Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,symbiont-facultative,non-spinose,0.215456674473068
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,symbiont-obligate,spinose,0.199063231850117
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.71,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-barren,non-spinose,0.293436293436293
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-barren,spinose,0.320463320463321
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-facultative,non-spinose,0.166023166023166
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,symbiont-obligate,spinose,0.216216216216216
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.81,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-barren,non-spinose,0.468609865470852
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-barren,spinose,0.204035874439462
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-facultative,non-spinose,0.152466367713005
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,symbiont-obligate,spinose,0.174887892376682
KET8019,Piston,40.33,13.21,1920,Mediterranean,2.98,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-barren,non-spinose,0.537993920972644
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-barren,spinose,0.218844984802432
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-facultative,non-spinose,0.13677811550152
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,symbiont-obligate,spinose,0.106382978723404
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.01,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-barren,non-spinose,0.300859598853868
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-barren,spinose,0.467048710601719
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-facultative,non-spinose,0.143266475644699
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,symbiont-obligate,spinose,0.0888252148997135
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.14,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-barren,non-spinose,0.596153846153846
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-barren,spinose,0.226495726495727
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-facultative,non-spinose,0.166666666666667
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,symbiont-obligate,spinose,0.0106837606837607
KET8019,Piston,40.33,13.21,1920,Mediterranean,3.21,undetermined,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-barren,non-spinose,0.28
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-barren,spinose,0.45
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-bearing,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-bearing,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-facultative,non-spinose,0.14
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-facultative,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,symbiont-obligate,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.11,undetermined,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-barren,non-spinose,0.32
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-barren,spinose,0.3
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-bearing,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-bearing,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-facultative,non-spinose,0.25
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-facultative,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,symbiont-obligate,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.41,undetermined,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-barren,non-spinose,0.26
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-barren,spinose,0.35
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-bearing,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-bearing,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-facultative,non-spinose,0.34
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-facultative,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,symbiont-obligate,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,1.71,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-barren,non-spinose,0.284463894967177
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-barren,spinose,0.2472647702407
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-facultative,non-spinose,0.181619256017505
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,symbiont-obligate,spinose,0.286652078774617
KET8039,Piston,36.32,11.41,290,Mediterranean,2.7125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-barren,non-spinose,0.263005780346821
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-barren,spinose,0.407514450867052
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-facultative,non-spinose,0.130057803468208
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,symbiont-obligate,spinose,0.196531791907514
KET8039,Piston,36.32,11.41,290,Mediterranean,2.8125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-barren,non-spinose,0.287958115183246
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-barren,spinose,0.267015706806283
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-facultative,non-spinose,0.146596858638743
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,symbiont-obligate,spinose,0.298429319371728
KET8039,Piston,36.32,11.41,290,Mediterranean,2.9125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-barren,non-spinose,0.220543806646526
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-barren,spinose,0.438066465256798
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-facultative,non-spinose,0.108761329305136
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,symbiont-obligate,spinose,0.232628398791541
KET8039,Piston,36.32,11.41,290,Mediterranean,3.0125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-barren,non-spinose,0.27639751552795
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-barren,spinose,0.316770186335404
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-facultative,non-spinose,0.108695652173913
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,symbiont-obligate,spinose,0.298136645962733
KET8039,Piston,36.32,11.41,290,Mediterranean,3.1125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-barren,non-spinose,0.312368972746331
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-barren,spinose,0.270440251572327
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-facultative,non-spinose,0.109014675052411
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,symbiont-obligate,spinose,0.306079664570231
KET8039,Piston,36.32,11.41,290,Mediterranean,3.2125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-barren,non-spinose,0.336633663366337
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-barren,spinose,0.234323432343234
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-facultative,non-spinose,0.148514851485149
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,symbiont-obligate,spinose,0.280528052805281
KET8039,Piston,36.32,11.41,290,Mediterranean,3.3125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-barren,non-spinose,0.304703476482618
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-barren,spinose,0.280163599182004
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-bearing,spinose,0.00204498977505112
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-facultative,non-spinose,0.165644171779141
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,symbiont-obligate,spinose,0.247443762781186
KET8039,Piston,36.32,11.41,290,Mediterranean,3.4125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-barren,non-spinose,0.302325581395349
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-barren,spinose,0.297157622739018
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-facultative,non-spinose,0.13953488372093
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,symbiont-obligate,spinose,0.253229974160207
KET8039,Piston,36.32,11.41,290,Mediterranean,3.5125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-barren,non-spinose,0.32520325203252
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-barren,spinose,0.284552845528455
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-bearing,spinose,0.002710027100271
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-facultative,non-spinose,0.113821138211382
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,symbiont-obligate,spinose,0.273712737127371
KET8039,Piston,36.32,11.41,290,Mediterranean,3.6125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-barren,non-spinose,0.462908011869436
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-barren,spinose,0.270029673590504
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-facultative,non-spinose,0.112759643916914
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,symbiont-obligate,spinose,0.154302670623145
KET8039,Piston,36.32,11.41,290,Mediterranean,3.7125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-barren,non-spinose,0.474012474012474
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-barren,spinose,0.241164241164241
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-facultative,non-spinose,0.112266112266112
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,symbiont-obligate,spinose,0.166320166320166
KET8039,Piston,36.32,11.41,290,Mediterranean,3.8125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-barren,non-spinose,0.509635974304069
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-barren,spinose,0.201284796573876
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-bearing,spinose,0.00214132762312634
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-facultative,non-spinose,0.0877944325481799
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,symbiont-obligate,spinose,0.199143468950749
KET8039,Piston,36.32,11.41,290,Mediterranean,3.9125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-barren,non-spinose,0.457142857142857
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-barren,spinose,0.238095238095238
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-facultative,non-spinose,0.126190476190476
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,symbiont-obligate,spinose,0.178571428571429
KET8039,Piston,36.32,11.41,290,Mediterranean,4.0125,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-barren,non-spinose,0.466257668711657
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-barren,spinose,0.352760736196319
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-facultative,non-spinose,0.150306748466258
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,symbiont-obligate,spinose,0.0306748466257669
KET8039,Piston,36.32,11.41,290,Mediterranean,4.1125,undetermined,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-barren,non-spinose,0.484126984126984
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-barren,spinose,0.412698412698413
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-bearing,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-bearing,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-facultative,non-spinose,0.0753968253968254
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-facultative,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,symbiont-obligate,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.81,undetermined,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-barren,non-spinose,0.536912751677852
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-barren,spinose,0.295302013422819
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-bearing,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-bearing,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-facultative,non-spinose,0.114093959731544
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-facultative,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,symbiont-obligate,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,1.91,undetermined,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-barren,non-spinose,0.508670520231214
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-barren,spinose,0.38150289017341
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-bearing,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-bearing,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-facultative,non-spinose,0.0751445086705202
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-facultative,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,symbiont-obligate,spinose,0.0115606936416185
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.01,undetermined,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-barren,non-spinose,0.29585798816568
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-barren,spinose,0.547337278106509
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-bearing,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-bearing,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-facultative,non-spinose,0.0798816568047337
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-facultative,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,symbiont-obligate,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,2.09,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-barren,non-spinose,0.276
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-barren,spinose,0.233
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-bearing,non-spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-bearing,spinose,0.005
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-facultative,non-spinose,0.385
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,symbiont-obligate,spinose,0.102
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.6,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-barren,non-spinose,0.248
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-barren,spinose,0.202
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-bearing,non-spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-bearing,spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-facultative,non-spinose,0.438
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,symbiont-obligate,spinose,0.112
KF09,,37.1113,-32.2868,-2655,North Atlantic,2.9,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-barren,non-spinose,0.261
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-barren,spinose,0.201
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-bearing,non-spinose,0.001
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-bearing,spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-facultative,non-spinose,0.408
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,-2655,North Atlantic,3.1,symbiont-obligate,spinose,0.116
