Campaign,Event,Latitude,Longitude,Depth [m],Date/Time,Elevation [m],Symbiosis,Spine,T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Relative Abundance
M39,GIK13521-1,3.02,-22.0317,0.42,01/01/1975,-4504,symbiont-obligate,spinose,0,0,9.3,0,12,3.9000000000000004,0,0,17.700000000000003,0,0.30000000000000004,0,63.599999999999994,0.007
M39,GIK13521-1,3.02,-22.0317,0.42,01/01/1975,-4504,undetermined,non-spinose,0,0,3.1,0,4,1.3,0,0,5.9,0,0.1,0,21.2,0
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-barren,non-spinose,1.2000000000000002,9.3,101.69999999999999,3.5999999999999996,33.599999999999994,21.299999999999997,9.3,2.4000000000000004,3.5999999999999996,0,2.4000000000000004,0,12.899999999999999,0.018000000000000002
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-barren,spinose,0.8,6.2,67.8,2.4,22.4,14.2,6.2,1.6,2.4,0,1.6,0,8.6,0.10400000000000001
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-bearing,spinose,0.4,3.1,33.9,1.2,11.2,7.1,3.1,0.8,1.2,0,0.8,0,4.3,0
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-facultative,non-spinose,2.4,18.6,203.4,7.2,67.2,42.6,18.6,4.8,7.2,0,4.8,0,25.8,0.158
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-facultative,spinose,0.4,3.1,33.9,1.2,11.2,7.1,3.1,0.8,1.2,0,0.8,0,4.3,0
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,symbiont-obligate,spinose,1.2000000000000002,9.3,101.69999999999999,3.5999999999999996,33.599999999999994,21.299999999999997,9.3,2.4000000000000004,3.5999999999999996,0,2.4000000000000004,0,12.899999999999999,0.043000000000000003
M51,GIK13519-1,5.67,-19.8517,0.27,01/03/1979,-2862,undetermined,non-spinose,0.4,3.1,33.9,1.2,11.2,7.1,3.1,0.8,1.2,0,0.8,0,4.3,0
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-barren,non-spinose,0,8.7,99,3.5999999999999996,26.400000000000002,15.299999999999999,11.7,4.5,2.0999999999999996,0,3,0,14.100000000000001,0.024
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-barren,spinose,0,5.8,66,2.4,17.6,10.2,7.8,3,1.4,0,2,0,9.4,0.102
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-bearing,spinose,0,2.9,33,1.2,8.8,5.1,3.9,1.5,0.7,0,1,0,4.7,0
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-facultative,non-spinose,0,17.4,198,7.2,52.8,30.6,23.4,9,4.2,0,6,0,28.2,0.197
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-facultative,spinose,0,2.9,33,1.2,8.8,5.1,3.9,1.5,0.7,0,1,0,4.7,0
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,symbiont-obligate,spinose,0,8.7,99,3.5999999999999996,26.400000000000002,15.299999999999999,11.7,4.5,2.0999999999999996,0,3,0,14.100000000000001,0.032
M51,GIK13519-1,5.67,-19.8517,0.3,01/03/1979,-2862,undetermined,non-spinose,0,2.9,33,1.2,8.8,5.1,3.9,1.5,0.7,0,1,0,4.7,0
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-barren,non-spinose,22.799999999999997,0,6.8999999999999995,0,0,0,12.899999999999999,0.6000000000000001,4.199999999999999,0,1.2000000000000002,0,60.599999999999994,0.003
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-barren,spinose,15.2,0,4.6,0,0,0,8.6,0.4,2.8,0,0.8,0,40.4,0.36900000000000005
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-bearing,spinose,7.6,0,2.3,0,0,0,4.3,0.2,1.4,0,0.4,0,20.2,0
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-facultative,non-spinose,45.6,0,13.8,0,0,0,25.8,1.2,8.4,0,2.4,0,121.2,0.25
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-facultative,spinose,7.6,0,2.3,0,0,0,4.3,0.2,1.4,0,0.4,0,20.2,0
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,symbiont-obligate,spinose,22.799999999999997,0,6.8999999999999995,0,0,0,12.899999999999999,0.6000000000000001,4.199999999999999,0,1.2000000000000002,0,60.599999999999994,0.007
M53,GIK15627-3,29.1667,-12.0867,0.2,07/03/1980,-1024,undetermined,non-spinose,7.6,0,2.3,0,0,0,4.3,0.2,1.4,0,0.4,0,20.2,0
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-barren,non-spinose,6,7.800000000000001,22.799999999999997,0,18,6.300000000000001,6.300000000000001,3,33,0,2.4000000000000004,0,0,0.039
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-barren,spinose,4,5.2,15.2,0,12,4.2,4.2,2,22,0,1.6,0,0,0.363
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-bearing,spinose,2,2.6,7.6,0,6,2.1,2.1,1,11,0,0.8,0,0,0
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-facultative,non-spinose,12,15.6,45.6,0,36,12.6,12.6,6,66,0,4.8,0,0,0.191
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-facultative,spinose,2,2.6,7.6,0,6,2.1,2.1,1,11,0,0.8,0,0,0.021
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,symbiont-obligate,spinose,6,7.800000000000001,22.799999999999997,0,18,6.300000000000001,6.300000000000001,3,33,0,2.4000000000000004,0,0,0.027
M53,GIK15627-3,29.1667,-12.0867,0.23,07/03/1980,-1024,undetermined,non-spinose,2,2.6,7.6,0,6,2.1,2.1,1,11,0,0.8,0,0,0
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-barren,non-spinose,9.600000000000001,0,19.5,0,0,0,3.5999999999999996,1.2000000000000002,3,0,2.0999999999999996,0,78.9,0.006
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-barren,spinose,6.4,0,13,0,0,0,2.4,0.8,2,0,1.4,0,52.6,0.40399999999999997
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-bearing,spinose,3.2,0,6.5,0,0,0,1.2,0.4,1,0,0.7,0,26.3,0
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-facultative,non-spinose,19.2,0,39,0,0,0,7.2,2.4,6,0,4.2,0,157.8,0.18200000000000002
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-facultative,spinose,3.2,0,6.5,0,0,0,1.2,0.4,1,0,0.7,0,26.3,0
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,symbiont-obligate,spinose,9.600000000000001,0,19.5,0,0,0,3.5999999999999996,1.2000000000000002,3,0,2.0999999999999996,0,78.9,0.022000000000000002
M53,GIK15627-3,29.1667,-12.0867,0.24,07/03/1980,-1024,undetermined,non-spinose,3.2,0,6.5,0,0,0,1.2,0.4,1,0,0.7,0,26.3,0
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-barren,non-spinose,36,0,10.5,0,0,0,9.600000000000001,2.7,4.5,0,1.5,0,45.900000000000006,0.003
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-barren,spinose,24,0,7,0,0,0,6.4,1.8,3,0,1,0,30.6,0.387
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-bearing,spinose,12,0,3.5,0,0,0,3.2,0.9,1.5,0,0.5,0,15.3,0
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-facultative,non-spinose,72,0,21,0,0,0,19.2,5.4,9,0,3,0,91.8,0.269
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-facultative,spinose,12,0,3.5,0,0,0,3.2,0.9,1.5,0,0.5,0,15.3,0
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,symbiont-obligate,spinose,36,0,10.5,0,0,0,9.600000000000001,2.7,4.5,0,1.5,0,45.900000000000006,0.013000000000000001
M53,GIK15627-3,29.1667,-12.0867,0.3,07/03/1980,-1024,undetermined,non-spinose,12,0,3.5,0,0,0,3.2,0.9,1.5,0,0.5,0,15.3,0
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-barren,non-spinose,10.8,0,21.299999999999997,0,1.5,0.30000000000000004,6.6000000000000005,1.2000000000000002,27,0,6.300000000000001,0,69.30000000000001,0.01
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-barren,spinose,7.2,0,14.2,0,1,0.2,4.4,0.8,18,0,4.2,0,46.2,0.14
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-bearing,spinose,3.6,0,7.1,0,0.5,0.1,2.2,0.4,9,0,2.1,0,23.1,0
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-facultative,non-spinose,21.6,0,42.6,0,3,0.6,13.2,2.4,54,0,12.6,0,138.6,0.311
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-facultative,spinose,3.6,0,7.1,0,0.5,0.1,2.2,0.4,9,0,2.1,0,23.1,0
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,symbiont-obligate,spinose,10.8,0,21.299999999999997,0,1.5,0.30000000000000004,6.6000000000000005,1.2000000000000002,27,0,6.300000000000001,0,69.30000000000001,0.08399999999999999
M53,GIK15637-1,27.005,-18.9867,0.5,10/03/1980,-3849,undetermined,non-spinose,3.6,0,7.1,0,0.5,0.1,2.2,0.4,9,0,2.1,0,23.1,0.002
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-barren,non-spinose,1.7999999999999998,0,18.6,0,0.6000000000000001,0.6000000000000001,6.8999999999999995,0,42,0,6,0,43.5,0.005
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-barren,spinose,1.2,0,12.4,0,0.4,0.4,4.6,0,28,0,4,0,29,0.201
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-bearing,spinose,0.6,0,6.2,0,0.2,0.2,2.3,0,14,0,2,0,14.5,0
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-facultative,non-spinose,3.6,0,37.2,0,1.2,1.2,13.8,0,84,0,12,0,87,0.31
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-facultative,spinose,0.6,0,6.2,0,0.2,0.2,2.3,0,14,0,2,0,14.5,0.003
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,symbiont-obligate,spinose,1.7999999999999998,0,18.6,0,0.6000000000000001,0.6000000000000001,6.8999999999999995,0,42,0,6,0,43.5,0.07900000000000001
M53,GIK15637-1,27.005,-18.9867,0.51,10/03/1980,-3849,undetermined,non-spinose,0.6,0,6.2,0,0.2,0.2,2.3,0,14,0,2,0,14.5,0
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-barren,non-spinose,0,0,23.4,1.2000000000000002,0,0,10.5,1.2000000000000002,19.799999999999997,0,5.4,0,52.5,0.004
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-barren,spinose,0,0,15.6,0.8,0,0,7,0.8,13.2,0,3.6,0,35,0.163
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-bearing,spinose,0,0,7.8,0.4,0,0,3.5,0.4,6.6,0,1.8,0,17.5,0
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-facultative,non-spinose,0,0,46.8,2.4,0,0,21,2.4,39.6,0,10.8,0,105,0.362
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-facultative,spinose,0,0,7.8,0.4,0,0,3.5,0.4,6.6,0,1.8,0,17.5,0
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,symbiont-obligate,spinose,0,0,23.4,1.2000000000000002,0,0,10.5,1.2000000000000002,19.799999999999997,0,5.4,0,52.5,0.060000000000000005
M53,GIK15637-1,27.005,-18.9867,0.52,10/03/1980,-3849,undetermined,non-spinose,0,0,7.8,0.4,0,0,3.5,0.4,6.6,0,1.8,0,17.5,0
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-barren,non-spinose,5.4,0,23.700000000000003,0.6000000000000001,1.2000000000000002,0,7.800000000000001,2.0999999999999996,30,0,5.699999999999999,0,40.5,0.002
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-barren,spinose,3.6,0,15.8,0.4,0.8,0,5.2,1.4,20,0,3.8,0,27,0.124
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-bearing,spinose,1.8,0,7.9,0.2,0.4,0,2.6,0.7,10,0,1.9,0,13.5,0
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-facultative,non-spinose,10.8,0,47.4,1.2,2.4,0,15.6,4.2,60,0,11.4,0,81,0.404
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-facultative,spinose,1.8,0,7.9,0.2,0.4,0,2.6,0.7,10,0,1.9,0,13.5,0.004
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,symbiont-obligate,spinose,5.4,0,23.700000000000003,0.6000000000000001,1.2000000000000002,0,7.800000000000001,2.0999999999999996,30,0,5.699999999999999,0,40.5,0.079
M53,GIK15637-1,27.005,-18.9867,0.54,10/03/1980,-3849,undetermined,non-spinose,1.8,0,7.9,0.2,0.4,0,2.6,0.7,10,0,1.9,0,13.5,0.002
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-barren,non-spinose,6.6000000000000005,0.6000000000000001,22.200000000000003,0,0,0.6000000000000001,1.2000000000000002,0,34.2,0,3.9000000000000004,0,46.2,0.004
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-barren,spinose,4.4,0.4,14.8,0,0,0.4,0.8,0,22.8,0,2.6,0,30.8,0.17099999999999999
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-bearing,spinose,2.2,0.2,7.4,0,0,0.2,0.4,0,11.4,0,1.3,0,15.4,0
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-facultative,non-spinose,13.2,1.2,44.4,0,0,1.2,2.4,0,68.4,0,7.8,0,92.4,0.322
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-facultative,spinose,2.2,0.2,7.4,0,0,0.2,0.4,0,11.4,0,1.3,0,15.4,0
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,symbiont-obligate,spinose,6.6000000000000005,0.6000000000000001,22.200000000000003,0,0,0.6000000000000001,1.2000000000000002,0,34.2,0,3.9000000000000004,0,46.2,0.11000000000000001
M53,GIK15637-1,27.005,-18.9867,0.56,10/03/1980,-3849,undetermined,non-spinose,2.2,0.2,7.4,0,0,0.2,0.4,0,11.4,0,1.3,0,15.4,0.004
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-barren,non-spinose,28.200000000000003,0,3.5999999999999996,0,0,0,36,0,13.799999999999999,0,3.9000000000000004,0,60.300000000000004,0.005
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-barren,spinose,18.8,0,2.4,0,0,0,24,0,9.2,0,2.6,0,40.2,0.235
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-bearing,spinose,9.4,0,1.2,0,0,0,12,0,4.6,0,1.3,0,20.1,0
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-facultative,non-spinose,56.4,0,7.2,0,0,0,72,0,27.6,0,7.8,0,120.6,0.242
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-facultative,spinose,9.4,0,1.2,0,0,0,12,0,4.6,0,1.3,0,20.1,0.005
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,symbiont-obligate,spinose,28.200000000000003,0,3.5999999999999996,0,0,0,36,0,13.799999999999999,0,3.9000000000000004,0,60.300000000000004,0.064
M53,GIK15669-1,34.8917,-7.815,0.65,21/03/1980,-2022,undetermined,non-spinose,9.4,0,1.2,0,0,0,12,0,4.6,0,1.3,0,20.1,0
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-barren,non-spinose,7.199999999999999,0,6.8999999999999995,0,0,0,21,1.7999999999999998,12.600000000000001,0,5.4,0,72.30000000000001,0
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-barren,spinose,4.8,0,4.6,0,0,0,14,1.2,8.4,0,3.6,0,48.2,0.198
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-bearing,spinose,2.4,0,2.3,0,0,0,7,0.6,4.2,0,1.8,0,24.1,0
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-facultative,non-spinose,14.4,0,13.8,0,0,0,42,3.6,25.2,0,10.8,0,144.6,0.34800000000000003
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-facultative,spinose,2.4,0,2.3,0,0,0,7,0.6,4.2,0,1.8,0,24.1,0
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,symbiont-obligate,spinose,7.199999999999999,0,6.8999999999999995,0,0,0,21,1.7999999999999998,12.600000000000001,0,5.4,0,72.30000000000001,0.04
M53,GIK15669-1,34.8917,-7.815,0.7,21/03/1980,-2022,undetermined,non-spinose,2.4,0,2.3,0,0,0,7,0.6,4.2,0,1.8,0,24.1,0
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-barren,non-spinose,3.5999999999999996,0,12.299999999999999,0,0,0,24,1.7999999999999998,15,0,6.8999999999999995,0,28.5,0.005
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-barren,spinose,2.4,0,8.2,0,0,0,16,1.2,10,0,4.6,0,19,0.27
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-bearing,spinose,1.2,0,4.1,0,0,0,8,0.6,5,0,2.3,0,9.5,0
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-facultative,non-spinose,7.2,0,24.6,0,0,0,48,3.6,30,0,13.8,0,57,0.366
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-facultative,spinose,1.2,0,4.1,0,0,0,8,0.6,5,0,2.3,0,9.5,0
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,symbiont-obligate,spinose,3.5999999999999996,0,12.299999999999999,0,0,0,24,1.7999999999999998,15,0,6.8999999999999995,0,28.5,0.059000000000000004
M53,GIK15669-1,34.8917,-7.815,0.75,21/03/1980,-2022,undetermined,non-spinose,1.2,0,4.1,0,0,0,8,0.6,5,0,2.3,0,9.5,0
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-barren,non-spinose,6,0,27.900000000000002,0,0,0,25.799999999999997,0,18.900000000000002,0,6,0,36.900000000000006,0.004
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-barren,spinose,4,0,18.6,0,0,0,17.2,0,12.600000000000001,0,4,0,24.6,0.13
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-bearing,spinose,2,0,9.3,0,0,0,8.6,0,6.300000000000001,0,2,0,12.3,0
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-facultative,non-spinose,12,0,55.8,0,0,0,51.6,0,37.800000000000004,0,12,0,73.8,0.42700000000000005
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-facultative,spinose,2,0,9.3,0,0,0,8.6,0,6.300000000000001,0,2,0,12.3,0
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,symbiont-obligate,spinose,6,0,27.900000000000002,0,0,0,25.799999999999997,0,18.900000000000002,0,6,0,36.900000000000006,0.056
M53,GIK15669-1,34.8917,-7.815,0.8,21/03/1980,-2022,undetermined,non-spinose,2,0,9.3,0,0,0,8.6,0,6.300000000000001,0,2,0,12.3,0
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-barren,non-spinose,9,0,38.099999999999994,0,0.30000000000000004,0,28.799999999999997,3,9.9,0,2.7,0,24.599999999999998,0.002
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-barren,spinose,6,0,25.4,0,0.2,0,19.2,2,6.6000000000000005,0,1.8,0,16.4,0.17
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-bearing,spinose,3,0,12.7,0,0.1,0,9.6,1,3.3000000000000003,0,0.9,0,8.2,0
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-facultative,non-spinose,18,0,76.2,0,0.6,0,57.6,6,19.8,0,5.4,0,49.2,0.36200000000000004
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-facultative,spinose,3,0,12.7,0,0.1,0,9.6,1,3.3000000000000003,0,0.9,0,8.2,0
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,symbiont-obligate,spinose,9,0,38.099999999999994,0,0.30000000000000004,0,28.799999999999997,3,9.9,0,2.7,0,24.599999999999998,0.062
M53,GIK15669-1,34.8917,-7.815,0.85,21/03/1980,-2022,undetermined,non-spinose,3,0,12.7,0,0.1,0,9.6,1,3.3000000000000003,0,0.9,0,8.2,0
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-barren,non-spinose,45.599999999999994,0,0.8999999999999999,0,0,0,3.9000000000000004,0,0,0,0,0,21,0.737
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-barren,spinose,30.4,0,0.6,0,0,0,2.6,0,0,0,0,0,14,0.073
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-bearing,spinose,15.2,0,0.3,0,0,0,1.3,0,0,0,0,0,7,0
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-facultative,non-spinose,91.2,0,1.8,0,0,0,7.8,0,0,0,0,0,42,0.027000000000000003
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-facultative,spinose,15.2,0,0.3,0,0,0,1.3,0,0,0,0,0,7,0
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,symbiont-obligate,spinose,45.599999999999994,0,0.8999999999999999,0,0,0,3.9000000000000004,0,0,0,0,0,21,0
M57,GIK15612-2,44.36,-26.5433,0.51,20/08/1981,-3050,undetermined,non-spinose,15.2,0,0.3,0,0,0,1.3,0,0,0,0,0,7,0
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-barren,non-spinose,76.19999999999999,0,1.2000000000000002,0,0,0,7.800000000000001,0,0,0,0,0,26.099999999999998,0.588
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-barren,spinose,50.8,0,0.8,0,0,0,5.2,0,0,0,0,0,17.4,0.131
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-bearing,spinose,25.4,0,0.4,0,0,0,2.6,0,0,0,0,0,8.7,0
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-facultative,non-spinose,152.4,0,2.4,0,0,0,15.6,0,0,0,0,0,52.2,0.032
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-facultative,spinose,25.4,0,0.4,0,0,0,2.6,0,0,0,0,0,8.7,0
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,symbiont-obligate,spinose,76.19999999999999,0,1.2000000000000002,0,0,0,7.800000000000001,0,0,0,0,0,26.099999999999998,0.002
M57,GIK15612-2,44.36,-26.5433,0.53,20/08/1981,-3050,undetermined,non-spinose,25.4,0,0.4,0,0,0,2.6,0,0,0,0,0,8.7,0
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-barren,non-spinose,82.80000000000001,0,1.2000000000000002,0,0,0,6.300000000000001,0,0,0,0,0,18.299999999999997,0.599
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-barren,spinose,55.2,0,0.8,0,0,0,4.2,0,0,0,0,0,12.2,0.131
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-bearing,spinose,27.6,0,0.4,0,0,0,2.1,0,0,0,0,0,6.1,0
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-facultative,non-spinose,165.6,0,2.4,0,0,0,12.6,0,0,0,0,0,36.6,0.031000000000000003
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-facultative,spinose,27.6,0,0.4,0,0,0,2.1,0,0,0,0,0,6.1,0
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,symbiont-obligate,spinose,82.80000000000001,0,1.2000000000000002,0,0,0,6.300000000000001,0,0,0,0,0,18.299999999999997,0.006
M57,GIK15612-2,44.36,-26.5433,0.56,20/08/1981,-3050,undetermined,non-spinose,27.6,0,0.4,0,0,0,2.1,0,0,0,0,0,6.1,0
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-barren,non-spinose,65.4,0,0.6000000000000001,0,0,0,7.199999999999999,0,0,0,0,0,17.700000000000003,0.59
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-barren,spinose,43.6,0,0.4,0,0,0,4.8,0,0,0,0,0,11.8,0.146
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-bearing,spinose,21.8,0,0.2,0,0,0,2.4,0,0,0,0,0,5.9,0
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-facultative,non-spinose,130.8,0,1.2,0,0,0,14.4,0,0,0,0,0,35.4,0.066
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-facultative,spinose,21.8,0,0.2,0,0,0,2.4,0,0,0,0,0,5.9,0
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,symbiont-obligate,spinose,65.4,0,0.6000000000000001,0,0,0,7.199999999999999,0,0,0,0,0,17.700000000000003,0.002
M57,GIK15612-2,44.36,-26.5433,0.6,20/08/1981,-3050,undetermined,non-spinose,21.8,0,0.2,0,0,0,2.4,0,0,0,0,0,5.9,0
