Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose,SST
35.71666667,-67.33333333,92,0,122,146,79,1,0,1,22.339372634887695
36.13333333,-68.91666667,112,0,143,95,63,1,0,1,22.339372634887695
36.13333333,-69.13333333,56,0,116,201,77,1,0,0,22.249143600463867
35.78333333,-68.93333333,66,0,126,125,86,0,0,1,22.339372634887695
36.21666667,-69.4,68,0,120,154,79,1,0,0,22.249143600463867
31.83333333,-74.35,35,0,125,243,103,1,0,1,24.17841148376465
29.76666667,-76.8,5,0,113,163,18,14,0,0,25.087080001831055
19.4,-78.55,0,0,54,263,20,4,0,0,27.812854766845703
19.4,-78.55,0,0,56,277,16,4,0,0,27.812854766845703
23.93333333,-75.75,0,0,39,259,24,45,0,0,26.77450180053711
24.8,-75.91666667,0,0,44,230,7,62,0,0,26.77450180053711
30.78333333,-67.66666667,45,0,43,246,58,1,0,2,24.033950805664062
39.13333333,-42.65,30,0,242,80,130,1,0,0,19.65321922302246
39.26666667,-36.7,83,0,93,153,89,2,0,2,19.065174102783203
33.56666667,-27.36666667,50,0,81,236,83,13,0,3,20.441862106323242
25.83333333,-19.3,13,0,98,254,76,17,0,0,21.454235076904297
5.283333333,-17.06666667,5,0,58,20,160,10,0,0,27.403419494628906
0.583333333,-21.78333333,0,1,72,210,10,7,0,0,26.1036376953125
-0.766666667,-26.03333333,1,0,81,245,10,4,0,0,26.476348876953125
-1.5,-27.01666667,2,0,141,146,64,1,0,0,26.520009994506836
10.55,-57.33333333,3,0,72,417,10,1,0,0,27.455965042114258
20.71666667,-59.2,1,0,29,330,40,3,0,0,26.5153865814209
12.0,51.9,171,2,100,72,8,8,0,0,26.540802001953125
12.0,51.9,171,2,100,72,8,8,0,0,26.540802001953125
10.25,53.16666667,80,0,190,45,39,1,0,0,26.32316780090332
8.983333333,51.73333333,35,1,177,61,41,6,0,0,26.351680755615234
8.9,51.61666667,67,0,196,93,1,7,0,0,26.351680755615234
9.216666667,60.21666667,38,5,218,88,68,4,0,0,27.210979461669922
20.15,69.43333333,30,2,84,166,6,26,0,0,27.145254135131836
20.15,69.43333333,25,0,77,157,0,28,0,0,27.145254135131836
20.11666667,67.91666667,26,0,144,161,0,9,0,0,27.057790756225586
20.11666667,67.91666667,24,0,138,159,0,7,0,0,27.057790756225586
21.0,59.55,143,1,84,80,9,13,0,0,26.233110427856445
21.0,59.55,124,0,90,82,4,17,0,0,26.233110427856445
20.83333333,61.01666667,88,2,142,82,6,2,0,0,26.337614059448242
20.83333333,61.01666667,86,0,145,76,5,3,0,0,26.337614059448242
17.43333333,57.18333333,124,5,117,98,4,11,0,0,25.850915908813477
16.23333333,54.76666667,97,4,155,66,12,9,0,0,26.190656661987305
16.23333333,54.76666667,111,1,155,66,8,12,0,0,26.190656661987305
15.26666667,54.63333333,112,3,171,66,9,5,0,0,26.190656661987305
14.93333333,57.35,119,2,157,52,4,7,0,0,26.37505340576172
14.93333333,57.35,116,0,154,48,8,8,0,0,26.37505340576172
-29.13333333,-34.56666667,17,0,127,572,115,31,0,0,20.78194236755371
13.58333333,71.56666667,45,11,155,152,10,10,0,0,28.06197166442871
13.58333333,71.56666667,39,8,168,147,14,12,0,0,28.06197166442871
9.9,74.18333333,72,10,149,123,17,3,0,0,28.219446182250977
9.9,74.18333333,76,7,150,116,16,1,0,0,28.219446182250977
7.033333333,73.4,71,22,157,152,18,25,0,0,28.205280303955078
7.033333333,73.4,71,8,158,152,19,26,0,0,28.205280303955078
-9.1,127.85,16,0,158,93,22,5,0,0,28.488195419311523
-4.883333333,133.8333333,28,0,129,52,39,1,0,0,28.38508415222168
-4.666666667,131.9833333,56,0,94,49,13,11,0,0,28.41022300720215
-2.633333333,130.6166667,65,0,234,102,13,2,0,0,28.683595657348633
-11.88333333,112.6833333,7,0,130,16,49,9,0,0,27.60285758972168
36.56666667,175.3833333,35,3,504,21,417,2,0,0,17.91844940185547
36.43333333,178.6333333,38,1,363,20,294,1,0,0,17.845417022705078
-13.3,46.98333333,10,3,59,228,8,3,0,0,27.51593017578125
-12.98333333,41.61666667,18,1,109,277,21,2,0,0,27.32236099243164
-13.18333333,41.4,19,0,86,311,12,9,0,0,27.278501510620117
-16.06666667,41.55,9,0,50,265,7,4,0,0,27.103158950805664
-11.51666667,41.83333333,22,1,168,415,15,28,0,2,27.32236099243164
19.0,-121.8833333,65,0,82,67,0,4,0,0,22.725505828857422
-8.283333333,-11.11666667,4,0,91,292,16,4,0,0,24.9990177154541
7.916666667,119.05,32,1,119,181,11,15,0,0,28.655189514160156
8.5,118.55,37,0,119,194,8,12,0,0,28.67877197265625
11.38333333,87.78333333,31,13,133,227,7,1,0,0,28.16782569885254
14.26666667,80.86666667,115,13,259,147,5,20,0,0,
15.3,87.31666667,71,34,493,126,37,9,0,0,27.944795608520508
15.21666667,91.23333333,70,17,317,76,2,13,0,0,27.939422607421875
19.0,91.53333333,69,8,241,129,23,5,0,0,27.571678161621094
20.33333333,89.31666667,115,4,274,255,6,15,0,0,27.500368118286133
13.48333333,86.9,34,41,238,131,22,8,0,0,28.077716827392578
6.916666667,89.03333333,70,41,718,200,44,19,0,0,28.29719352722168
4.183333333,88.58333333,16,14,363,53,35,19,0,0,28.388320922851562
17.7,57.36666667,187,6,113,85,5,21,0,0,25.850915908813477
17.56666667,57.38333333,173,6,91,85,1,18,0,0,25.850915908813477
13.86666667,57.36666667,78,2,199,43,22,2,0,0,26.37505340576172
16.61666667,60.66666667,95,0,198,77,14,2,0,0,26.32665252685547
19.15,58.33333333,239,5,77,227,8,9,0,0,25.769208908081055
19.7,58.98333333,104,1,146,59,2,4,0,0,25.769208908081055
21.0,59.6,289,3,195,371,13,23,0,0,26.233110427856445
21.75,59.73333333,86,0,75,82,7,9,0,0,26.233110427856445
20.75,60.18333333,107,1,142,100,3,8,0,0,26.009159088134766
20.0,60.61666667,67,1,101,51,10,5,0,0,26.009159088134766
19.55,60.75,173,2,196,124,10,8,0,0,26.009159088134766
19.93333333,61.68333333,57,0,267,38,18,0,0,0,26.337614059448242
21.71666667,60.83333333,46,1,119,45,3,3,0,0,26.233110427856445
22.68333333,60.15,47,0,140,60,6,8,0,0,26.233110427856445
22.68333333,59.75,81,1,207,141,12,13,0,0,26.233110427856445
22.61666667,59.61666667,147,1,139,118,18,17,0,0,26.233110427856445
22.63333333,59.71666667,62,0,243,100,5,16,0,0,26.233110427856445
22.18333333,63.15,85,0,90,173,8,8,0,0,26.532459259033203
24.06666667,58.78333333,39,0,96,55,2,11,0,0,
-18.35,62.06666667,8,1,65,208,9,5,0,0,25.77567481994629
-12.26666667,62.83333333,13,5,96,147,7,3,0,0,26.896867752075195
-8.933333333,55.5,23,0,112,135,10,1,0,0,27.042491912841797
-26.93333333,61.81666667,7,0,157,87,13,0,0,6,23.244352340698242
-8.316666667,69.01666667,8,6,123,80,11,2,0,0,27.49945068359375
-2.45,71.21666667,7,19,111,243,26,3,0,0,28.391599655151367
-2.45,71.21666667,23,15,134,214,36,7,0,1,28.391599655151367
-2.333333333,70.23333333,10,14,129,82,32,2,0,0,28.36209487915039
-2.2,69.25,10,16,65,167,19,1,0,0,28.36209487915039
2.966666667,88.85,22,7,78,93,11,1,0,0,28.505918502807617
2.916666667,91.05,18,11,66,154,8,3,0,0,28.659992218017578
2.983333333,91.68333333,19,13,85,67,22,6,0,0,28.659992218017578
-0.566666667,97.88333333,12,11,155,124,9,0,0,0,28.963623046875
3.333333333,-130.6166667,7,9,274,26,109,1,0,0,26.375511169433594
-9.983333333,-133.3833333,9,47,101,133,41,50,0,0,26.779178619384766
-16.78333333,-148.4833333,10,0,43,415,3,2,0,0,27.41801643371582
-16.78333333,-148.4833333,10,0,43,415,3,2,0,0,27.41801643371582
-28.56666667,-143.6666667,14,0,83,184,71,0,0,0,21.94023323059082
-44.21666667,-127.3333333,182,0,87,7,123,0,0,0,11.25121784210205
-44.35,-127.2333333,124,0,90,17,112,0,0,0,11.25121784210205
-45.5,-119.8333333,144,0,46,2,127,0,0,0,9.803498268127441
-42.0,-102.0,202,1,112,32,80,0,0,0,12.265288352966309
-42.9,-97.08333333,185,0,35,47,68,0,0,0,12.228497505187988
-34.5,-79.5,11,2,206,11,110,0,0,0,16.655780792236328
-28.48333333,-106.5,13,1,30,370,44,11,0,0,21.66921043395996
-23.61666667,-118.2333333,2,0,13,470,10,3,0,0,23.966144561767578
-22.08333333,-115.2,6,1,61,289,10,9,0,0,24.247379302978516
-4.033333333,-113.3,1,3,404,5,52,0,0,0,24.83051872253418
-26.3,-115.7166667,38,0,21,326,18,6,0,0,23.20477294921875
-26.3,-115.7166667,38,0,21,326,18,6,0,0,23.20477294921875
-14.73333333,-112.1,15,12,120,175,8,6,0,0,24.487138748168945
-11.7,-109.7166667,19,27,151,137,14,5,0,0,24.52953338623047
-9.883333333,-110.6833333,20,29,310,311,30,24,0,0,24.782794952392578
1.45,-116.2166667,3,0,297,3,59,0,0,0,25.24535369873047
4.133333333,-115.7666667,2,0,249,1,66,5,0,0,26.253263473510742
-45.01666667,95.08333333,146,0,107,13,109,0,0,0,7.82504940032959
-47.13333333,95.08333333,158,0,81,11,95,0,0,0,6.203542232513428
-47.98333333,95.03333333,98,0,62,14,90,0,0,0,6.203542232513428
-49.38333333,94.83333333,123,0,73,6,91,0,0,0,5.0686774253845215
-59.65,-89.75,5,0,10,0,345,0,0,0,3.975192070007324
-58.0,-130.1166667,33,0,23,0,264,0,0,0,3.3490090370178223
-54.01666667,-159.9833333,178,0,83,7,95,0,0,0,6.748363971710205
-58.86666667,-63.06666667,0,0,1,0,324,0,0,0,3.801837682723999
-59.96666667,-136.9666667,1,0,0,0,338,0,0,0,1.2972688674926758
4.85,156.0666667,13,1,104,147,14,5,0,0,29.090078353881836
2.783333333,156.2333333,23,0,121,217,5,5,0,0,29.174245834350586
-2.233333333,157.0,27,3,230,340,5,28,0,0,29.290260314941406
-3.6,161.3166667,24,2,142,204,1,28,0,0,29.27509117126465
-1.75,160.8,10,12,151,140,15,3,0,0,29.269996643066406
-1.633333333,159.0666667,41,4,222,309,2,39,0,1,29.269996643066406
-0.016666667,158.7,26,3,124,225,7,7,0,0,29.198415756225586
-0.016666667,160.4166667,15,3,113,122,1,1,0,0,29.124561309814453
0.0,161.0,3,6,128,98,8,1,0,0,29.00979232788086
0.0,161.4333333,4,2,159,40,23,4,0,0,29.00979232788086
0.0,161.9833333,4,2,285,10,17,5,0,0,29.00979232788086
-0.033333333,162.7,1,0,288,10,22,12,0,0,29.00979232788086
0.883333333,161.0,4,6,242,101,22,7,0,0,29.00979232788086
1.1,161.6,4,0,272,52,19,6,0,0,28.97020149230957
1.366666667,162.4,5,0,282,22,35,15,0,0,28.97020149230957
2.366666667,163.7,3,3,240,24,26,15,0,0,28.897180557250977
28.35,-47.48333333,4,0,55,241,30,24,0,0,24.083627700805664
28.56666667,-46.35,6,0,30,245,33,28,0,0,23.906585693359375
29.81666667,-43.21666667,11,0,53,213,43,24,0,0,23.229005813598633
31.18333333,-39.68333333,25,0,116,394,79,15,0,2,22.236143112182617
31.65,-37.85,7,0,52,203,49,10,0,0,22.070980072021484
32.41666667,-34.1,17,0,75,218,62,13,0,2,21.73880386352539
32.45,-34.06666667,33,1,73,273,72,16,0,8,21.73880386352539
34.65,-30.38333333,48,0,60,138,48,15,0,6,20.666156768798828
34.61666667,-29.98333333,48,0,53,170,69,17,0,1,20.666156768798828
34.81666667,-28.78333333,36,0,53,164,48,15,0,3,20.441862106323242
34.8,-28.36666667,34,1,53,140,62,14,0,2,20.441862106323242
34.81666667,-26.2,51,0,88,172,71,5,0,6,20.259260177612305
35.0,-24.31666667,40,0,82,131,56,2,0,11,19.336414337158203
34.95,-21.66666667,34,0,93,130,80,0,0,6,19.860525131225586
34.96666667,-17.36666667,34,0,58,170,71,12,0,0,19.428380966186523
35.18333333,-12.61666667,36,0,75,172,47,6,0,2,18.418365478515625
16.71666667,-51.58333333,6,0,52,276,3,7,0,0,26.454368591308594
16.65,-46.13333333,2,0,69,234,7,12,0,0,25.968364715576172
15.53333333,-42.95,4,0,58,297,11,5,0,0,25.63131332397461
11.0,-34.16666667,6,0,141,36,212,14,0,0,25.779455184936523
5.983333333,-44.96666667,1,0,40,266,6,8,0,0,27.2999267578125
5.866666667,-44.93333333,2,0,43,254,10,4,0,0,27.2999267578125
5.666666667,-44.76666667,3,0,26,292,5,5,0,0,27.2999267578125
5.7,-44.71666667,2,0,51,254,8,5,0,0,27.2999267578125
5.7,-44.73333333,2,1,41,273,13,9,0,0,27.2999267578125
5.783333333,-44.63333333,3,0,55,251,13,6,0,0,27.2999267578125
5.833333333,-44.58333333,1,0,49,244,12,2,0,0,27.2999267578125
5.833333333,-44.58333333,0,0,46,272,14,4,0,0,27.2999267578125
5.883333333,-44.5,1,0,59,285,5,4,0,0,27.2999267578125
5.966666667,-44.46666667,1,0,30,271,13,6,0,0,27.2999267578125
6.016666667,-44.38333333,2,0,42,231,11,4,0,0,27.2999267578125
6.5,-44.3,1,0,36,245,4,3,0,0,27.2999267578125
6.116666667,-44.3,4,0,54,285,5,2,0,0,27.2999267578125
6.216666667,-44.21666667,3,0,61,326,7,4,0,0,27.2999267578125
6.316666667,-44.08333333,8,0,27,206,18,2,0,0,27.2999267578125
6.216666667,-44.08333333,1,0,28,284,10,3,0,0,27.2999267578125
6.116666667,-44.08333333,2,0,41,300,23,3,0,0,27.2999267578125
6.033333333,-44.08333333,3,0,40,275,10,1,0,0,27.2999267578125
6.0,-44.08333333,0,0,25,241,10,3,0,0,27.2999267578125
5.716666667,-44.05,0,0,30,244,6,6,0,0,27.2999267578125
5.6,-44.08333333,1,0,43,283,13,2,0,0,27.2999267578125
5.566666667,-44.08333333,1,0,28,268,5,4,0,0,27.2999267578125
5.466666667,-44.06666667,0,0,46,269,11,2,0,0,27.2999267578125
5.383333333,-44.06666667,5,0,30,192,46,6,0,0,27.2999267578125
4.733333333,-43.75,0,0,35,306,14,3,0,0,27.22476577758789
4.716666667,-43.65,2,0,44,265,12,4,0,0,27.22476577758789
4.783333333,-43.48333333,1,0,38,275,11,3,0,0,27.22476577758789
4.766666667,-43.45,0,0,45,255,13,6,0,0,27.22476577758789
4.866666667,-43.2,4,0,33,280,15,10,0,0,27.22476577758789
4.9,-43.13333333,0,0,39,251,16,2,0,0,27.22476577758789
4.916666667,-43.05,1,0,52,274,20,1,0,0,27.22476577758789
4.95,-42.91666667,1,0,54,280,9,5,0,0,27.255887985229492
4.95,-42.88333333,2,0,51,343,20,1,0,0,27.255887985229492
5.0,-42.78333333,1,0,43,288,22,2,0,0,27.26096534729004
5.033333333,-42.73333333,4,0,51,302,16,2,0,0,27.26096534729004
4.8,-43.33333333,5,0,50,336,12,4,0,0,27.22476577758789
4.75,-43.06666667,2,0,48,274,8,12,0,0,27.22476577758789
4.75,-43.05,3,0,36,264,13,2,0,0,27.22476577758789
4.85,-43.31666667,2,0,49,291,8,4,0,0,27.22476577758789
4.7,-43.15,1,0,41,284,34,1,0,0,27.22476577758789
4.566666667,-43.38333333,1,0,51,332,11,4,0,0,27.22476577758789
4.366666667,-43.7,1,0,46,370,21,6,0,0,27.22476577758789
4.366666667,-43.66666667,3,0,65,285,11,9,0,0,27.22476577758789
4.35,-43.48333333,2,0,49,271,20,7,0,0,27.22476577758789
4.35,-43.41666667,6,0,81,442,16,8,0,0,27.22476577758789
4.333333333,-43.43333333,5,0,35,272,10,13,0,0,27.22476577758789
4.35,-43.43333333,1,1,49,266,18,9,0,0,27.22476577758789
4.333333333,-43.48333333,3,0,50,359,21,4,0,0,27.22476577758789
4.7,-43.48333333,5,0,53,273,10,4,0,0,27.22476577758789
4.766666667,-43.3,2,0,45,412,21,3,0,0,27.22476577758789
4.85,-43.15,0,0,46,280,11,2,0,0,27.22476577758789
4.883333333,-43.03333333,2,0,24,234,17,1,0,0,27.22476577758789
4.866666667,-42.98333333,0,0,33,290,18,2,0,0,27.255887985229492
5.15,-42.73333333,4,0,68,280,49,3,0,0,27.26096534729004
-5.383333333,72.78333333,15,3,65,144,7,13,0,0,27.85009765625
-5.383333333,72.78333333,13,3,67,143,7,13,0,0,27.85009765625
-5.566666667,63.71666667,8,0,130,25,56,1,0,0,27.795238494873047
-5.566666667,63.71666667,6,0,192,26,31,2,0,0,27.795238494873047
-5.433333333,59.25,8,3,138,79,19,1,0,0,27.55574607849121
-35.78333333,73.6,12,0,181,20,113,0,0,0,16.30080795288086
-37.31666667,78.43333333,50,0,77,65,77,1,0,0,14.71177864074707
-32.0,98.86666667,43,0,96,178,105,6,0,0,17.61408042907715
-5.716666667,65.96666667,9,1,89,68,38,0,0,0,27.822988510131836
-32.1,100.3333333,36,0,106,209,106,5,0,0,17.603618621826172
-32.26666667,113.9333333,8,0,267,52,18,1,0,0,19.93577766418457
-14.5,148.7,21,0,121,285,6,20,0,0,26.8229923248291
-15.71666667,154.7333333,12,0,116,309,13,6,0,0,26.819377899169922
-16.05,155.0,12,0,147,264,28,9,0,0,26.91522789001465
-14.78333333,155.9333333,14,0,103,216,4,5,0,0,27.56706428527832
-13.28333333,156.85,27,0,117,204,1,20,0,0,27.56706428527832
-12.53333333,157.2166667,23,0,115,223,3,14,0,0,28.205326080322266
-11.31666667,158.05,31,0,149,203,3,11,0,0,28.205326080322266
-11.31666667,158.05,0,0,0,0,0,0,0,0,28.205326080322266
-6.666666667,163.2166667,24,4,99,165,5,2,0,0,29.211572647094727
-5.7,165.4166667,8,0,120,202,3,17,0,0,29.21477699279785
-4.516666667,168.0333333,23,2,107,145,6,10,0,0,29.200164794921875
-3.383333333,170.0333333,30,8,83,121,14,1,0,0,29.189537048339844
9.05,73.11666667,100,20,337,386,40,48,0,0,28.219446182250977
16.98333333,71.51666667,108,3,294,412,4,95,0,0,27.919275283813477
14.45,50.51666667,136,9,287,146,23,23,0,0,27.3162784576416
8.716666667,95.15,106,7,221,216,14,18,0,0,28.4600830078125
10.2,95.05,53,10,190,217,12,30,0,0,28.393171310424805
11.15,93.68333333,76,7,195,257,9,42,0,0,28.292936325073242
11.76666667,94.15,64,10,159,213,8,22,0,0,28.292936325073242
13.56666667,95.93333333,32,3,160,189,11,6,0,0,28.32318878173828
14.51666667,93.13333333,53,11,191,138,7,16,0,0,28.210840225219727
18.36666667,91.01666667,88,11,90,103,13,8,0,0,27.760889053344727
17.4,90.48333333,46,5,200,116,17,13,0,0,27.72322654724121
12.4,92.06666667,49,14,152,239,12,45,0,0,28.220413208007812
7.5,76.71666667,278,1,109,68,9,9,0,0,28.083681106567383
12.31666667,73.98333333,84,10,174,100,44,25,0,0,28.217296600341797
13.96666667,71.88333333,45,11,244,132,12,9,0,0,28.06197166442871
19.3,58.43333333,139,1,97,114,8,11,0,0,25.769208908081055
12.65,117.9333333,10,0,209,84,26,28,0,0,28.554706573486328
12.31666667,117.9166667,16,0,242,171,19,8,0,0,28.554706573486328
12.15,118.0666667,32,0,224,155,31,12,0,0,28.554706573486328
11.0,118.4833333,24,0,89,224,10,15,0,0,28.554706573486328
11.58333333,118.7166667,38,1,94,247,20,17,0,0,28.554706573486328
11.63333333,118.6333333,21,0,93,337,8,9,0,0,28.554706573486328
11.71666667,118.5166667,25,0,107,267,6,9,0,0,28.554706573486328
11.88333333,118.3333333,19,0,87,266,4,1,0,0,28.554706573486328
11.93333333,118.2166667,15,0,80,172,2,0,0,0,28.554706573486328
10.6,118.2833333,36,0,94,261,14,19,0,0,28.644506454467773
7.7,116.4166667,58,0,76,134,8,14,0,0,28.63310432434082
7.85,116.2333333,58,0,112,137,10,8,0,0,28.63310432434082
7.883333333,116.1166667,58,0,154,190,7,15,0,0,28.63310432434082
7.816666667,116.1666667,44,0,95,128,4,9,0,0,28.63310432434082
8.05,118.3833333,44,0,149,191,14,12,0,0,28.67877197265625
8.15,118.5666667,49,0,124,101,8,18,0,0,28.67877197265625
8.216666667,118.7166667,46,0,110,181,10,12,0,0,28.67877197265625
8.3,118.9,53,0,110,180,3,11,0,0,28.67877197265625
8.35,118.95,34,0,134,181,8,13,0,0,28.67877197265625
8.3,118.8333333,46,0,131,199,4,10,0,0,28.67877197265625
6.75,118.8833333,31,0,109,190,6,14,0,0,
6.8,118.9666667,38,0,124,242,6,14,0,0,
7.0,119.3666667,27,1,104,225,4,11,0,0,28.655189514160156
7.533333333,120.3333333,32,0,218,117,2,0,0,0,28.655189514160156
7.483333333,119.9333333,21,0,130,206,0,1,0,0,28.655189514160156
7.166666667,119.4833333,26,0,95,214,3,7,0,0,28.655189514160156
6.9,119.05,24,0,123,220,9,12,0,0,28.750844955444336
4.583333333,-139.9666667,4,12,202,30,85,2,0,0,26.507993698120117
17.86666667,-174.3166667,3,1,65,284,9,20,0,0,26.195777893066406
-17.8,62.66666667,7,0,82,204,10,1,0,0,25.77567481994629
-63.06666667,178.4833333,12,0,5,0,399,0,0,0,-0.0859132632613182
-63.28333333,-166.9666667,0,0,0,0,332,0,0,0,-0.4867256283760071
-60.2,-171.5333333,26,0,48,2,283,0,0,0,2.848756790161133
-46.35,175.2333333,220,0,118,12,107,0,0,0,10.79457950592041
-46.35,175.2333333,220,0,118,12,107,0,0,0,10.79457950592041
-24.68333333,-154.75,13,0,61,344,40,2,0,0,24.158695220947266
-13.88333333,-150.5833333,15,0,91,314,2,19,0,0,27.774520874023438
-4.433333333,-149.4,2,10,97,32,55,4,0,0,27.063282012939453
-1.9,-148.75,2,10,172,8,72,6,0,0,26.44789695739746
-1.533333333,-148.65,1,0,225,6,96,3,0,0,26.44789695739746
-0.25,-147.5666667,13,14,247,35,118,1,0,0,26.13368797302246
50.85,-147.8333333,139,0,0,14,191,0,0,0,8.341034889221191
51.51666667,-144.65,152,0,0,1,274,0,0,0,8.10485553741455
21.55,-157.3833333,5,0,90,476,5,34,0,0,24.716419219970703
21.7,-157.8166667,4,1,63,255,5,33,0,0,24.716419219970703
-20.58333333,167.5666667,20,2,92,463,18,8,0,0,25.7341251373291
-14.6,176.6,8,0,64,302,4,23,0,0,28.140661239624023
-10.75,175.4166667,18,0,125,263,22,3,0,0,28.94799041748047
-11.13333333,175.3,34,0,100,420,3,13,0,2,28.56473731994629
-2.066666667,172.4833333,6,9,243,59,26,7,0,0,28.911108016967773
-2.1,171.4,69,7,165,140,20,0,0,0,28.911108016967773
-2.266666667,170.3,24,11,270,99,24,5,0,0,28.94774627685547
1.15,168.1,7,0,398,26,1,15,0,0,28.752723693847656
2.933333333,167.2333333,1,0,215,7,25,6,0,0,28.752723693847656
-4.066666667,-165.3833333,34,12,292,193,87,10,0,0,27.98404884338379
-5.483333333,-166.1,17,14,179,147,58,6,0,0,28.352825164794922
-4.75,-165.3833333,12,9,181,103,86,9,0,0,27.98404884338379
10.5,-165.55,9,7,234,43,156,7,0,0,27.141754150390625
10.01666667,-161.9833333,21,8,184,165,16,4,0,0,27.058425903320312
8.566666667,-168.8666667,11,21,332,82,126,11,0,0,27.643638610839844
10.16666667,-171.1833333,7,19,116,199,13,4,0,0,27.2771053314209
10.38333333,-170.95,7,15,230,35,226,15,0,0,27.233129501342773
-0.15,-85.98333333,58,0,265,28,62,2,0,0,24.57280158996582
-2.766666667,-85.46666667,8,0,359,3,20,0,0,0,23.38606071472168
14.26666667,-75.58333333,1,0,156,280,27,4,0,0,27.408538818359375
-23.35,-16.51666667,7,0,66,228,31,4,0,0,22.759506225585938
-24.06666667,-15.11666667,18,0,94,330,45,35,0,0,22.759506225585938
-24.96666667,-13.26666667,10,0,91,268,69,26,0,0,22.48006820678711
-25.15,-12.76666667,20,0,63,235,41,39,0,0,21.834806442260742
-26.23333333,-10.6,12,0,80,164,53,18,0,0,21.568687438964844
-26.56666667,-9.433333333,13,0,72,155,39,17,0,0,21.568687438964844
-42.88333333,42.35,143,0,66,11,74,0,0,0,11.194579124450684
-43.28333333,46.2,86,0,41,7,96,0,0,0,7.026777267456055
-43.63333333,51.26666667,111,0,82,6,162,0,0,0,7.220992088317871
-55.33333333,65.46666667,4,0,5,2,326,0,0,0,0.6127020120620728
-55.33333333,65.46666667,4,0,5,2,326,0,0,0,0.6127020120620728
-44.76666667,92.58333333,141,0,98,22,112,0,0,0,9.622314453125
-44.03333333,93.88333333,333,0,86,13,205,0,0,1,9.552929878234863
-41.1,101.4166667,351,0,110,18,152,0,0,0,11.282303810119629
-39.38333333,104.3666667,57,0,55,33,62,0,0,0,12.527643203735352
-46.53333333,125.5666667,68,0,85,32,101,0,0,0,9.932072639465332
-49.33333333,127.1166667,106,0,37,16,154,0,0,0,7.354930877685547
-51.08333333,129.9666667,117,0,60,16,63,1,0,0,5.840162754058838
-51.5,135.85,103,0,56,20,57,0,0,0,5.871733665466309
-32.41666667,160.45,14,2,89,214,80,7,0,0,20.69756317138672
-29.36666667,105.2333333,7,0,50,271,58,12,0,0,19.11751937866211
14.0,-74.88333333,2,0,119,161,15,2,0,0,27.260635375976562
59.65,-22.76666667,136,0,136,9,118,0,0,0,10.068809509277344
28.0,-88.98333333,10,0,90,145,47,1,0,0,25.385841369628906
25.28333333,-91.36666667,6,0,86,203,32,5,0,0,25.930194854736328
25.6,-94.68333333,9,0,75,211,44,3,0,0,25.811426162719727
26.31666667,-94.35,7,2,107,225,38,7,0,0,25.811426162719727
25.68333333,-90.73333333,6,0,68,214,30,5,0,0,26.097454071044922
24.78333333,-91.45,8,0,108,264,37,8,0,0,26.518325805664062
23.45,-92.48333333,2,0,91,270,40,22,0,0,26.518325805664062
24.85,-90.95,3,0,82,251,25,6,0,0,26.58884620666504
25.05,-88.98333333,4,0,80,228,29,4,0,0,26.447336196899414
20.53333333,-84.18333333,1,0,50,251,11,9,0,0,27.92913055419922
10.18333333,-77.2,3,0,118,374,11,8,0,0,27.725261688232422
-18.0,-79.15,84,12,194,75,70,2,0,0,19.868019104003906
-18.0,-79.15,221,8,386,115,133,4,0,0,19.868019104003906
-27.43333333,-123.4333333,16,0,24,392,44,7,0,0,22.57368278503418
-27.43333333,-123.4333333,19,0,26,461,39,6,0,0,22.57368278503418
-24.76666667,-179.6833333,7,0,75,237,10,17,0,0,23.946701049804688
-24.76666667,-179.6833333,21,0,150,595,48,56,0,0,23.946701049804688
-24.76666667,-179.6833333,9,0,75,230,11,16,0,0,23.946701049804688
-28.75,172.6,33,2,85,209,34,3,0,0,21.687095642089844
-28.75,172.6,364,0,296,510,64,23,0,0,21.687095642089844
-28.75,172.6,77,0,84,157,33,4,0,0,21.687095642089844
-31.61666667,170.2166667,6,0,160,40,13,0,0,0,19.38643455505371
-33.23333333,168.7333333,47,0,169,86,48,0,0,0,18.40265464782715
-45.75,148.3666667,62,0,111,9,156,0,0,0,11.510475158691406
-44.08333333,143.7833333,162,0,61,28,105,1,0,0,12.304849624633789
-47.76666667,123.1,193,0,81,13,53,0,0,0,8.462143898010254
-45.41666667,121.1166667,216,0,64,15,52,0,0,0,9.587526321411133
-41.36666667,114.1333333,111,0,85,9,27,0,0,0,11.683428764343262
-39.78333333,111.3833333,98,0,95,16,98,0,0,1,13.117595672607422
-29.33333333,113.3666667,46,0,383,342,38,28,0,0,20.9217472076416
-31.28333333,114.55,12,0,121,118,12,10,0,0,19.93577766418457
