Event,Data_Source,Depth [m],Latitude,Longitude,G. bulloides,T. quinqueloba,G. scitula,G. uvula,N. pachyderma,N. incompta,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. eastropacia,G. calida,G. falconensis,B. digitata,G. rubescens,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. glutinata,G. truncatulinoides,G. ruber ruber,G. adamsi,G. siphonifera,T. humilis,D. anfracta,G. cultrata,G. tumida,C. nitida,T. iota,B. pumilio,H. pelagica,H. digitata,T. clarkei,G. elongatus,SST
V19-291,climap2,0.8,2.0,-5.25,23.0,0.0,2.0,0.0,1.0,76.0,6.0,1.0,139.0,0.0,31.0,0.0,,0.0,0.0,0.0,1.0,54.0,0.0,0.0,1.0,18.0,8.0,0.0,22.0,2.0,33.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.396821355463647
V20-242,climap2,0.29,23.367,-43.65,4.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,211.0,25.0,21.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,4.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,,19.676431200805645
V22-186,climap2,0.3,3.383,-20.12,0.0,0.0,0.0,0.0,1.0,42.0,1.0,8.0,45.0,0.0,92.0,0.0,,0.0,4.0,5.0,0.0,106.0,0.0,0.0,2.0,25.0,12.0,0.0,5.0,4.0,3.0,0.0,14.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,24.18807326986478
V22-197,climap2,0.72,14.167,-18.58,116.0,0.0,3.0,1.0,1.0,49.0,7.0,0.0,40.0,0.0,5.0,0.0,,0.0,12.0,0.0,0.0,16.0,0.0,0.0,2.0,20.0,6.0,0.0,22.0,0.0,20.0,0.0,5.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,,22.551974350236605
V22-26,climap2,0.4,8.717,-41.25,22.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,171.0,1.0,60.0,0.0,,3.0,5.0,5.0,4.0,40.0,0.0,0.0,0.0,12.0,6.0,0.0,51.0,15.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.81386695885846
V23-100,climap2,0.42,21.3,-22.68,27.0,2.0,3.0,0.0,9.0,31.0,3.0,0.0,16.0,2.0,14.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,112.0,0.0,0.0,3.0,3.0,0.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,,,18.00356302992263
V23-91,climap2,0.3,29.583,-28.57,20.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,61.0,6.0,2.0,0.0,,2.0,66.0,2.0,0.0,0.0,0.0,0.0,57.0,10.0,6.0,0.0,0.0,23.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,17.353893804094085
V25-59,climap2,0.7,1.367,-33.48,8.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,148.0,0.0,84.0,0.0,,8.0,2.0,2.0,12.0,122.0,0.0,0.0,0.0,12.0,7.0,0.0,57.0,60.0,13.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.263086850529742
V26-41,climap2,0.43,19.333,-26.12,18.0,2.0,0.0,0.0,15.0,4.0,5.0,1.0,53.0,1.0,42.0,0.0,,5.0,13.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,82.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.45355988142435
V27-178,climap2,0.55,5.1,-26.65,15.0,0.0,0.0,0.0,0.0,25.0,5.0,14.0,80.0,1.0,137.0,0.0,,0.0,1.0,2.0,0.0,105.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,9.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.76469849998439
V27-248,climap2,0.82,3.05,-11.82,0.0,0.0,0.0,0.0,0.0,28.0,4.0,2.0,31.0,1.0,29.0,0.0,,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,11.0,20.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.99130774156055
V27-263,climap2,0.2,35.017,-40.92,49.0,0.0,0.0,0.0,23.0,6.0,3.0,1.0,39.0,1.0,2.0,0.0,,4.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,29.0,0.0,0.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,18.30314607998946
V27-47,climap2,0.5,68.467,-13.55,0.0,0.0,0.0,0.0,295.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.5875723990637711
V27-60,climap2,1.1,72.183,8.583,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.8762643922170594
V27-86,climap2,0.8,66.6,1.117,0.0,0.0,0.0,0.0,661.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.6648785343495991
V28-14,climap2,1.6,64.783,-29.57,0.0,4.0,0.0,0.0,649.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.5163737668259545
V28-56,climap2,0.7,68.033,-6.117,0.0,0.0,0.0,0.0,482.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.4241667079410885
V29-173,climap2,0.25,33.7,-29.38,14.0,1.0,0.0,0.0,22.0,2.0,6.0,0.0,29.0,1.0,1.0,0.0,,4.0,52.0,3.0,3.0,0.0,0.0,0.0,74.0,1.0,23.0,0.0,0.0,13.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,17.419676336197448
V29-174,climap2,0.4,36.3,-29.37,50.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,,6.0,57.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,50.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,16.23982634749543
V29-219,climap2,0.5,68.3833,-5.45,0.0,0.0,0.0,0.0,325.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.3948625628830182
RC11-121,climap2,0.8,-39.72,82.25,89.0,16.0,3.0,0.0,29.0,74.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.683578974621037
RC13-151,climap2,0.6,15.857,-74.79,6.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,147.0,3.0,25.0,0.0,,0.0,2.0,0.0,5.0,32.0,0.0,0.0,1.0,17.0,5.0,1.0,37.0,13.0,25.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,22.525318733141773
RC13-152,climap2,0.6,16.708,-75.44,3.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,174.0,3.0,15.0,0.0,,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,28.0,6.0,20.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.975901503461134
RC13-153,climap2,0.6,15.065,-75.95,5.0,0.0,3.0,0.0,0.0,4.0,3.0,7.0,101.0,6.0,33.0,0.0,,0.0,2.0,1.0,6.0,13.0,0.0,0.0,0.0,15.0,2.0,0.0,46.0,10.0,23.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.579848882850385
RC17-113,climap2,0.3,15.033,66.097,14.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,21.0,0.0,,6.0,10.0,3.0,2.0,28.0,0.0,5.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,,,23.770344438911305
RC17-69,climap2,0.5,-31.5,32.607,20.0,0.0,6.0,0.0,0.0,21.0,6.0,0.0,0.0,3.0,17.0,0.0,,14.0,3.0,3.0,3.0,9.0,0.0,0.0,3.0,104.0,0.0,3.0,26.0,6.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21.215683551342604
RC17-73,climap2,0.2,-32.11,36.01,41.0,1.0,13.0,0.0,1.0,24.0,5.0,2.0,0.0,2.0,10.0,0.0,,15.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,89.0,0.0,5.0,30.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.351624690247974
RC17-98,climap2,0.53,-13.22,65.617,10.0,0.0,4.0,0.0,0.0,3.0,5.0,7.0,0.0,3.0,22.0,0.0,,7.0,3.0,0.0,7.0,29.0,1.0,1.0,5.0,0.0,0.0,2.0,68.0,1.0,0.0,0.0,11.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,,,22.976824996100078
V14-101,climap2,0.7,8.65,58.567,28.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,4.0,7.0,0.0,,0.0,7.0,0.0,3.0,19.0,0.0,3.0,14.0,0.0,8.0,0.0,103.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,,,23.57993087092135
V14-102,climap2,0.4,10.25,57.183,28.0,0.0,6.0,0.0,1.0,41.0,1.0,2.0,0.0,2.0,6.0,0.0,,0.0,6.0,2.0,4.0,62.0,0.0,7.0,27.0,1.0,5.0,0.0,50.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,,22.782960725835693
V14-77,climap2,0.29,-29.63,32.867,8.0,0.0,9.0,0.0,0.0,15.0,6.0,1.0,0.0,3.0,14.0,0.0,,18.0,1.0,1.0,6.0,19.0,0.0,0.0,6.0,83.0,1.0,1.0,34.0,1.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21.80119871144962
V14-81,climap2,0.35,-28.43,43.783,23.0,4.0,9.0,0.0,0.0,14.0,4.0,0.0,0.0,10.0,12.0,0.0,,13.0,3.0,1.0,15.0,5.0,0.0,0.0,0.0,42.0,0.0,2.0,65.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.554142310593747
V19-188,climap2,0.5,6.867,60.667,32.0,3.0,3.0,0.0,1.0,34.0,3.0,1.0,0.0,4.0,6.0,0.0,,3.0,3.0,0.0,9.0,23.0,3.0,9.0,16.0,0.0,7.0,2.0,41.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,,,24.59653765189613
V19-19,climap2,0.8,13.233,-78.37,2.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,141.0,3.0,22.0,0.0,,0.0,3.0,1.0,7.0,9.0,0.0,0.0,1.0,6.0,2.0,1.0,21.0,5.0,37.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.505910992533256
V19-202,climap2,0.3,-6.983,41.183,27.0,0.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,6.0,15.0,1.0,,7.0,4.0,1.0,10.0,24.0,1.0,2.0,7.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,13.0,2.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,,,23.840210530004917
V19-204,climap2,0.2,-10.23,43.817,27.0,0.0,1.0,0.0,0.0,33.0,2.0,9.0,0.0,0.0,7.0,0.0,,1.0,1.0,0.0,1.0,25.0,0.0,1.0,17.0,1.0,4.0,0.0,29.0,4.0,0.0,0.0,9.0,0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,,,23.693230037926554
V19-21,climap2,0.6,11.8,-79.07,3.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,113.0,8.0,24.0,0.0,,0.0,2.0,0.0,5.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,32.0,7.0,16.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.820474555227307
V20-175,climap2,0.2,-22.3,68.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,8.0,29.0,0.0,,16.0,1.0,3.0,9.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,47.0,16.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,,20.567692209276256
V28-129,climap2,0.8,11.117,-80.4,1.0,0.0,0.0,0.0,0.0,1.0,17.0,8.0,110.0,15.0,23.0,0.0,,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,2.0,0.0,33.0,16.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.865799337290394
V19-185,climap2,0.3,6.7,59.333,35.0,1.0,3.0,0.0,1.0,30.0,1.0,1.0,0.0,2.0,6.0,0.0,,3.0,8.0,0.0,6.0,11.0,4.0,7.0,6.0,0.0,2.0,1.0,94.0,2.0,0.0,0.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,,24.4165031204347
V19-201,climap2,0.7,-5.333,40.433,16.0,0.0,2.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,10.0,0.0,,6.0,4.0,2.0,15.0,36.0,0.0,2.0,11.0,1.0,6.0,0.0,53.0,0.0,0.0,0.0,8.0,2.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,,,23.82749185732429
V20-170,climap2,0.2,-21.8,69.233,2.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,9.0,26.0,0.0,,3.0,8.0,2.0,14.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,44.0,11.0,0.0,0.0,15.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,20.754139799296986
V29-29,climap2,0.8,5.117,77.583,47.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,10.0,0.0,,3.0,4.0,0.0,4.0,74.0,1.0,6.0,16.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,,25.47335881659932
V29-30,climap2,0.8,3.083,76.25,18.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,4.0,10.0,0.0,,5.0,1.0,1.0,1.0,53.0,3.0,9.0,40.0,0.0,1.0,0.0,37.0,0.0,0.0,1.0,6.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,,,25.683394164873484
V29-48,climap2,0.3,-6.267,63.433,12.0,0.0,4.0,0.0,0.0,21.0,1.0,9.0,0.0,2.0,22.0,0.0,,4.0,0.0,2.0,1.0,50.0,3.0,7.0,14.0,0.0,7.0,0.0,18.0,2.0,0.0,0.0,6.0,0.0,0.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,,,24.83822408430376
RC14-35,climap2,0.35,-0.8333,89.95,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,14.0,4.0,,2.0,1.0,0.0,0.0,31.0,31.0,1.0,29.0,0.0,8.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,14.0,4.0,,2.0,1.0,0.0,0.0,31.0,31.0,1.0,29.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,14.0,4.0,,2.0,1.0,0.0,6.0,25.0,14.0,3.0,25.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,14.0,4.0,,2.0,1.0,0.0,6.0,25.0,14.0,3.0,25.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,21.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,30.0,0.0,,9.0,1.0,0.0,0.0,31.0,31.0,1.0,29.0,0.0,8.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,21.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,30.0,0.0,,9.0,1.0,0.0,0.0,31.0,31.0,1.0,29.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,21.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,30.0,0.0,,9.0,1.0,0.0,6.0,25.0,14.0,3.0,25.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
RC14-35,climap2,0.35,-0.8333,89.95,21.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,30.0,0.0,,9.0,1.0,0.0,6.0,25.0,14.0,3.0,25.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,134.0,12.0,0.0,0.0,0.0,0.0,0.0,,,24.937346619627554
V19-178,climap2,0.4,8.117,73.25,30.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,15.0,13.0,0.0,,8.0,1.0,0.0,9.0,26.0,6.0,10.0,5.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,3.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.27068338853743
A180-15,climap2,0.6,39.5998,-36.7,49.0,41.0,0.0,0.0,166.0,12.0,3.0,0.0,66.0,0.0,6.0,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,219.0,1.0,12.0,0.0,0.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,14.64058196858743
V29-219,climap2,0.5,68.383,-5.45,0.0,0.0,0.0,0.0,325.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.3948625628830182
CHN82-24,climap3,0.58,43.465,-32.85,94.0,25.0,0.0,,30.0,6.0,0.0,0.0,14.0,0.0,0.0,,1.0,0.0,12.0,0.0,0.0,,,,40.0,0.0,39.0,,0.0,0.0,0.0,,,8.0,0.0,39.0,0.0,,,,7.0,,,,10.6173913394692
ELT48.022-PC,climap3,0.82,39.895,85.41,127.0,24.0,2.0,,32.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,29.0,7.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,24.963185549754943
ELT48.027-PC,climap3,0.62,-38.542,79.898,111.0,29.0,0.0,,29.0,76.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,9.0,,0.0,,2.0,,0.0,0.0,0.0,,,,,,,10.52637077647979
ELT48.029-PC,climap3,0.39,-44.877,106.518,102.0,3.0,0.0,,61.0,10.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,,,,37.0,0.0,0.0,3.0,5.0,,,,0.0,,,,,,,,,,,5.944421172322243
RC13-152,climap3,0.6,16.708,-75.44,3.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,174.0,3.0,15.0,0.0,11.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,28.0,6.0,20.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.975901503461134
RC13-152,climap3,0.6,15.065,-75.95,5.0,0.0,3.0,0.0,0.0,4.0,3.0,7.0,101.0,6.0,33.0,0.0,28.0,0.0,2.0,1.0,6.0,13.0,0.0,0.0,0.0,15.0,2.0,0.0,46.0,10.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.579848882850385
RC13-152,climap3,0.8,13.178,-79.83,5.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,135.0,12.0,12.0,0.0,15.0,0.0,2.0,0.0,6.0,19.0,0.0,0.0,1.0,5.0,1.0,0.0,39.0,9.0,26.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,22.57564610756582
RE5-034,climap3,0.4,42.3833,-21.9667,105.0,42.0,,0.0,108.0,0.0,2.0,0.0,10.0,0.0,0.0,,0.0,1.0,10.0,0.0,0.0,,0.0,0.0,51.0,0.0,22.0,,,1.0,0.0,,,32.0,,34.0,,0.0,,,7.0,0.0,,,12.65345506856482
V04-8,climap3,0.5,37.233,33.13,106.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,22.0,10.0,0.0,0.0,3.0,20.0,44.0,3.0,0.0,0.0,0.0,0.0,57.0,5.0,128.0,0.0,0.0,9.0,0.0,0.0,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.16240069697353
V04-32,climap3,0.3,35.05,-11.62,45.0,2.0,0.0,0.0,48.0,4.0,5.0,0.0,26.0,6.0,4.0,0.0,4.0,18.0,54.0,2.0,1.0,0.0,0.0,0.0,29.0,3.0,34.0,0.0,0.0,4.0,0.0,0.0,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,14.869844981022874
GeoB1008-3,epilog,2.18,-6.5823,10.3186,272.0,3.0,7.0,0.0,0.0,78.0,91.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,128.0,7.0,0.0,2.0,0.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.23,-6.5823,10.3186,82.0,4.0,8.0,0.0,0.0,71.0,28.0,0.0,10.0,0.0,3.0,0.0,4.0,3.0,0.0,10.0,0.0,39.0,0.0,0.0,0.0,158.0,7.0,0.0,10.0,1.0,31.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.28,-6.5823,10.3186,177.0,0.0,12.0,0.0,1.0,45.0,38.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,149.0,3.0,0.0,9.0,0.0,20.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.33,-6.5823,10.3186,95.0,0.0,14.0,0.0,0.0,88.0,44.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,152.0,9.0,0.0,3.0,0.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.38,-6.5823,10.3186,65.0,1.0,6.0,0.0,2.0,57.0,19.0,0.0,23.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,102.0,8.0,0.0,2.0,0.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.43,-6.5823,10.3186,106.0,0.0,17.0,0.0,0.0,62.0,51.0,0.0,28.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,3.0,0.0,7.0,0.0,30.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.48,-6.5823,10.3186,45.0,0.0,5.0,0.0,0.0,18.0,41.0,0.0,24.0,0.0,8.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,4.0,0.0,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.53,-6.5823,10.3186,236.0,1.0,31.0,0.0,2.0,70.0,52.0,0.0,31.0,0.0,27.0,0.0,11.0,1.0,0.0,5.0,5.0,22.0,0.0,0.0,0.0,53.0,33.0,0.0,6.0,0.0,17.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.58,-6.5823,10.3186,112.0,0.0,12.0,0.0,0.0,21.0,58.0,0.0,36.0,0.0,7.0,0.0,17.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,64.0,26.0,0.0,1.0,0.0,38.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.109647042573236
GeoB1008-3,epilog,2.63,-6.5823,10.3186,244.0,0.0,8.0,0.0,3.0,84.0,66.0,0.0,16.0,0.0,4.0,0.0,8.0,3.0,0.0,1.0,3.0,10.0,0.0,0.0,1.0,120.0,14.0,0.0,1.0,0.0,12.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,23.109647042573236
