Latitude,Longitude,Symbiont-barren Non-Spinose,Symbiont-barren Spinose,Symbiont-facultative Non-Spinose,Symbiont-obligate Spinose,SST
-44.78333333,184.2333333,0.338078291814947,0.241992882562278,0.377224199288256,0.0427046263345196,8.201657171750611
-29.68,113.7,0.0218579234972678,0.0382513661202186,0.57103825136612,0.319672131147541,17.990856094536056
-31.28333333,114.5516667,0.089389534883721,0.0892256076237105,0.65921708340619,0.132513332750481,16.93693602499657
19.56833333,59.595,0.0433333333333333,0.29,0.35,0.313333333333333,22.84972829335684
19.07666667,60.42166667,0.033112582781457,0.218543046357616,0.403973509933775,0.344370860927152,22.8532893368351
-11.183,-162.917,0.0,0.0082219938335046,0.350462487153135,0.229188078108941,25.783409012421224
-14.53,157.97,0.0069204152249135,0.0519031141868512,0.328719723183391,0.570934256055363,23.796880905364617
33.083,158.0,0.180722891566265,0.118072289156627,0.624096385542169,0.0337349397590361,16.374198718315203
3.333,-101.717,0.0521739130434783,0.0434782608695652,0.578260869565217,0.0695652173913044,22.274898977870347
0.917,-134.317,0.162264150943396,0.0238993710691824,0.491823899371069,0.0264150943396226,20.839500985816606
-43.51666667,79.86666667,0.716666666666667,0.253333333333333,0.0266666666666667,0.0033333333333333,7.157040524860816
-39.71666667,82.25,0.40531561461794,0.318936877076412,0.146179401993356,0.129568106312292,9.683578974621037
-30.06666667,94.41666667,0.254180602006689,0.267558528428094,0.214046822742475,0.254180602006689,15.04302910200929
-33.06666667,110.55,0.165562913907285,0.281456953642384,0.350993377483444,0.201986754966887,14.828700125678834
-25.48333333,110.0166667,0.0294985250737463,0.0176991150442478,0.690265486725664,0.250737463126844,20.232703533359874
-19.05833333,112.75,0.0897009966777409,0.0465116279069768,0.395348837209302,0.46843853820598,23.52985618215863
-6.133,-140.85,0.09,0.0828571428571429,0.387142857142857,0.205714285714286,24.554985326817633
1.817,-140.05,0.204946996466431,0.0318021201413428,0.371024734982332,0.0530035335689046,21.648050977040626
-14.817,-139.967,0.013,0.017,0.29,0.205,24.7207695846304
-8.8,-110.8,0.144055944055944,0.0699300699300699,0.413986013986014,0.116083916083916,21.944875623854387
-26.0,169.2,0.0981496379726468,0.082059533386967,0.267900241351569,0.319388576025744,18.764820697156733
-25.88333333,157.8666667,0.0398230088495575,0.0752212389380531,0.331858407079646,0.537610619469027,19.49401084062774
-24.88,163.52,0.0621860360360361,0.0631255255255256,0.231003603603604,0.613525825825826,19.737921491152306
-3.95,60.6,0.076,0.061,0.327,0.525,25.17131953067957
9.133333333,90.03333333,0.0302013422818792,0.110738255033557,0.587248322147651,0.268456375838926,24.89103979134993
12.7,90.017,0.037,0.022,0.441,0.499,24.78684381161562
13.05,89.583,0.06,0.03,0.44,0.468,24.697625781600642
15.167,90.567,0.015,0.033,0.516,0.436,24.723526418206177
12.767,96.067,0.046,0.063,0.193,0.7,24.983003867440633
15.1,124.133,0.0061633281972265,0.0539291217257319,0.098613251155624,0.39291217257319,24.577809876370296
-14.51666667,177.1,0.0248565965583174,0.0248565965583174,0.323135755258126,0.621414913957935,24.399209670711436
-1.65,-103.633,0.486348122866894,0.052901023890785,0.327645051194539,0.0221843003412969,19.349317859695745
19.083,-170.067,0.0419847328244275,0.0229007633587786,0.049618320610687,0.320610687022901,22.27662956630396
-19.017,-124.233,0.0284926470588235,0.0183823529411765,0.293658088235294,0.209558823529412,22.36576582985316
0.1,-95.65,0.11377245508982,0.092814371257485,0.715568862275449,0.0119760479041916,19.760466096632644
-1.633,-104.833,0.0700808625336927,0.0700808625336927,0.579514824797844,0.0350404312668464,19.391349221749078
-35.51666667,44.75,0.288079470198676,0.158940397350993,0.407284768211921,0.145695364238411,15.066780989335227
-39.01666667,47.88333333,0.571428571428571,0.255813953488372,0.146179401993356,0.026578073089701,11.39018192310499
-10.92333333,88.315,0.0596026490066225,0.0298013245033113,0.413907284768212,0.496688741721854,23.6449323262918
-0.833333333,89.95,0.09,0.07,0.42,0.42,24.937346619627554
1.466666667,90.16666667,0.0598006644518273,0.0664451827242525,0.418604651162791,0.45514950166113,25.336905175194453
-5.857,90.52,0.063,0.112,0.468,0.348,24.77645002683917
-31.5,32.6,0.0794701986754967,0.0894039735099338,0.533112582781457,0.278145695364238,21.215683551342604
-32.11666667,36.01666667,0.119601328903654,0.13953488372093,0.431893687707641,0.305647840531561,18.351624690247974
-13.21666667,65.61666667,0.11,0.0333333333333333,0.38,0.476666666666667,22.976824996100078
-10.508,57.72,0.0625,0.167763157894737,0.263157894736842,0.506578947368421,23.78701710664394
15.033,66.097,0.0498338870431894,0.0465116279069768,0.514950166112957,0.378737541528239,23.770344438911305
-27.283,-102.083,0.0394871794871795,0.0312820512820513,0.166666666666667,0.324615384615385,18.2329931965249
-28.75,172.6,0.207581227436823,0.11913357400722,0.226534296028881,0.311371841155235,17.82728842140718
-33.233,168.733,0.248442367601246,0.191588785046729,0.320872274143302,0.148753894080997,15.748194569528764
33.733,27.917,0.469958132929697,0.173594169544148,0.0819267333768926,0.274520964149263,17.0420959296534
38.2,18.033,0.478966831944994,0.217138033342623,0.112383755442134,0.0031584592048086,14.396490154603828
-18.085,-79.04,0.169387755102041,0.193877551020408,0.555102040816327,0.0244897959183673,18.14862349441926
-16.007,-76.378,0.410660620008123,0.184097062406931,0.355259239204007,0.0244889671043726,19.16423529526956
-38.86166667,140.1,0.419558359621451,0.435331230283912,0.141955835962145,0.0031545741324921,10.722819072094428
-23.77216667,108.5006667,0.056,0.036,0.508,0.368,20.109485419068864
-45.15,146.28,0.337579617834395,0.329617834394904,0.135350318471338,0.187898089171975,8.180474810728866
-46.45,145.24,0.536507936507937,0.304761904761905,0.142857142857143,0.0158730158730159,6.7367735266216915
-44.53,149.05,0.498412698412698,0.342857142857143,0.158730158730159,0.0,9.955330659633022
-35.31,177.9966667,0.528822055137845,0.115288220551378,0.305764411027569,0.0476190476190476,15.579505963163296
-4.33223,117.59584,0.0285714285714286,0.116483516483516,0.474725274725275,0.38021978021978,25.547789751313438
-8.455833333,128.238,0.0928270042194093,0.0506329113924051,0.417721518987342,0.438818565400844,25.388892523926046
-11.35444,122.03799,0.105113636363636,0.0397727272727273,0.4375,0.417613636363636,25.278151644016507
-9.09764,111.00721,0.273809523809524,0.145238095238095,0.445238095238095,0.135714285714286,24.44845815646786
-42.25,144.75,0.47012987012987,0.283116883116883,0.163636363636364,0.0493506493506494,9.036661892325704
-43.8,145.5,0.247648902821317,0.438871473354232,0.235109717868339,0.0156739811912226,8.45605597952245
-45.87,145.99,0.371951219512195,0.353658536585366,0.167682926829268,0.0,7.901952683757878
-46.87,145.98,0.366863905325444,0.357988165680473,0.177514792899408,0.0,6.7367735266216915
35.57,-3.48,0.841726154066768,0.09519204759201,0.0534051238579681,0.005114526334532,15.283109164479196
40.505,-32.0533,0.4007,0.2002,0.2882,0.048,13.924031274153307
34.97,23.75,0.41384694540874,0.120698163388062,0.113508565371139,0.309091552771911,16.323099825369294
6.45,-85.822,0.08250825083,0.1122112211,0.4422442244,0.02640264027,23.39433893039551
-1.913,-82.568,0.0787926180175,0.1910011996625,0.657653728425,0.0274260942725,21.872653933660015
-45.075,179.4983333,0.636085626911315,0.0581039755351682,0.305810397553517,0.0,6.883080954880686
28.433,139.967,0.164562669071235,0.12263300270514,0.219116321009919,0.234445446348061,20.060193745692164
28.533,134.133,0.152823920265781,0.138704318936877,0.289867109634552,0.203488372093023,20.33877626157778
31.567,151.1,0.123762376237624,0.0742574257425743,0.638613861386139,0.0495049504950495,18.015192109588284
-2.85,-126.2,0.182795698924731,0.039426523297491,0.415770609318996,0.014336917562724,21.398194409681548
3.167,-118.467,0.0466666666666667,0.0066666666666666,0.576666666666667,0.0433333333333333,21.766863199383092
-3.583,-83.933,0.261314928863197,0.257610105666176,0.458055733974803,0.0146503192655005,21.525048537443517
-17.017,-113.517,0.130281690140845,0.005281690140845,0.27112676056338,0.123239436619718,21.174563590720528
-17.0,-114.183,0.0495103373231774,0.0369967355821545,0.408596300326442,0.143090315560392,21.338158498788534
-16.933,-121.2,0.0282916213275299,0.0261153427638738,0.388465723612622,0.187159956474429,22.54487053133474
-16.65,-124.383,0.04296875,0.0123697916666667,0.375651041666667,0.154947916666667,22.935268556825974
0.867,172.0,0.0258064516129032,0.106451612903226,0.52258064516129,0.167741935483871,24.588693089662712
47.95,168.783,0.964953271028037,0.0327102803738318,0.0,0.0,2.4986144807469914
37.683,163.033,0.217283950617284,0.0666666666666667,0.679012345679012,0.0024691358024691,10.722368575957574
-1.217,-89.683,0.210831721470019,0.427466150870406,0.31076724693746,0.0128949065119278,20.019428752668944
-3.8,-92.083,0.21630615640599,0.123128119800333,0.615640599001664,0.0066555740432612,19.72727359008882
0.95,-179.417,0.03515625,0.091796875,0.380859375,0.166015625,24.011948090179033
2.767,-173.933,0.0111111111111111,0.154320987654321,0.366666666666667,0.228395061728395,24.04358812237046
-5.5,166.75,0.0110132158590308,0.0770925110132159,0.343612334801762,0.16079295154185,25.965829973230733
1.017,160.483,0.021021021021021,0.117117117117117,0.363363363363363,0.201201201201201,25.514928402156823
3.25,159.183,0.0341614906832298,0.093167701863354,0.428571428571429,0.164596273291925,25.919579621620812
11.067,138.533,0.0059488399762046,0.0594883997620464,0.11481261154075,0.208804283164783,25.63889253246127
35.317,177.9,0.336349924585219,0.274509803921569,0.321266968325792,0.0196078431372549,11.4474943666368
36.083,26.833,0.423076923076923,0.0586080586080586,0.15018315018315,0.0054945054945054,16.38558783437414
35.917,27.3,0.410511919550521,0.0878871620875064,0.0966392428199242,0.0051322904372016,16.386333340991122
-29.64166667,32.85833333,0.0894039735099338,0.0264900662251656,0.506622516556291,0.374172185430464,21.80119871144962
-28.425,43.78333333,0.123333333333333,0.0766666666666667,0.383333333333333,0.413333333333333,20.554142310593747
8.65,58.56666667,0.168874172185431,0.0927152317880795,0.490066225165563,0.248344370860927,23.57993087092135
10.25,57.18333333,0.23,0.0933333333333333,0.496666666666667,0.173333333333333,22.782960725835693
-33.01666667,85.78333333,0.321070234113712,0.294314381270903,0.307692307692308,0.0735785953177258,14.159766371999067
-32.433,46.567,0.26158940397351,0.142384105960265,0.394039735099338,0.195364238410596,17.58515811454157
-25.63333333,87.11666667,0.0993377483443709,0.0231788079470199,0.218543046357616,0.658940397350993,17.7932603848812
8.116666667,73.25,0.07,0.06,0.433333333333333,0.43,25.27068338853743
6.7,59.33333333,0.172757475083056,0.116279069767442,0.401993355481728,0.308970099667774,24.4165031204347
6.866666667,60.66666667,0.194630872483221,0.100671140939597,0.422818791946309,0.278523489932886,24.59653765189613
-5.333333333,40.43333333,0.099009900990099,0.0528052805280528,0.429042904290429,0.412541254125413,23.82749185732429
-6.983333333,41.18333333,0.0963455149501661,0.0631229235880399,0.398671096345515,0.441860465116279,23.840210530004917
-10.23333333,43.81666667,0.102310231023102,0.0693069306930693,0.419141914191419,0.409240924092409,23.693230037926554
-21.8,69.23333333,0.0860927152317881,0.0165562913907285,0.211920529801325,0.682119205298013,20.754139799296986
-22.3,68.0,0.0830564784053156,0.0232558139534884,0.199335548172757,0.677740863787376,20.567692209276256
-14.95,147.92,0.0119047619047619,0.0261904761904762,0.266666666666667,0.666666666666667,22.86982703609428
-18.2,151.45,0.0409556313993174,0.0409556313993174,0.215017064846416,0.675767918088737,22.17791396554478
-13.52,146.88,0.0392156862745098,0.0269607843137255,0.235294117647059,0.683823529411765,22.968059522350167
-12.87,146.2,0.0409356725146199,0.0087719298245614,0.295321637426901,0.646198830409357,23.08957461502496
1.016666667,160.4833333,0.0542857142857143,0.0057142857142857,0.44952380952381,0.49047619047619,25.514928402156823
3.25,159.1833333,0.0880398671096346,0.0016611295681063,0.564784053156146,0.345514950166113,25.919579621620812
25.417,125.633,0.0067950169875424,0.0804077010192525,0.486976217440544,0.233295583238958,21.933978644683023
-14.1,120.5,0.0690555555555555,0.042,0.391388888888889,0.496555555555556,25.049172622871332
-17.67,117.95,0.057,0.098,0.397,0.447,24.718162541048113
11.95,88.733,0.078,0.078,0.436,0.402,24.703838191631945
5.116666667,77.58333333,0.0398671096345515,0.156146179401993,0.598006644518272,0.205980066445183,25.47335881659932
3.083333333,76.25,0.0860927152317881,0.0596026490066225,0.632450331125828,0.218543046357616,25.683394164873484
-6.0,69.817,0.099009900990099,0.0627062706270627,0.452145214521452,0.376237623762376,25.004992331223836
-6.266666667,63.43333333,0.0966666666666667,0.03,0.42,0.443333333333333,24.83822408430376
-27.283,74.867,0.178807947019868,0.0463576158940397,0.162251655629139,0.589403973509934,18.400408783483396
36.467,177.167,0.514880952380952,0.172619047619048,0.257936507936508,0.0119047619047619,10.160738754751645
-22.73333333,112.5833333,0.0536912751677852,0.0201342281879195,0.62751677852349,0.298657718120805,22.718931146556216
13.273,57.348,0.016,0.25,0.302,0.431,22.76316725569235
16.54,59.755,0.048,0.21,0.316,0.426,22.626785532959317
20.937,64.033,0.019,0.168,0.266,0.542,23.12879244443381
21.148,65.118,0.0,0.031,0.104,0.856,23.323379660938418
17.488,67.423,0.012,0.051,0.294,0.639,23.863952875905092
19.733,66.083,0.011,0.058,0.256,0.675,23.486623685581424
17.617,63.883,0.022,0.05,0.276,0.651,23.007604363703294
0.033,-110.483,0.201232032854209,0.0513347022587269,0.554414784394251,0.0410677618069815,19.21768390880561
41.54,-131.96,0.678,0.275,0.047,0.002,10.985380203749758
42.26,-127.68,0.632,0.266,0.093,0.0,10.718556294961866
42.12,-125.75,0.594,0.354,0.053,0.0,10.109834101481518
42.14,-126.91,0.664,0.237,0.096,0.0,10.441927025284414
41.8,-129.0,0.516,0.433,0.05,0.0,11.084606324414235
41.68,-130.01,0.558,0.368,0.063,0.009,11.094340168674755
42.75,-126.26,0.489,0.426,0.083,0.0,10.441927025284414
41.33,-132.67,0.625,0.324,0.038,0.006,10.825878466320297
41.58,-130.62,0.453,0.452,0.089,0.006,11.094340168674755
2.983,-86.55,0.127147766323024,0.120274914089347,0.498281786941581,0.0584192439862543,22.64813346834176
0.1,-86.483,0.0818181818181818,0.2,0.596969696969697,0.0181818181818182,21.36564777859007
7.167,-85.15,0.0129032258064516,0.112903225806452,0.503225806451613,0.0354838709677419,23.469058434304184
-16.443,-77.563,0.249061360826067,0.18121918710154,0.499860288095582,0.0326363796952032,18.886594137958337
-16.44,-77.56,0.316023738872404,0.13353115727003,0.507418397626113,0.0089020771513353,18.886594137958337
-33.3765,161.6125,0.38135593220339,0.103813559322034,0.375,0.139830508474576,16.757944008777702
-33.53,166.53,0.434865900383142,0.132183908045977,0.295019157088123,0.126436781609195,15.931724540454042
-6.383,-106.933,0.0197368421052632,0.0493421052631579,0.651315789473684,0.0723684210526316,21.245996474351912
