Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
-12.59,174.01,0,0,0,0,0,0,0,0
-24.23333333,-177.6,11,0,54.3333333333333,262.666666666667,32,16.6666666666667,0,0
9.133333333,90.03333333,37,22,118,134,6,2,0,0
-11.52,177.25,0,0,0,0,0,0,0,0
-14.31,177.06,0,0,0,0,0,0,0,0
-15.88333333,176.0833333,0,0,0,0,0,0,0,0
-17.24,176.41,0,0,0,0,0,0,0,0
-8.55,-167,0,0,0,0,0,0,0,0
-3.12,-89.42,0,0,0,0,0,0,0,0
-1.65,-103.3,19,0,213,33,34,0,0,0
-1.65,-103.63,0,0,0,0,0,0,0,0
-2.87,-87.75,14.5,1.5,109,22.5,2,0.5,0,0
12.85,70.25,14,5,68,51,6,6,0,0
7.283333333,72.8,46,7,143,144,14,26,0,0
5.883333333,76.2,51,13,146,121,15,8,0,0
-2.42,-85.98,3.5,0,267.5,1,3.5,0.5,0,0
-1.35,-11.91,2,0,76,237,6,2,0,0
-5.03,-10.2,1.5,0,86.5,226,12.5,0,0,0
-5.41,0.36,7,0,136,279,23,9,0,0
-20.878,-81.499,57,25,202,225,97,5,0,0
-46.45,145.24,108,0,97,6,177,0,0,0
-45.15,146.28,158,0,107.5,11,204.5,0,0,0
-44.53,149.05,99,0,90,10,166,0,0,0
-1.6,158.7666667,0,0,0,0,0,0,0,0
-35.85,177.29,74,0,91,122,78,2,0,0
-41.58,-171.5,17,0,113,9,112,0,0,0
-40.03,180,62,0,382,36,72,0,0,0
-3.5,-99.4666667,0,0,0,0,0,0,0,0
-0.42,-86.32,0,0,140,5.5,0,0,0,0
-1.33,167.38,0,0,0,0,0,0,0,0
-45.87,145.99,118,0,112,3,207,0,0,0
-42.31,144.62,60,0,81,40,144,0,0,0
-1.897,-87.782,4,0,255,2,44,0,0,0
-1.913,-82.568,14,0,263,4,22,0,0,0
-1.313,-81.965,45,0,328,52,27,1,0,0
-1.35,-81.933,120,0,276,53,33,0,0,0
-1.358,-81.783,24,0,263,6,21,1,0,0
-1.35,-81.68,22,0,235,19,29,0,0,0
-1.337,-81.583,18,0,240,15,27,0,0,0
-45.08,179.5,129.5,0,71,3,108.5,0,0,0
-44.5,179.5,336,0,40,0,60,0,0,0
-42.72,176.91,80,0,186,14,53,0,0,0
-2.85,-126.2,4,4.33333333333333,231.333333333333,7.66666666666667,24,0,0,0
-3.33,-82.07,34.5,0,247,16.5,6,0.5,0,0
-3.416666667,-83.93333333,5,0,266,14,2,0,0,0
-3.58,-83.93,0,0,0,0,0,0,0,0
-17.01666667,-110.3833333,85,50,214,262,64,5,0,0
-1.83,-90.47,6.5,0,176.5,4.5,1.5,0,0,0
-5.37,-93.37,1.5,0.5,217.5,42,8.5,0.5,0,0
-6.316666667,-104.7333333,1,3,156,17,22,2,0,0
-6.32,-104.73,6.5,1,219.5,20,8,1,0,0
-4.72,-109.42,0,0,0,0,0,0,0,0
-10.06,-12.81,4,0,90,294,0,8,0,0
-7.75,-14.61,4,0,74,225,9,1,0,0
-0.55,-17.26,13,0,107,214,12,6,0,0
-0.083333333,157.3666667,0,0,0,0,0,0,0,0
-16.33,146.24,0,0,0,0,0,0,0,0
-18.07,147.36,0,0,0,0,0,0,0,0
-17.22,152.33,0,0,0,0,0,0,0,0
-11.46,148.06,0,0,0,0,0,0,0,0
-11.07,150.52,0,0,0,0,0,0,0,0
-10.66666667,156.65,20,0,105,267,2,8,0,0
5.116666667,77.58333333,62,12,282,84,12,4,0,0
-0.2,-23.15,9,0,83,263,15,8,0,0
-11.88333333,168.8333333,20,0,120,446,1,3,0,0
-15.23333333,161.35,16,0,266,417,8,22,0,0
-17.66666667,176.0666667,36,0,217,1110,15,67,0,0
-0.467,-82.067,28,0,212,35,31,0,0,0
-42.23,179.37,33,0,121,2,37,0,0,0
-42.85,178.97,234,0,238,2,64,2,0,0
-44.69,179.08,259,0,104,2,189,0,0,0
-21.728,11.1,56,0,87,21,127,1,0,0
-1.98,-91.67,10,15,115,24,45,2,0,0
19.5,114,0,0,0,0,0,0,0,0
19.5,115,0,0,0,0,0,0,0,0
19.5,116,0,0,0,0,0,0,0,0
18,110.9833333,0,0,0,0,0,0,0,0
18,113.9833333,0,0,0,0,0,0,0,0
18.01666667,113,0,0,0,0,0,0,0,0
16.5,110.9833333,0,0,0,0,0,0,0,0
16.66666667,111.9833333,0,0,0,0,0,0,0,0
16.5,113,0,0,0,0,0,0,0,0
16.58333333,114.05,0,0,0,0,0,0,0,0
15,111,0,0,0,0,0,0,0,0
15.01666667,112,0,0,0,0,0,0,0,0
13.5,112,0,0,0,0,0,0,0,0
18.27,119.75,20,0,265,108,17,8,0,0
20.68,115.7,37,0,108,129,15,2,0,0
20.333,115.78,81,0,188,132,11,8,0,0
20.1,115.96,51,0,145,158,12,1,0,0
20.117,117.38,72,0,193,96,10,7,0,0
21.515,118.48,27,0,162,97,1,2,0,0
19.33,113.2,128,0,249,312,44,23,0,0
18.95,113.55,26,0,170,206,11,10,0,0
18.658,113.64,36,0,121,177,5,1,0,0
18.127,113.78,36,0,238,130,8,5,0,0
16.708,114.9,28,0,209,96,4,3,0,0
17.348,115.17,22,0,162,126,5,3,0,0
16.093,112.9,35,0,86,200,14,10,0,0
16.288,113.41,32,0,134,181,6,6,0,0
14.758,111.53,21,0,142,156,3,7,0,0
10.898,115.31,18,0,110,124,6,14,0,0
11.622,115.08,8,0,108,177,1,1,0,0
11.138,115.29,15,0,205,392,17,12,0,0
10.12,115.56,23,0,141,312,15,6,0,0
8.507,112.33,15,0,133,243,5,3,0,0
7.182,112.08,16,0,102,131,0,3,0,0
6.167,112.67,27,0,75,216,3,12,0,0
6.158,112.21,34,0,145,233,6,4,0,0
6.157,112.55,10,0,95,236,3,15,0,0
22.38333333,120.2166667,0,0,0,0,0,0,0,0
22.26666667,120.4333333,0,0,0,0,0,0,0,0
22.43333333,120.2833333,0,0,0,0,0,0,0,0
22.36666667,120.2333333,0,0,0,0,0,0,0,0
22.46666667,120.2666667,0,0,0,0,0,0,0,0
22.48333333,120.2333333,0,0,0,0,0,0,0,0
22.45,120.2333333,0,0,0,0,0,0,0,0
22.5,120.25,0,0,0,0,0,0,0,0
22.36666667,120.3333333,0,0,0,0,0,0,0,0
22.26666667,120.3666667,0,0,0,0,0,0,0,0
22.28333333,120.2,0,0,0,0,0,0,0,0
22.2,120.5833333,0,0,0,0,0,0,0,0
22.18333333,120.5333333,0,0,0,0,0,0,0,0
22.18333333,120.4833333,0,0,0,0,0,0,0,0
22.18333333,120.4166667,0,0,0,0,0,0,0,0
22.2,120.3333333,0,0,0,0,0,0,0,0
22.3,120.3333333,0,0,0,0,0,0,0,0
22.13333333,121.1,0,0,0,0,0,0,0,0
22.13333333,121.1333333,0,0,0,0,0,0,0,0
21.5,121.4833333,0,0,0,0,0,0,0,0
21.51666667,121.3666667,0,0,0,0,0,0,0,0
22.03333333,121.6,0,0,0,0,0,0,0,0
21.98333333,120.35,0,0,0,0,0,0,0,0
22.85,121.3333333,0,0,0,0,0,0,0,0
22.98333333,121.4166667,0,0,0,0,0,0,0,0
12.833,119.35,32,0,151,76,2,1,0,0
11.2,118.5,86,0,232,142,26,53,0,0
10.333,117.967,82,0,238,104,26,30,0,0
8.75,116.95,189,0,428,156,31,71,0,0
-3.867,-155.883,0,0,0,0,0,0,0,0
-5.2,-142.333,0,0,0,0,0,0,0,0
-0.067,-138.95,0,0,0,0,0,0,0,0
2.317,-135.133,0,0,0,0,0,0,0,0
3.55,-133.167,0,0,0,0,0,0,0,0
6.083,-134.967,0,0,0,0,0,0,0,0
8.217,-127.483,0,0,0,0,0,0,0,0
-0.5,-130.133,0,0,0,0,0,0,0,0
-6.16,-96.33,10,0,401,14,16,0,0,0
-2.24,-90.52,27,0,262,9,5,2,0,0
-3.37,-87.21,110,0,330,34,4,0,0,0
-7.47,-113.53,3,31,161,41,98,5,0,0
-64.55,-166.5,0,0,0,0,0,0,0,0
-34,171,0,0,0,0,0,0,0,0
-34,172,0,0,0,0,0,0,0,0
5.033333333,113.5833333,0,0,0,0,0,0,0,0
7.45,114.55,0,0,0,0,0,0,0,0
7.5,114.2166667,0,0,0,0,0,0,0,0
7.5,114.5,0,0,0,0,0,0,0,0
8.9,116.3,0,0,0,0,0,0,0,0
10.01666667,116.5833333,0,0,0,0,0,0,0,0
11,117.4,0,0,0,0,0,0,0,0
11.56666667,118.5,0,0,0,0,0,0,0,0
15.41666667,113.8166667,0,0,0,0,0,0,0,0
16.05,113.9,0,0,0,0,0,0,0,0
6.35,110.55,0,0,0,0,0,0,0,0
2.1,169.02,0,0,0,0,0,0,0,0
-7.317,-118.667,0,0,0,0,0,0,0,0
-3.7,-121.05,0,0,0,0,0,0,0,0
5.817,-124.05,0,0,0,0,0,0,0,0
-8.483,-116.483,0,0,0,0,0,0,0,0
9.283,-124.15,0,0,0,0,0,0,0,0
-4.383,-121.2,0,0,0,0,0,0,0,0
-7.38,-101.55,2,2,240,7,64,3,0,0
-38.1,-88.033,0,0,0,0,0,0,0,0
-33.7,-78.3,0,0,0,0,0,0,0,0
-42.667,-82.183,0,0,0,0,0,0,0,0
13.417,-91.583,0,0,0,0,0,0,0,0
6.2,-125.45,0,0,0,0,0,0,0,0
5.483,-125.483,0,0,0,0,0,0,0,0
3.55,-125.317,0,0,0,0,0,0,0,0
22.91666667,121.5333333,0,0,0,0,0,0,0,0
40.933,-125.633,0,0,0,0,0,0,0,0
-58.683,-64.733,0,0,0,0,0,0,0,0
-57.767,-65.7,0,0,0,0,0,0,0,0
6.9,-131,0,0,0,0,0,0,0,0
5.433,-131.316,0,0,0,0,0,0,0,0
3.2,-131.517,0,0,0,0,0,0,0,0
-6.033,-131.6,0,0,0,0,0,0,0,0
1.017,-132.233,0,0,0,0,0,0,0,0
-3.617,-114.3,0,0,0,0,0,0,0,0
-6.083,-132.883,0,0,0,0,0,0,0,0
-36.383,-137.25,0,0,0,0,0,0,0,0
-36.55,-137.4,0,0,0,0,0,0,0,0
-37.083,-137,0,0,0,0,0,0,0,0
-38.85,-135.5,0,0,0,0,0,0,0,0
-38.817,-83.35,0,0,0,0,0,0,0,0
-42.267,-125.833,0,0,0,0,0,0,0,0
-37.05,-81.833,0,0,0,0,0,0,0,0
-43.117,-125.383,0,0,0,0,0,0,0,0
-44.383,-124.65,0,0,0,0,0,0,0,0
-45.45,-124.017,0,0,0,0,0,0,0,0
-46.8,-123.017,0,0,0,0,0,0,0,0
-47.617,-121.033,0,0,0,0,0,0,0,0
-47.833,-120.533,0,0,0,0,0,0,0,0
-46.717,-118.333,0,0,0,0,0,0,0,0
-48.467,-114.3,0,0,0,0,0,0,0,0
-48.483,-113.283,0,0,0,0,0,0,0,0
-46.6,-113.567,0,0,0,0,0,0,0,0
-43.8,-108.15,0,0,0,0,0,0,0,0
-43.717,-107.6,0,0,0,0,0,0,0,0
-43.55,-108.3,0,0,0,0,0,0,0,0
-43.75,-104.467,0,0,0,0,0,0,0,0
-44.15,-101.583,0,0,0,0,0,0,0,0
-44.133,-100.967,0,0,0,0,0,0,0,0
-44.1,-100.067,0,0,0,0,0,0,0,0
-44.067,-95.7,0,0,0,0,0,0,0,0
-23.467,-72.967,0,0,0,0,0,0,0,0
-44.883,106.517,173,0,134,50,172,0,0,0
-48.5,114.483,286,1,115,0,146,0,0,0
-47.55,114.433,230,0,87,2,136,0,0,0
-57.067,-125.4,0,0,0,0,0,0,0,0
-43.117,176.167,0,0,0,0,0,0,0,0
7.617,-134.017,0,0,0,0,0,0,0,0
31.265,-117.585,62,0,95,21,329,0,0,0
32.073,-117.364,65,0,42,18,123,0,0,0
32.476,-118.125,37,0,59,25,212,0,0,0
33.633,-118.803,35,1,53,6,171,0,0,0
32.801,-118.8,134,0,63,3,295,1,0,0
32.859,-119.958,14,0,23,2,242,0,0,0
30.28,-118.23,16,0,173,7,690,0,0,0
28.47,-118.02,4,0,114,3,196,0,0,0
-18.13333333,116.0166667,0,0,0,0,0,0,0,0
-17.63333333,114.9833333,0,0,0,0,0,0,0,0
-18.23333333,114.9833333,0,0,0,0,0,0,0,0
-18.81666667,113.9666667,0,0,0,0,0,0,0,0
-20.03333333,112.65,0,0,0,0,0,0,0,0
-19.88333333,112.2166667,0,0,0,0,0,0,0,0
-20.98333333,112.9833333,0,0,0,0,0,0,0,0
-22.11666667,113.5,0,0,0,0,0,0,0,0
-22.98333333,112.8166667,0,0,0,0,0,0,0,0
-24.23333333,110,0,0,0,0,0,0,0,0
-12.53333333,126.2333333,0,0,0,0,0,0,0,0
-24.73333333,111.8166667,0,0,0,0,0,0,0,0
-25.98333333,111.6333333,0,0,0,0,0,0,0,0
-26.98333333,112,0,0,0,0,0,0,0,0
-28.73333333,112.7666667,0,0,0,0,0,0,0,0
-28.75,113.05,0,0,0,0,0,0,0,0
-28.71666667,113.3666667,0,0,0,0,0,0,0,0
-29.23333333,113.55,0,0,0,0,0,0,0,0
-30.5,114.2666667,0,0,0,0,0,0,0,0
-30.06666667,114.1333333,0,0,0,0,0,0,0,0
-30.98333333,114.5833333,0,0,0,0,0,0,0,0
-13.23333333,124,0,0,0,0,0,0,0,0
-13.91666667,122.0166667,0,0,0,0,0,0,0,0
-14,121.0166667,0,0,0,0,0,0,0,0
-14.31666667,121.15,0,0,0,0,0,0,0,0
-14.7,120.5333333,0,0,0,0,0,0,0,0
-14.9,120.95,0,0,0,0,0,0,0,0
-18.11666667,118,0,0,0,0,0,0,0,0
-31.1,114.5333333,0,0,0,0,0,0,0,0
-24.45,108.5,0,0,0,0,0,0,0,0
-23.95,108.3666667,0,0,0,0,0,0,0,0
-23.73333333,108.5166667,0,0,0,0,0,0,0,0
-23.71666667,107.7,0,0,0,0,0,0,0,0
-19.4,110.5,0,0,0,0,0,0,0,0
-12.23333333,110.4166667,0,0,0,0,0,0,0,0
-12.23333333,112.7333333,0,0,0,0,0,0,0,0
-12.08333333,114.45,0,0,0,0,0,0,0,0
-12.36666667,114.2666667,0,0,0,0,0,0,0,0
-29.33333333,112.9333333,0,0,0,0,0,0,0,0
-14.8,114.2666667,0,0,0,0,0,0,0,0
-16.56666667,113.1833333,0,0,0,0,0,0,0,0
-16.91666667,114.25,0,0,0,0,0,0,0,0
-16.9,115.25,0,0,0,0,0,0,0,0
-16.9,115.5166667,0,0,0,0,0,0,0,0
-18.55,116.2666667,0,0,0,0,0,0,0,0
-18.78333333,116.3333333,0,0,0,0,0,0,0,0
-18.95,116.3833333,0,0,0,0,0,0,0,0
-29.28333333,112.9333333,0,0,0,0,0,0,0,0
-28.71666667,113.3833333,0,0,0,0,0,0,0,0
-28.38333333,113.15,0,0,0,0,0,0,0,0
-28.41666667,112.2833333,0,0,0,0,0,0,0,0
-26.96666667,111.3333333,0,0,0,0,0,0,0,0
-24.83333333,108.8166667,0,0,0,0,0,0,0,0
-24.73333333,108.4833333,0,0,0,0,0,0,0,0
14.51666667,111.9833333,0,0,0,0,0,0,0,0
14.5,113,0,0,0,0,0,0,0,0
15.5,110.9833333,0,0,0,0,0,0,0,0
15.51666667,111.9833333,0,0,0,0,0,0,0,0
15.5,113,0,0,0,0,0,0,0,0
15.5,113.5,0,0,0,0,0,0,0,0
16.03333333,111,0,0,0,0,0,0,0,0
16,112,0,0,0,0,0,0,0,0
16.01666667,113.0166667,0,0,0,0,0,0,0,0
16,113.75,0,0,0,0,0,0,0,0
17.26666667,110.8333333,0,0,0,0,0,0,0,0
17,110.9833333,0,0,0,0,0,0,0,0
17,115.9833333,0,0,0,0,0,0,0,0
17.03333333,114.05,0,0,0,0,0,0,0,0
17.5,110.5166667,0,0,0,0,0,0,0,0
17.5,111,0,0,0,0,0,0,0,0
17.51666667,111.9833333,0,0,0,0,0,0,0,0
17.51666667,113,0,0,0,0,0,0,0,0
18.5,111.9833333,0,0,0,0,0,0,0,0
18.75,112.7666667,0,0,0,0,0,0,0,0
18.5,113,0,0,0,0,0,0,0,0
18.5,114,0,0,0,0,0,0,0,0
19,113.5,0,0,0,0,0,0,0,0
19,115,0,0,0,0,0,0,0,0
19,115.9833333,0,0,0,0,0,0,0,0
19.48333333,115.4833333,0,0,0,0,0,0,0,0
20,114.9833333,0,0,0,0,0,0,0,0
20,115.9833333,0,0,0,0,0,0,0,0
20,116.9833333,0,0,0,0,0,0,0,0
17.73333333,110.25,0,0,0,0,0,0,0,0
19.5,111.9833333,0,0,0,0,0,0,0,0
19.25,112.25,0,0,0,0,0,0,0,0
19,112.5,0,0,0,0,0,0,0,0
21,113.9666667,0,0,0,0,0,0,0,0
20.75,114.2666667,0,0,0,0,0,0,0,0
20.5,114.5,0,0,0,0,0,0,0,0
20.25,114.7333333,0,0,0,0,0,0,0,0
11.43,118.305,0,0,0,0,0,0,0,0
11.532,118.199,0,0,0,0,0,0,0,0
11.559,118.128,0,0,0,0,0,0,0,0
10.36,118.174,0,0,0,0,0,0,0,0
7.7,116.41,0,0,0,0,0,0,0,0
7.98,116.05,0,0,0,0,0,0,0,0
8,115.65,0,0,0,0,0,0,0,0
7.82,116.17,0,0,0,0,0,0,0,0
8.095,118.46,0,0,0,0,0,0,0,0
8.105,118.503,0,0,0,0,0,0,0,0
8.09,118.34,0,0,0,0,0,0,0,0
8.127,118.425,0,0,0,0,0,0,0,0
8.183,118.543,0,0,0,0,0,0,0,0
8.357,118.955,0,0,0,0,0,0,0,0
8.302,118.147,0,0,0,0,0,0,0,0
8.318,118.933,0,0,0,0,0,0,0,0
8.177,118.499,0,0,0,0,0,0,0,0
8.11,118.38,0,0,0,0,0,0,0,0
6.499,119.021,0,0,0,0,0,0,0,0
6.54,119.104,0,0,0,0,0,0,0,0
6.595,119.218,0,0,0,0,0,0,0,0
7.537,120.328,0,0,0,0,0,0,0,0
12.39,117.556,0,0,0,0,0,0,0,0
7.485,119.933,0,0,0,0,0,0,0,0
7.133,119.321,0,0,0,0,0,0,0,0
7.102,119.291,0,0,0,0,0,0,0,0
6.97,119.25,0,0,0,0,0,0,0,0
6.893,119.057,0,0,0,0,0,0,0,0
12.19,117.55,0,0,0,0,0,0,0,0
12.091,118.039,0,0,0,0,0,0,0,0
10.99,118.48,0,0,0,0,0,0,0,0
11.346,118.426,0,0,0,0,0,0,0,0
11.377,118.379,0,0,0,0,0,0,0,0
6.467,-148.383,0,0,0,0,0,0,0,0
40.333,173.983,0,0,0,0,0,0,0,0
4.03,-114.02,7,6,235,32,36,3,0,0
21.83333333,120,0,0,0,0,0,0,0,0
22.5,120,0,0,0,0,0,0,0,0
22.41666667,120,0,0,0,0,0,0,0,0
22.33333333,120,0,0,0,0,0,0,0,0
22.25,120,0,0,0,0,0,0,0,0
22.08333333,120,0,0,0,0,0,0,0,0
28.55,127.33,37,0,179,79,3,0,0,0
27.93,128.32,61,0,156,79,4,0,0,0
28.55,129.12,63,2,152,135,5,2,0,0
27.93,129.77,31,1,93,179,8,7,0,0
25.68,127.85,43,3,100,218,7,4,0,0
27.98,129.57,45,1,92,142,19,6,0,0
29.33,130.5,75,1,160,101,3,5,0,0
54.433,-135.05,0,0,0,0,0,0,0,0
54.133,-136.8,0,0,0,0,0,0,0,0
42.317,-130.65,0,0,0,0,0,0,0,0
28.617,-123.983,0,0,0,0,0,0,0,0
6.267,168.117,0,0,0,0,0,0,0,0
9.817,-170.983,0,0,0,0,0,0,0,0
9.933,109.833,54,0,129,71,2,7,0,0
8.233,115.617,50,0,230,32,2,6,0,0
9.183,115.133,39,0,233,66,4,2,0,0
9.333,114.017,12,0,243,41,1,18,0,0
9.483,113.733,57,0,261,61,6,6,0,0
5.55,154.567,0,0,0,0,0,0,0,0
-8.067,154.583,1,1,168,213,6,4,0,0
51.268,167.7255,70,0,1,0,400,0,0,0
21.26666667,120.5833333,0,0,0,0,0,0,0,0
20.11666667,117.3833333,0,0,0,0,0,0,0,0
20.53333333,118.25,0,0,0,0,0,0,0,0
10.2,109.5333333,0,0,0,0,0,0,0,0
8.733333333,109.8666667,0,0,0,0,0,0,0,0
15.71,-95.292,11,0,130,41,0,0,0,0
5.8465,-86.449,18,3,410,37,19,0,0,0
4.6137,-86.704,27,0,196,83,27,6,0,0
3.2123,-86.486,3,0,285,12,13,2,0,0
-0.5134,-81.995,15,1,183,2,38,0,0,0
4.1198,-85.005,7,0,220,3,10,0,0,0
7.3167,-84.113,23,2,140,21,30,0,0,0
41.5,-126.533,0,0,0,0,0,0,0,0
40.6,-127.417,0,0,0,0,0,0,0,0
40.55,-126.517,0,0,0,0,0,0,0,0
4.617,-140,0,0,0,0,0,0,0,0
4.65,-140.05,0,0,0,0,0,0,0,0
-51.1,179.817,0,0,0,0,0,0,0,0
-46.2,173.15,0,0,0,0,0,0,0,0
-46.5,-176.767,0,0,0,0,0,0,0,0
7.6,-168.1,0,0,0,0,0,0,0,0
1.333,-176.033,0,0,0,0,0,0,0,0
52.533,-142.1,0,0,0,0,0,0,0,0
-63.217,147.75,0,0,0,0,0,0,0,0
-36.033,176,0,0,0,0,0,0,0,0
-39.767,167.75,0,0,0,0,0,0,0,0
23.85,-112.82,0,0,0,0,0,0,0,0
4.467,-81.6,0,0,0,0,0,0,0,0
51.199,167.768,97,0,1,0,463,0,0,0
22.31666667,121.2833333,0,0,0,0,0,0,0,0
22.28333333,121.4833333,0,0,0,0,0,0,0,0
21.83333333,121.2666667,0,0,0,0,0,0,0,0
22.35,120.9333333,0,0,0,0,0,0,0,0
22.13333333,120.9166667,0,0,0,0,0,0,0,0
22.75,121.5,0,0,0,0,0,0,0,0
22.11666667,121,0,0,0,0,0,0,0,0
21.91666667,121.55,0,0,0,0,0,0,0,0
22.08333333,121.15,0,0,0,0,0,0,0,0
22.1,121.25,0,0,0,0,0,0,0,0
22.31666667,120.95,0,0,0,0,0,0,0,0
21.98333333,120.9166667,0,0,0,0,0,0,0,0
22.98333333,121.4833333,0,0,0,0,0,0,0,0
22.21666667,121.5,0,0,0,0,0,0,0,0
22.33333333,121.2,0,0,0,0,0,0,0,0
22.71666667,121.5,0,0,0,0,0,0,0,0
21.83333333,121.0333333,0,0,0,0,0,0,0,0
21.83333333,121.1833333,0,0,0,0,0,0,0,0
21.83333333,121.35,0,0,0,0,0,0,0,0
22.28333333,121.5,0,0,0,0,0,0,0,0
22.35,121.1333333,0,0,0,0,0,0,0,0
22.83333333,121.2833333,0,0,0,0,0,0,0,0
22.83333333,121.3166667,0,0,0,0,0,0,0,0
22.91666667,121.5166667,0,0,0,0,0,0,0,0
22.8,121.6666667,0,0,0,0,0,0,0,0
23.01666667,121.3833333,0,0,0,0,0,0,0,0
23,121.5666667,0,0,0,0,0,0,0,0
3.617,-179.3,0,0,0,0,0,0,0,0
6.133,136.183,0,0,0,0,0,0,0,0
0.598,-86.145,22,1,269,39,42,3,0,0
28.01,127.33,23,0,140,112,7,1,0,0
0,-164.98,0,0,0,0,0,0,0,0
11.517,-172.817,0,0,0,0,0,0,0,0
-4.85,174.017,0,0,0,0,0,0,0,0
0.033,168.283,0,0,0,0,0,0,0,0
1.02,168.1,0,0,0,0,0,0,0,0
5.017,166.4,0,0,0,0,0,0,0,0
-3.42,-102.77,1,2,395,26,8,1,0,0
11.917,111.383,30,1,225,19,7,20,0,0
20.5,119.5,30,0,182,16,1,3,0,0
18.5,115.5,14,0,322,25,11,2,0,0
34.783,160.667,2,0,172,2,35,0,0,0
-56.833,-66.933,153,0,40,2,147,0,0,0
28.65,130.933,10,1,86,57,6,2,0,0
1.27,-85.17,15,0,396,16,6,0,0,0
0.82,-82.15,48,1,335,46,8,3,0,0
3.87,-83.93,43,0,226,153,11,2,0,0
1.82,-91.25,28,0,360,42,12,1,0,0
3.33,-101.72,22,1,189,44,20,1,0,0
-33.8,112.983,0,0,0,0,0,0,0,0
14.83,-93.95,142,0,268,92,7,10,0,0
21.02,-115,60,5,448,167,77,7,0,0
-26,154.54,0,0,0,0,0,0,0,0
0.1,-95.65,7,2,236,8,7,0,0,0
6.55,111.22,0,0,0,0,0,0,0,0
-1.63,-104.83,6,3,338,16,13,3,0,0
10.05,-107,22,1,342,9,3,0,0,0
4.98,-94.47,1,2,256,4,2,2,0,0
1.82,-94.13,38,0,437,52,42,3,0,0
-8.33,-167,0,0,0,0,0,0,0,0
15.42,113.82,0,0,0,0,0,0,0,0
1.433,-130.567,0,0,0,0,0,0,0,0
5.633,-133.433,0,0,0,0,0,0,0,0
27.88,-132.62,49,11,172,171,229,4,0,0
5.333,-117.917,0,0,0,0,0,0,0,0
4.733,-111.533,0,0,0,0,0,0,0,0
4.73,-115.53,0,1,259,1,71,4,0,0
5.53,-103.15,5,7,231,30,48,4,0,0
-3.867,-84.483,0,0,0,0,0,0,0,0
24.62,125.62,14,0,101,145,10,1,0,0
25.15,125.22,32,1,92,142,2,3,0,0
24.75,123.97,9,0,170,67,20,2,0,0
24.07,126.23,49,1,82,175,34,5,0,0
24.32,125.93,37,0,94,184,17,3,0,0
23.98,126.35,23,0,122,119,27,2,0,0
24.03,126.28,33,0,93,179,15,7,0,0
24.12,126.18,20,0,92,192,6,7,0,0
24.43,125.78,30,0,80,193,30,9,0,0
25.25,125.15,31,0,106,155,5,4,0,0
25.17,127.65,12,0,141,64,35,8,0,0
25.25,127.58,33,1,81,166,23,5,0,0
25.33,127.47,30,0,89,168,9,4,0,0
27.03,129.45,42,0,103,155,23,3,0,0
27.15,129.37,32,0,52,200,13,1,0,0
27.38,129.68,30,0,106,158,7,4,0,0
28.4,130,28,0,137,114,21,0,0,0
28.87,130.67,36,0,158,95,5,4,0,0
31.67,128.72,83,0,126,88,4,2,0,0
28.7,131,11,0,179,60,24,0,0,0
28.57,127.2,31,0,173,73,0,0,0,0
23.82,124.45,32,0,111,228,8,8,0,0
24.02,124.42,29,0,125,203,9,14,0,0
28.52,127.28,43,0,168,97,0,1,0,0
27.68,126.2,30,0,183,75,2,0,0,0
26.55,125.67,34,0,165,75,2,0,0,0
26.15,124.83,68,0,138,74,2,6,0,0
24.55,123.73,39,1,133,539,8,4,0,0
24.92,124.32,28,0,128,96,5,5,0,0
30.92,131.85,32,0,131,68,9,3,0,0
30.32,131.5,52,0,163,44,19,1,0,0
30.1,131.47,38,2,154,71,3,1,0,0
32.07,128.98,103,0,144,70,5,4,0,0
31.92,129,94,1,153,97,4,9,0,0
30.82,128.17,41,0,152,98,2,3,0,0
26.15,128.67,27,1,81,172,18,1,0,0
25.33,124.72,10,1,196,108,6,4,0,0
23.92,124.5,27,1,146,256,9,11,0,0
-46.317,-76.538,68,0,82,7,293,0,0,0
-50.657,-76.955,69,0,72,13,77,0,0,0
-41.297,-74.319,58,0,103,6,375,1,0,0
-36.167,-73.682,0,0,0,0,0,0,0,0
-33.277,-73.533,11,0,200,2,154,0,0,0
-32.591,-73.652,6,0,138,3,141,0,0,0
-23.606,-73.345,8,1,144,12,140,1,0,0
-23.193,-73.345,7,0,97,10,160,0,0,0
-21.359,-81.436,9,4,81,99,47,1,0,0
-18.085,-79.04,151,37,138,77,60,2,0,0
-17.035,-78.109,67,3,169,2,108,2,0,0
-16.127,-77.098,27,6,95,27,38,1,0,0
-46.883,-76.6,60,0,86,9,309,0,0,0
-46.35,-76.667,38,0,56,3,233,0,0,0
18,111.5833333,0,0,0,0,0,0,0,0
-1.36,158.46,0,0,0,0,0,0,0,0
31.9,157.32,0,0,0,0,0,0,0,0
32.233,157.667,0,0,0,0,0,0,0,0
11.017,-175.117,0,0,0,0,0,0,0,0
0.983,-155,0,0,0,0,0,0,0,0
-2.45,-155.033,0,0,0,0,0,0,0,0
-2.433,-155.05,0,0,0,0,0,0,0,0
-2.017,-130.483,0,0,0,0,0,0,0,0
