Latitude,Longitude,Symbiont-obligate Spinose,Symbiont-barren Non-Spinose,Symbiont-facultative Non-Spinose,Symbiont-barren Spinose,SST
12.0,51.9,0.215887286,0.027327504,0.273275044,0.4700330765,26.994714736938477
10.25,53.16666667,0.125348189,0.108635098,0.52924791,0.225626741,26.102149963378906
8.983333333,51.73333333,0.208074533,0.130434782,0.549689441,0.108695652,26.015491485595703
8.9,51.61666667,0.26975477,0.002724796,0.534059945,0.185286103,26.015491485595703
9.216666667,60.21666667,0.238770686,0.172576832,0.51536643,0.06855792,27.09379768371582
20.15,69.43333333,0.575935107,0.0126182965,0.2603990895,0.1230598315,26.76310920715332
20.11666667,67.91666667,0.488831479,0.0,0.4189719125,0.0846891005,26.835994720458984
21.0,59.55,0.258321685,0.0209676695,0.261324796,0.4307751265,25.84431266784668
20.83333333,61.01666667,0.2469349845,0.020076208,0.442891164,0.273165039,26.15062141418457
17.43333333,57.18333333,0.287671233,0.024657534,0.320547945,0.350684931,25.614713668823242
16.23333333,54.76666667,0.199756645,0.03572031,0.4394461445,0.3113027975,26.239778518676758
15.26666667,54.63333333,0.190735695,0.032697548,0.465940054,0.307901907,26.301088333129883
14.93333333,57.35,0.153838051,0.020323558,0.45137344,0.354132963,26.273595809936523
-29.13333333,-34.56666667,0.676639817,0.132336019,0.146144995,0.036823936,20.991512298583984
13.58333333,71.56666667,0.408329487,0.0551915095,0.414496671,0.111770716,28.060184478759766
9.9,74.18333333,0.334198392,0.0668310995,0.399739052,0.188514745,28.20306396484375
7.033333333,73.4,0.3579489995,0.0748805085,0.352361052,0.1979955455,28.243227005004883
-9.1,127.85,0.332203391,0.074576271,0.53559322,0.054237289,28.20450782775879
-4.883333333,133.8333333,0.207171314,0.155378486,0.513944223,0.115537849,28.051631927490234
-4.666666667,131.9833333,0.262008733,0.056768559,0.410480349,0.244541484,27.998815536499023
-2.633333333,130.6166667,0.249400482,0.03117506,0.561151079,0.1558753,28.230613708496094
-11.88333333,112.6833333,0.127962082,0.232227488,0.616113743,0.023696682,27.688873291015625
36.56666667,175.3833333,0.030487804,0.426829268,0.512195123,0.028455284,17.799541473388672
36.43333333,178.6333333,0.033240999,0.408587258,0.502770083,0.048476454,17.676895141601562
-13.3,46.98333333,0.729299363,0.035031846,0.18789809,0.03821656,27.043493270874023
-12.98333333,41.61666667,0.645011602,0.051044084,0.252900231,0.044083527,26.824548721313477
-13.18333333,41.4,0.721461187,0.02739726,0.196347032,0.052511415,26.799571990966797
-16.06666667,41.55,0.794642857,0.020833332,0.148809523,0.032738095,26.679332733154297
-11.51666667,41.83333333,0.666160849,0.024279211,0.254931715,0.04248862,26.841882705688477
19.0,-121.8833333,0.302222222,0.0,0.364444445,0.302222222,23.249980926513672
-8.283333333,-11.11666667,0.724390244,0.03902439,0.22195122,0.007317072,25.020286560058594
7.916666667,119.05,0.547222221,0.033333333,0.330555555,0.086111111,28.248470306396484
8.5,118.55,0.54787234,0.021276595,0.316489362,0.098404255,28.257434844970703
11.38333333,87.78333333,0.561743343,0.048426151,0.3220339,0.065375303,28.151016235351562
14.26666667,80.86666667,0.293594306,0.03202847,0.460854093,0.208185053,28.000789642333984
15.3,87.31666667,0.245161289,0.091612904,0.636129032,0.020645161,27.989482879638672
15.21666667,91.23333333,0.302419353,0.038306452,0.639112903,0.018145161,27.84813117980957
19.0,91.53333333,0.306079664,0.064989518,0.50524109,0.119496855,27.684730529785156
20.33333333,89.31666667,0.389880952,0.014880952,0.407738095,0.183035714,27.634422302246094
13.48333333,86.9,0.317894738,0.132631578,0.501052631,0.046315789,28.050294876098633
6.916666667,89.03333333,0.211818182,0.077272727,0.652727272,0.050909091,28.221088409423828
4.183333333,88.58333333,0.166998012,0.097415507,0.721669981,0.007952286,28.12601089477539
17.7,57.36666667,0.227488152,0.026066349,0.267772511,0.466824644,25.614713668823242
17.56666667,57.38333333,0.255319149,0.01861702,0.242021277,0.478723404,25.614713668823242
13.86666667,57.36666667,0.143266476,0.06876791,0.570200574,0.209169055,26.317447662353516
16.61666667,60.66666667,0.204663213,0.036269431,0.512953367,0.24611399,26.320634841918945
19.15,58.33333333,0.404929577,0.022887324,0.135563381,0.431338028,25.41250228881836
19.7,58.98333333,0.189274448,0.009463722,0.460567824,0.337539433,25.41250228881836
21.0,59.6,0.415198239,0.017621146,0.214757709,0.337004405,25.84431266784668
21.75,59.73333333,0.315789471,0.026315788,0.281954887,0.34962406,25.84431266784668
20.75,60.18333333,0.288088642,0.011080332,0.393351801,0.307479224,25.8898868560791
20.0,60.61666667,0.225531915,0.04680851,0.429787234,0.297872341,25.8898868560791
19.55,60.75,0.250972761,0.023346304,0.381322958,0.342412451,25.981334686279297
19.93333333,61.68333333,0.112860893,0.047244095,0.700787402,0.13648294,26.25007438659668
21.71666667,60.83333333,0.211981567,0.01843318,0.548387096,0.221198157,25.974241256713867
22.68333333,60.15,0.24137931,0.022988506,0.536398467,0.199233716,26.23784065246582
22.68333333,59.75,0.316017316,0.028138528,0.448051947,0.192640692,26.263648986816406
22.61666667,59.61666667,0.269841269,0.0430839,0.315192744,0.369614513,26.263648986816406
22.63333333,59.71666667,0.246511628,0.011627907,0.565116279,0.16744186,26.263648986816406
22.18333333,63.15,0.483516483,0.021978022,0.247252747,0.247252748,26.37961196899414
24.06666667,58.78333333,0.275862068,0.009852216,0.472906404,0.241379311,27.237899780273438
-18.35,62.06666667,0.717171717,0.033670032,0.21885522,0.026936027,25.315547943115234
-12.26666667,62.83333333,0.562043796,0.04379562,0.350364964,0.032846715,26.706974029541016
-8.933333333,55.5,0.491166078,0.035335689,0.395759718,0.070671378,27.050085067749023
-26.93333333,61.81666667,0.344322345,0.047619048,0.575091575,0.021978022,22.795654296875
-8.316666667,69.01666667,0.363247864,0.072649573,0.525641026,0.021367521,27.44606590270996
-2.45,71.21666667,0.557244386,0.113776384,0.2901611745,0.034017187,28.14916229248047
-2.333333333,70.23333333,0.327137546,0.171003717,0.479553903,0.022304833,28.129009246826172
-2.2,69.25,0.59859155,0.123239436,0.22887324,0.028169014,28.11041259765625
2.966666667,88.85,0.431818183,0.081818182,0.354545454,0.095454545,28.197237014770508
2.916666667,91.05,0.603846155,0.073076923,0.253846154,0.069230769,28.283016204833984
2.983333333,91.68333333,0.353488372,0.162790697,0.395348837,0.074418605,28.283016204833984
-0.566666667,97.88333333,0.40255591,0.063897764,0.495207668,0.031948882,28.554241180419922
3.333333333,-130.6166667,0.070422536,0.276995306,0.643192488,0.009389671,26.284786224365234
-9.983333333,-133.3833333,0.488311689,0.228571429,0.262337662,0.010389611,26.92624282836914
-16.78333333,-148.4833333,0.8775648515,0.006283281,0.0900603545,0.0167554145,27.491735458374023
-28.56666667,-143.6666667,0.526610644,0.198879552,0.232492996,0.028011204,21.567272186279297
-44.21666667,-127.3333333,0.022277229,0.304455445,0.215346536,0.445544555,11.03105354309082
-44.35,-127.2333333,0.052023121,0.323699421,0.260115606,0.355491329,11.03105354309082
-45.5,-119.8333333,0.00623053,0.39563863,0.143302181,0.448598131,10.304476737976074
-42.0,-102.0,0.076923077,0.188811188,0.261072262,0.468531469,12.686059951782227
-42.9,-97.08333333,0.147928995,0.201183433,0.103550295,0.538461538,11.956686019897461
-34.5,-79.5,0.041055718,0.328445748,0.604105572,0.023460411,16.203657150268555
-28.48333333,-106.5,0.787815125,0.094537815,0.063025209,0.039915967,21.441659927368164
-23.61666667,-118.2333333,0.930693069,0.01980198,0.025742574,0.00990099,24.06126594543457
-22.08333333,-115.2,0.765171502,0.029023745,0.160949867,0.036939314,24.12006187438965
-4.033333333,-113.3,0.012847967,0.117773019,0.865096359,0.0,24.82832908630371
-26.3,-115.7166667,0.879017081,0.0435876245,0.0508522285,0.016950743,22.7646541595459
-14.73333333,-112.1,0.514619883,0.058479532,0.350877193,0.058479532,24.714445114135742
-11.7,-109.7166667,0.389355742,0.114845938,0.422969187,0.06162465,24.766141891479492
-9.883333333,-110.6833333,0.444291609,0.081155434,0.426409903,0.044016507,25.076480865478516
1.45,-116.2166667,0.016528926,0.162534435,0.818181818,0.0,25.06721305847168
4.133333333,-115.7666667,0.024691359,0.203703704,0.768518519,0.0,26.449623107910156
-45.01666667,95.08333333,0.034210526,0.286842106,0.281578948,0.384210526,8.179900169372559
-47.13333333,95.08333333,0.031791908,0.274566474,0.234104046,0.456647399,6.541767120361328
-47.98333333,95.03333333,0.052434457,0.337078652,0.232209738,0.367041198,6.541767120361328
-49.38333333,94.83333333,0.020408163,0.309523811,0.24829932,0.418367347,5.26693058013916
-59.65,-89.75,0.0,0.958333333,0.027777778,0.013888889,3.9748694896698
-58.0,-130.1166667,0.0,0.819875776,0.071428571,0.102484472,3.7648165225982666
-54.01666667,-159.9833333,0.021798365,0.258855585,0.226158038,0.482288828,6.157207489013672
-58.86666667,-63.06666667,0.0,0.996923077,0.003076923,0.0,3.1396851539611816
-59.96666667,-136.9666667,0.002941176,0.994117647,0.0,0.0,1.8529322147369385
4.85,156.0666667,0.545138888,0.052083333,0.361111111,0.027777778,29.0097713470459
2.783333333,156.2333333,0.585106381,0.013297872,0.321808511,0.066489362,29.108112335205078
-2.233333333,157.0,0.561815335,0.012519561,0.359937402,0.056338028,29.160541534423828
-3.6,161.3166667,0.54187192,0.007389162,0.349753694,0.08866995,29.276968002319336
-1.75,160.8,0.434131738,0.080838324,0.452095808,0.023952096,28.993616104125977
-1.633333333,159.0666667,0.553090332,0.009508716,0.351822504,0.064976228,29.02094078063965
-0.016666667,158.7,0.568578554,0.024937657,0.309226933,0.074812968,28.996444702148438
-0.016666667,160.4166667,0.476744187,0.015503876,0.437984496,0.058139535,28.876501083374023
0.0,161.0,0.406504066,0.056910569,0.520325203,0.008130081,28.785221099853516
0.0,161.4333333,0.202586206,0.107758621,0.685344828,0.004310345,28.785221099853516
0.0,161.9833333,0.055555557,0.058641976,0.87962963,0.00308642,28.785221099853516
-0.033333333,162.7,0.068862276,0.065868264,0.86227545,0.0,28.83736801147461
0.883333333,161.0,0.280927835,0.07216495,0.623711339,0.007731959,28.785221099853516
1.1,161.6,0.175637394,0.053824363,0.770538244,0.0,28.810182571411133
1.366666667,162.4,0.110192838,0.096418733,0.776859504,0.005509642,28.768535614013672
2.366666667,163.7,0.130158731,0.092063492,0.761904762,0.003174603,28.76462745666504
28.35,-47.48333333,0.683195592,0.082644628,0.151515152,0.05785124,23.93939781188965
28.56666667,-46.35,0.735465117,0.095930232,0.087209302,0.075581395,23.867956161499023
29.81666667,-43.21666667,0.62,0.122857143,0.151428572,0.088571429,23.346206665039062
31.18333333,-39.68333333,0.638065523,0.123244929,0.180967238,0.042121685,22.46432876586914
31.65,-37.85,0.624999999,0.149390243,0.158536585,0.045731707,22.348262786865234
32.41666667,-34.1,0.576441101,0.155388472,0.187969924,0.050125313,21.747352600097656
32.45,-34.06666667,0.583333335,0.148373983,0.148373983,0.087398374,21.747352600097656
34.65,-30.38333333,0.467692306,0.147692308,0.184615385,0.169230769,20.671039581298828
34.61666667,-29.98333333,0.499999999,0.19273743,0.148044693,0.159217877,20.58247947692871
34.81666667,-28.78333333,0.533742331,0.147239264,0.162576687,0.134969325,20.499061584472656
34.8,-28.36666667,0.482200649,0.203883495,0.171521036,0.132686085,20.499061584472656
34.81666667,-26.2,0.46,0.1775,0.22,0.125,20.357254028320312
35.0,-24.31666667,0.439393939,0.16969697,0.248484848,0.118181818,19.77775001525879
34.95,-21.66666667,0.401709402,0.227920229,0.264957266,0.082621083,19.906614303588867
34.96666667,-17.36666667,0.491573035,0.199438202,0.162921349,0.115168539,19.464092254638672
35.18333333,-12.61666667,0.501440924,0.135446685,0.216138328,0.121037464,18.7134952545166
16.71666667,-51.58333333,0.816091956,0.008620689,0.149425287,0.014367815,26.641958236694336
16.65,-46.13333333,0.740853657,0.021341463,0.210365852,0.015243902,26.094270706176758
15.53333333,-42.95,0.79527559,0.028871392,0.152230971,0.007874016,25.830299377441406
11.0,-34.16666667,0.134292565,0.508393285,0.338129496,0.0,26.166645050048828
5.983333333,-44.96666667,0.845679014,0.018518519,0.12345679,0.00308642,27.518009185791016
5.866666667,-44.93333333,0.806853583,0.031152649,0.133956386,0.003115265,27.518009185791016
5.666666667,-44.76666667,0.889880951,0.014880951,0.077380952,0.00297619,27.518009185791016
5.7,-44.71666667,0.808049534,0.024767801,0.157894738,0.0,27.518009185791016
5.7,-44.73333333,0.819241982,0.040816327,0.119533527,0.008746356,27.518009185791016
5.783333333,-44.63333333,0.774096387,0.039156626,0.165662651,0.009036145,27.518009185791016
5.833333333,-44.58333333,0.798980454,0.039757564,0.145921819,0.001470588,27.518009185791016
5.883333333,-44.5,0.801675978,0.01396648,0.16480447,0.008379888,27.518009185791016
5.966666667,-44.46666667,0.844036698,0.039755352,0.09174312,0.006116208,27.518009185791016
6.016666667,-44.38333333,0.798634812,0.037542662,0.14334471,0.010238908,27.534374237060547
6.5,-44.3,0.848275863,0.013793104,0.12413793,0.010344828,27.534374237060547
6.116666667,-44.3,0.818696885,0.014164306,0.152974504,0.005665722,27.534374237060547
6.216666667,-44.21666667,0.814814815,0.017283951,0.150617284,0.007407408,27.534374237060547
6.316666667,-44.08333333,0.808270676,0.067669171,0.101503758,0.003759398,27.534374237060547
6.216666667,-44.08333333,0.871559633,0.03058104,0.085626912,0.009174312,27.534374237060547
6.116666667,-44.08333333,0.815718157,0.062330624,0.111111111,0.010840108,27.534374237060547
6.033333333,-44.08333333,0.837349397,0.030120482,0.120481926,0.003012048,27.534374237060547
6.0,-44.08333333,0.868327403,0.035587189,0.088967972,0.0,27.534374237060547
5.716666667,-44.05,0.852233677,0.020618557,0.103092783,0.006872852,27.518009185791016
5.6,-44.08333333,0.818443803,0.037463977,0.123919309,0.005763688,27.518009185791016
5.566666667,-44.08333333,0.870967742,0.016129031,0.090322581,0.009677419,27.518009185791016
5.466666667,-44.06666667,0.818731118,0.033232628,0.138972809,0.0,27.518009185791016
5.383333333,-44.06666667,0.697183101,0.161971831,0.105633802,0.017605634,27.518009185791016
4.733333333,-43.75,0.85123967,0.038567493,0.096418733,0.0,27.44822120666504
4.716666667,-43.65,0.81570997,0.036253776,0.132930513,0.003021148,27.44822120666504
4.783333333,-43.48333333,0.826347307,0.032934132,0.113772456,0.008982036,27.44822120666504
4.766666667,-43.45,0.800613498,0.039877301,0.138036811,0.0,27.44822120666504
4.866666667,-43.2,0.829479768,0.043352601,0.095375722,0.020231214,27.44822120666504
4.9,-43.13333333,0.807073956,0.051446945,0.125401929,0.006430868,27.44822120666504
4.916666667,-43.05,0.790229884,0.057471263,0.149425287,0.002873563,27.44822120666504
4.95,-42.91666667,0.803418804,0.025641026,0.153846154,0.011396011,27.433008193969727
4.95,-42.88333333,0.82733813,0.047961631,0.122302158,0.002398082,27.433008193969727
5.0,-42.78333333,0.80952381,0.06162465,0.120448179,0.00560224,27.429779052734375
5.033333333,-42.73333333,0.807387864,0.042216358,0.134564643,0.005277045,27.429779052734375
4.8,-43.33333333,0.843520784,0.029339854,0.122249389,0.0,27.44822120666504
4.75,-43.06666667,0.823188406,0.023188406,0.139130434,0.011594203,27.44822120666504
4.75,-43.05,0.829192546,0.040372671,0.111801242,0.00621118,27.44822120666504
4.85,-43.31666667,0.826815642,0.022346369,0.136871508,0.002793296,27.44822120666504
4.7,-43.15,0.780821918,0.093150685,0.112328767,0.002739726,27.44822120666504
4.566666667,-43.38333333,0.82878412,0.027295285,0.126550869,0.007444169,27.44822120666504
4.366666667,-43.7,0.843400448,0.046979865,0.102908277,0.0,27.44822120666504
4.366666667,-43.66666667,0.773333335,0.029333333,0.173333333,0.018666666,27.44822120666504
4.35,-43.48333333,0.787535409,0.056657224,0.138810197,0.005665722,27.44822120666504
4.35,-43.41666667,0.804618117,0.028419183,0.143872114,0.005328597,27.44822120666504
4.333333333,-43.43333333,0.83480826,0.029498526,0.103244838,0.020648968,27.44822120666504
4.35,-43.43333333,0.78962536,0.054755042,0.141210375,0.005763689,27.44822120666504
4.333333333,-43.48333333,0.816143498,0.047085201,0.112107623,0.004484305,27.44822120666504
4.7,-43.48333333,0.80635838,0.028901734,0.153179192,0.00867052,27.44822120666504
4.766666667,-43.3,0.852156057,0.043121149,0.092402465,0.004106776,27.44822120666504
4.85,-43.15,0.809798271,0.031700287,0.132564841,0.002881844,27.44822120666504
4.883333333,-43.03333333,0.848920863,0.061151079,0.086330935,0.003597122,27.44822120666504
4.866666667,-42.98333333,0.843023254,0.052325581,0.095930232,0.005813953,27.433008193969727
5.15,-42.73333333,0.699266504,0.119804401,0.16625917,0.002444988,27.429779052734375
-5.383333333,72.78333333,0.619008131,0.0403252035,0.266178862,0.068487805,27.805871963500977
-5.566666667,63.71666667,0.122110642,0.1873502475,0.6675475685,0.021053559,27.6457462310791
-5.433333333,59.25,0.318548386,0.088709677,0.556451612,0.036290323,27.459989547729492
-35.78333333,73.6,0.060975608,0.344512194,0.551829268,0.036585366,16.55573272705078
-37.31666667,78.43333333,0.238267148,0.277978339,0.277978339,0.180505414,14.86302661895752
-32.0,98.86666667,0.435185184,0.243055556,0.222222222,0.090277778,17.81752586364746
-5.716666667,65.96666667,0.33492823,0.186602871,0.425837321,0.033492823,27.76898956298828
-32.1,100.3333333,0.447761193,0.226012793,0.226012793,0.085287847,17.19672203063965
-32.26666667,113.9333333,0.148571429,0.051428572,0.762857143,0.025714286,19.335649490356445
-14.5,148.7,0.641630899,0.012875536,0.259656652,0.057939914,26.726417541503906
-15.71666667,154.7333333,0.688453158,0.028322439,0.252723311,0.023965142,26.94189453125
-16.05,155.0,0.586206895,0.060344826,0.316810344,0.028017242,26.66973114013672
-14.78333333,155.9333333,0.624641836,0.011461318,0.295128939,0.048710602,27.287487030029297
-13.28333333,156.85,0.575268815,0.002688172,0.314516129,0.099462365,27.639204025268555
-12.53333333,157.2166667,0.604712041,0.007853403,0.30104712,0.07591623,27.981216430664062
-11.31666667,158.05,0.54030404,0.0219315455,0.3476085185,0.0839369885,28.29610824584961
-6.666666667,163.2166667,0.551495016,0.029900333,0.328903655,0.083056478,29.07246208190918
-5.7,165.4166667,0.59090909,0.008522727,0.340909091,0.053977273,29.05292510986328
-4.516666667,168.0333333,0.503378378,0.027027027,0.361486488,0.097972973,29.01498794555664
-3.383333333,170.0333333,0.46923077,0.084615385,0.31923077,0.115384615,28.884708404541016
9.05,73.11666667,0.43162393,0.064102563,0.360042735,0.138888889,28.28025245666504
16.98333333,71.51666667,0.482683982,0.007575757,0.318181818,0.182900433,27.712627410888672
14.45,50.51666667,0.259493671,0.05063291,0.454113924,0.223101266,27.47733497619629
8.716666667,95.15,0.392491467,0.035836177,0.377133106,0.18771331,28.1878719329834
10.2,95.05,0.458252427,0.042718448,0.368932039,0.124271845,28.124130249023438
