Latitude,Longitude,O. universa,G. conglobatus,G. ruber ruber,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. adamsi,G. aequilateralis,G. calida,G. bulloides,G. falconensis,G. digitata,G. rubescens,T. humilis,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,T. truncatulinoides,G. crassaformis,G. hirsuta,G. scitula,D. anfracta,G. cultrata,G. tumida,C. nitida,G. glutinata,T. iota,G. uvula,B. pumilio,H. pelagica,H. digitata,G. menardii,G. truncatulinoides,G. theyeri,G. tenella,G. siphonifera,G. crassa,SST
-46.13,-10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,0.0,0.0,0.0,43.0,377.0,8.0,0.0,0.0,0.0,0.0,53.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.436960448672826
-44.47,-6.633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,4.0,0.0,0.0,0.0,9.0,55.0,4.0,0.0,0.0,0.0,0.0,73.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387443696904137
-43.18,-3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,9.0,23.0,10.0,0.0,0.0,0.0,0.0,121.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.209913013204401
3.383,-20.12,1.0,8.0,3.0,45.0,0.0,92.0,0.0,0.0,14.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,28.0,15.0,106.0,0.0,0.0,2.0,25.0,4,12.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.18807326986478
14.167,-18.58,7.0,0.0,20.0,40.0,0.0,5.0,0.0,0.0,5.0,0.0,116.0,12.0,0.0,0.0,3.0,0.0,27.0,23.0,16.0,0.0,0.0,2.0,20.0,0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.551974350236605
14.4,-21.15,18.0,4.0,4.0,1.0,1.0,52.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,92.0,0.0,0.0,23.0,33.0,1,14.0,0.0,0.0,0.0,137.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.424751115760234
15.017,-23.23,4.0,0.0,49.0,100.0,19.0,41.0,0.0,0.0,13.0,1.0,13.0,2.0,1.0,10.0,0.0,0.0,12.0,1.0,7.0,0.0,0.0,1.0,16.0,0,1.0,1.0,7.0,1.0,30.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47038803291729
20.7,-31.45,2.0,3.0,15.0,146.0,1.0,76.0,1.0,0.0,13.0,7.0,3.0,5.0,1.0,1.0,1.0,0.0,6.0,5.0,5.0,0.0,0.0,3.0,8.0,11,3.0,0.0,0.0,0.0,24.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.245731108769796
27.917,-43.63,8.0,4.0,1.0,181.0,22.0,8.0,0.0,0.0,12.0,8.0,1.0,24.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,20,0.0,11.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1099011165064
32.65,-52.3,2.0,2.0,0.0,59.0,0.0,10.0,2.0,0.0,3.0,0.0,35.0,11.0,0.0,0.0,2.0,2.0,132.0,61.0,21.0,0.0,0.0,2.0,77.0,18,0.0,12.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.602004273775123
34.75,-57.25,14.0,0.0,2.0,68.0,0.0,19.0,0.0,0.0,14.0,3.0,6.0,4.0,1.0,0.0,0.0,1.0,6.0,7.0,16.0,0.0,0.0,3.0,88.0,70,0.0,26.0,0.0,0.0,3.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11317728818571
12.75,-45.63,4.0,4.0,32.0,168.0,0.0,154.0,1.0,0.0,27.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,11.0,0.0,4,4.0,0.0,0.0,0.0,15.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.840827826694056
19.883,-25.53,5.0,0.0,18.0,78.0,6.0,76.0,0.0,0.0,6.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,16.0,10.0,5.0,0.0,0.0,3.0,19.0,11,0.0,0.0,0.0,0.0,38.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.506831317208754
17.2,-35.83,3.0,9.0,17.0,146.0,2.0,83.0,0.0,0.0,17.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,12.0,5.0,11,5.0,0.0,0.0,0.0,30.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.311923893192844
17.483,-40.67,4.0,2.0,17.0,209.0,9.0,45.0,0.0,0.0,10.0,4.0,2.0,7.0,1.0,9.0,2.0,0.0,5.0,4.0,12.0,0.0,0.0,10.0,5.0,14,4.0,0.0,0.0,0.0,0.0,9.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.855000113817574
41.517,-45.13,6.0,1.0,0.0,62.0,0.0,14.0,0.0,0.0,9.0,3.0,71.0,21.0,1.0,0.0,0.0,5.0,52.0,70.0,15.0,0.0,0.0,6.0,132.0,10,0.0,14.0,0.0,0.0,13.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6779273282885
46.0,-45.05,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,0.0,0.0,100.0,127.0,23.0,0.0,0.0,0.0,0.0,13.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6784262724012473
54.2,-45.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,44.0,123.0,27.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44518519493681
59.95,-32.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,0.0,0.0,165.0,177.0,59.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5287015949197835
62.667,-27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,103.0,80.0,98.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545121477532395
68.0333,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,327.0,527.0,65.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1515527488025175
70.05,8.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,43.0,265.0,56.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6853821475662161
77.95,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,584.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6356718205010767
77.867,7.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2359154984325302
70.983,6.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,278.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9264423149892513
68.55,2.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,136.0,531.0,76.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.930147805267676
60.933,-17.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,263.0,371.0,0.0,0.0,0.0,0.0,43.0,0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415696073412896
54.25,-16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,5.0,0.0,0.0,0.0,21.0,89.0,120.0,8.0,0.0,0.0,0.0,45.0,2,0.0,0.0,7.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.472334417420704
52.583,-21.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,0.0,0.0,0.0,8.0,92.0,144.0,0.0,0.0,0.0,0.0,59.0,1,0.0,3.0,7.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277943311799624
49.867,-24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,0.0,0.0,8.0,51.0,110.0,3.0,0.0,0.0,0.0,52.0,1,0.0,4.0,7.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60173669693933
46.0,-16.92,9.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,6.0,1.0,49.0,23.0,0.0,0.0,1.0,15.0,39.0,101.0,0.0,0.0,0.0,0.0,51.0,25,0.0,2.0,11.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.029974197107885
29.8,-15.1,4.0,1.0,15.0,152.0,4.0,43.0,1.0,0.0,17.0,5.0,6.0,41.0,1.0,2.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,41.0,26,2.0,11.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90592762235963
12.25,-76.63,27.0,15.0,0.0,0.0,0.0,48.0,14.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,41.0,0.0,3,3.0,0.0,0.0,0.0,55.0,70.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.801664273851678
22.6,-72.6,10.0,6.0,12.0,218.0,8.0,23.0,0.0,0.0,27.0,5.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18,0.0,1.0,0.0,0.0,3.0,1.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.318290078288115
26.783,-46.7,5.0,2.0,11.0,195.0,13.0,10.0,0.0,0.0,14.0,3.0,0.0,11.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,11,0.0,3.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.516543602434087
9.317,-43.0,7.0,2.0,25.0,56.0,0.0,85.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6.0,3.0,2,1.0,0.0,1.0,0.0,12.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.603617348983644
17.033,-71.23,15.0,3.0,29.0,105.0,4.0,59.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,17.0,10.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.235795021427574
9.567,-18.18,13.0,2.0,37.0,102.0,0.0,68.0,0.0,0.0,11.0,0.0,62.0,3.0,2.0,3.0,0.0,1.0,43.0,59.0,61.0,0.0,0.0,1.0,71.0,5,18.0,2.0,2.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01659963312284
6.267,-17.92,5.0,4.0,0.0,5.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,30.0,1.0,0,4.0,0.0,0.0,0.0,12.0,87.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.391015074508267
6.033,-18.25,8.0,1.0,0.0,33.0,0.0,146.0,0.0,0.0,7.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,53.0,0.0,0.0,9.0,4.0,2,12.0,0.0,0.0,0.0,18.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.380099958750545
5.833,-18.08,13.0,7.0,0.0,3.0,0.0,39.0,12.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,39.0,0.0,0,8.0,0.0,0.0,0.0,28.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.420088848497887
0.3,-14.8,8.0,0.0,5.0,45.0,0.0,75.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,35.0,0.0,0.0,33.0,1.0,1,1.0,0.0,0.0,0.0,48.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.353065488720755
42.267,-60.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,2.0,130.0,44.0,11.0,0.0,0.0,2.0,71.0,2,0.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.574010142276121
62.133,-14.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,7.0,617.0,200.0,0.0,0.0,0.0,0.0,39.0,0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051646719415571
62.867,-17.93,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,215.0,91.0,0.0,0.0,0.0,0.0,73.0,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501016287419435
56.067,-24.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,7.0,270.0,140.0,0.0,0.0,0.0,0.0,98.0,1,0.0,7.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.749661999343427
55.05,-33.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,14.0,70.0,70.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147914512617361
48.3,-16.97,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,56.0,3.0,1.0,0.0,0.0,13.0,113.0,112.0,0.0,0.0,0.0,0.0,101.0,20,0.0,6.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567891867835163
43.8,-14.68,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,33.0,52.0,0.0,0.0,0.0,0.0,77.0,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200484802810752
42.7,-17.07,12.0,1.0,0.0,17.0,0.0,10.0,0.0,0.0,5.0,0.0,24.0,6.0,3.0,0.0,5.0,2.0,38.0,95.0,1.0,0.0,0.0,0.0,88.0,20,0.0,8.0,10.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.931040035925909
39.717,-20.15,6.0,0.0,0.0,54.0,0.0,6.0,0.0,0.0,4.0,1.0,31.0,74.0,2.0,0.0,7.0,4.0,20.0,30.0,1.0,0.0,0.0,0.0,69.0,22,7.0,13.0,13.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.483179837473049
39.617,-13.55,9.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,4.0,2.0,2.0,0.0,27.0,72.0,72.0,0.0,0.0,0.0,0.0,55.0,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3932939130523
42.75,-43.23,3.0,2.0,1.0,33.0,0.0,6.0,0.0,0.0,2.0,1.0,72.0,4.0,0.0,0.0,0.0,3.0,89.0,57.0,7.0,0.0,0.0,3.0,51.0,10,1.0,7.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.772760350522185
44.167,-39.87,1.0,1.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,46.0,11.0,0.0,0.0,0.0,0.0,95.0,37.0,12.0,0.0,0.0,1.0,126.0,13,0.0,14.0,2.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5782668200205645
34.2,-16.87,3.0,1.0,0.0,63.0,1.0,24.0,0.0,0.0,8.0,4.0,14.0,53.0,2.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,39.0,20,4.0,12.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.199732989204978
29.483,-19.62,3.0,0.0,6.0,138.0,2.0,19.0,0.0,0.0,8.0,3.0,4.0,40.0,0.0,1.0,3.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,12.0,9,2.0,4.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.281375246257447
25.933,-26.58,7.0,7.0,2.0,83.0,0.0,52.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,0.0,0.0,2.0,45.0,52,4.0,3.0,0.0,0.0,15.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.178714734972985
50.1,-37.3,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,6.0,0.0,0.0,0.0,24.0,57.0,35.0,0.0,0.0,0.0,0.0,10.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951740980215703
16.533,-28.85,7.0,5.0,15.0,112.0,3.0,79.0,0.0,0.0,16.0,0.0,7.0,5.0,3.0,1.0,0.0,0.0,27.0,11.0,26.0,0.0,0.0,8.0,21.0,8,4.0,0.0,2.0,0.0,33.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.496297764102245
54.0,-46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3.0,0.0,0.0,0.0,45.0,108.0,23.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3351364396404604
54.033,-46.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,47.0,157.0,15.0,0.0,0.0,0.0,0.0,8.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3351364396404604
54.467,-50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,512.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826694249598011
54.733,-53.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,257.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865768489750756
1.0,1.983,5.0,0.0,1.0,22.0,0.0,61.0,5.0,0.0,7.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,11.0,18.0,0,15.0,0.0,1.0,0.0,75.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.967343892951938
55.967,-56.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005091565516502
3.05,-11.82,4.0,2.0,15.0,31.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,9.0,26.0,0.0,0.0,0.0,11.0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99130774156055
56.733,-54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,402.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7170767326905005
1.05,-13.63,42.0,0.0,0.0,4.0,0.0,28.0,18.0,0.0,9.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,10.0,2.0,25.0,0.0,1.0,86.0,6.0,0,3.0,0.0,1.0,0.0,8.0,59.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.986229157870707
35.583,-43.9,2.0,2.0,1.0,87.0,1.0,4.0,0.0,0.0,19.0,0.0,25.0,44.0,0.0,0.0,3.0,0.0,5.0,17.0,12.0,0.0,0.0,1.0,62.0,36,0.0,33.0,2.0,0.0,3.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.503146747833345
58.183,-44.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,5.0,364.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021162682068526367
59.15,-41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,11.0,289.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2198089197105029
60.7033,-37.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,94.0,175.0,32.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8765323452986737
61.933,-33.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,71.0,138.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09015619078514
