Data_Source,Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa,SST
climap,15.167,90.567,0.006,0.024,0.209,0.076,0.067,0.0,0.021,0.015,0.033,0.009,0.0,0.009,0.0,0.0,0.0,0.097,0.006,0.009,0.067,0.0,0.0,0.0,0.352,0.0,0.0,,,,,,,,,,,,,,,,,,24.723526418206177
climap,12.767,96.067,0.004,0.007,0.449,0.039,0.046,0.0,0.06,0.035,0.063,0.021,0.0,0.039,0.0,0.0,0.004,0.088,0.021,0.021,0.063,0.0,0.0,0.0,0.042,0.0,0.0,,,,,,,,,,,,,,,,,,24.983003867440633
climap,15.1,124.13,0.006,0.12,0.424,0.025,0.169,0.019,0.033,0.019,0.055,0.005,0.005,0.006,0.0,0.0,0.0,0.025,0.0,0.0,0.011,0.0,0.006,0.0,0.063,0.0,0.006,,,,,,,,,,,,,,,,,,24.577809876370296
climap,-0.097,-95.65,0.0,0.0,0.037,0.0,0.003,0.0,0.003,0.003,0.096,0.003,0.0,0.0,0.006,0.0,0.006,0.698,0.0,0.0,0.0,0.062,0.043,0.019,0.022,0.0,0.0,,,,,,,,,,,,,,,,,,19.145772997765228
climap,-1.652,-103.6,0.006,0.0,0.023,0.0,0.008,0.0,0.008,0.0,0.058,0.002,0.0,0.002,0.0,0.0,0.379,0.358,0.004,0.004,0.017,0.088,0.017,0.0,0.028,0.0,0.0,,,,,,,,,,,,,,,,,,19.349317859695745
climap,-1.652,-104.8,0.007,0.003,0.051,0.0,0.014,0.0,0.014,0.003,0.088,0.003,0.0,0.0,0.0,0.0,0.047,0.597,0.007,0.003,0.034,0.075,0.024,0.0,0.031,0.0,0.0,,,,,,,,,,,,,,,,,,19.391349221749078
climap,15.857,-74.79,0.006,0.021,0.504,0.009,0.073,0.0,0.032,0.0,0.018,0.006,0.0,0.015,0.0,0.0,0.0,0.1,0.0,0.0,0.003,0.05,0.015,0.0,0.109,0.003,0.038,,,,,,,,,,,,,,,,,,22.525318733141773
climap,16.708,-75.44,0.02,0.03,0.651,0.01,0.05,0.0,0.037,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.007,0.0,0.094,0.0,0.02,,,,,,,,,,,,,,,,,,22.975901503461134
climap,15.065,-75.95,0.01,0.023,0.403,0.019,0.107,0.0,0.091,0.0,0.016,0.006,0.003,0.019,0.0,0.0,0.006,0.049,0.0,0.0,0.0,0.049,0.006,0.01,0.149,0.0,0.032,,,,,,,,,,,,,,,,,,22.579848882850385
climap,13.178,-79.83,0.03,0.01,0.531,0.04,0.04,0.0,0.05,0.0,0.017,0.007,0.0,0.02,0.0,0.0,0.003,0.073,0.0,0.0,0.003,0.017,0.003,0.0,0.129,0.0,0.029,,,,,,,,,,,,,,,,,,22.57564610756582
climap,14.695,-77.17,0.025,0.005,0.443,0.025,0.089,0.0,0.066,0.025,0.013,0.008,0.0,0.013,0.0,0.0,0.0,0.073,0.0,0.0,0.01,0.046,0.005,0.003,0.114,0.0,0.038,,,,,,,,,,,,,,,,,,22.488775065791707
climap,19.087,-170.1,0.013,0.212,0.186,0.0,0.045,0.256,0.006,0.006,0.038,0.0,0.019,0.0,0.0,0.0,0.006,0.019,0.006,0.006,0.019,0.038,0.051,0.0,0.006,0.0,0.064,,,,,,,,,,,,,,,,,,22.27662956630396
climap,3.86,-43.31,0.003,0.003,0.508,0.0,0.216,0.0,0.005,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.003,0.016,0.0,0.062,0.0,0.102,,,,,,,,,,,,,,,,,,23.090794209059226
climap,1.863,-30.0,0.015,0.003,0.253,0.003,0.08,0.0,0.015,0.009,0.024,0.003,0.009,0.009,0.0,0.0,0.042,0.214,0.0,0.0,0.0,0.036,0.074,0.0,0.128,0.0,0.083,,,,,,,,,,,,,,,,,,23.357401684609385
climap,4.517,-0.717,0.002,0.0,0.33,0.0,0.078,0.0,0.007,0.011,0.117,0.0,0.0,0.016,0.0,0.002,0.099,0.236,0.0,0.0,0.002,0.018,0.05,0.002,0.014,0.0,0.014,,,,,,,,,,,,,,,,,,
climap,-2.288,5.183,0.028,0.0,0.171,0.009,0.089,0.0,0.003,0.006,0.031,0.028,0.0,0.015,0.0,0.003,0.04,0.352,0.0,0.0,0.003,0.08,0.046,0.012,0.086,0.0,0.0,,,,,,,,,,,,,,,,,,22.601376980837937
climap,-9.142,-10.61,0.019,0.008,0.238,0.003,0.149,0.0,0.016,0.011,0.033,0.022,0.0,0.005,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.122,0.051,0.008,0.07,0.0,0.03,,,,,,,,,,,,,,,,,,21.64266318430044
climap,-21.88,8.872,0.008,0.0,0.027,0.0,0.005,0.0,0.003,0.0,0.12,0.011,0.008,0.0,0.005,0.096,0.243,0.309,0.0,0.0,0.0,0.148,0.003,0.003,0.005,0.003,0.003,,,,,,,,,,,,,,,,,,17.45834262163175
climap,-25.49,11.307,0.012,0.0,0.006,0.0,0.003,0.0,0.003,0.006,0.117,0.006,0.0,0.0,0.0,0.032,0.279,0.399,0.0,0.0,0.0,0.106,0.0,0.006,0.012,0.012,0.003,,,,,,,,,,,,,,,,,,16.36139536917806
climap,-19.02,-124.2,0.002,0.113,0.408,0.023,0.051,0.001,0.022,0.01,0.02,0.0,0.002,0.002,0.0,0.0,0.0,0.002,0.019,0.004,0.008,0.0,0.008,0.0,0.303,0.0,0.002,,,,,,,,,,,,,,,,,,22.36576582985316
climap,-10.92,88.315,0.03,0.019,0.275,0.042,0.143,0.0,0.015,0.008,0.034,0.0,0.0,0.034,0.0,0.0,0.011,0.136,0.011,0.008,0.034,0.011,0.011,0.0,0.177,0.0,0.0,,,,,,,,,,,,,,,,,,23.6449323262918
climap,-0.833,89.95,0.008,0.008,0.275,0.0,0.12,0.0,0.027,0.035,0.085,0.004,0.0,0.023,0.0,0.0,0.0,0.105,0.054,0.012,0.101,0.0,0.019,0.0,0.124,0.0,0.0,,,,,,,,,,,,,,,,,,24.937346619627554
climap,-1.467,90.167,0.0,0.007,0.288,0.037,0.07,0.0,0.041,0.037,0.074,0.007,0.0,0.015,0.0,0.0,0.0,0.1,0.037,0.018,0.074,0.0,0.0,0.004,0.192,0.0,0.0,,,,,,,,,,,,,,,,,,24.913235268947087
climap,-5.857,90.52,0.005,0.016,0.175,0.005,0.068,0.0,0.037,0.012,0.112,0.014,0.009,0.016,0.0,0.0,0.0,0.222,0.03,0.026,0.11,0.0,0.005,0.002,0.136,0.0,0.0,,,,,,,,,,,,,,,,,,24.77645002683917
climap,-35.52,44.75,0.012,0.0,0.04,0.0,0.0,0.0,0.009,0.0,0.106,0.059,0.0,0.003,0.006,0.016,0.206,0.059,0.0,0.0,0.0,0.371,0.0,0.006,0.012,0.031,0.063,,,,,,,,,,,,,,,,,,15.066780989335227
climap,-39.02,47.883,0.003,0.0,0.011,0.0,0.0,0.0,0.003,0.0,0.257,0.006,0.0,0.003,0.086,0.057,0.337,0.077,0.0,0.0,0.0,0.117,0.0,0.0,0.02,0.006,0.017,,,,,,,,,,,,,,,,,,11.39018192310499
climap,-46.1,-13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.142,0.524,0.028,0.0,0.0,0.0,0.0,0.057,0.003,0.003,0.022,0.0,0.013,,,,,,,,,,,,,,,,,,6.526165013755439
climap,-42.98,-20.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.009,0.464,0.169,0.04,0.0,0.0,0.0,0.238,0.0,0.0,0.018,0.0,0.013,,,,,,,,,,,,,,,,,,9.463953723787478
climap,15.033,66.097,0.045,0.0,0.293,0.003,0.094,0.0,0.0,0.021,0.042,0.035,0.007,0.01,0.0,0.0,0.0,0.077,0.007,0.021,0.157,0.0,0.0,0.003,0.185,0.0,0.0,,,,,,,,,,,,,,,,,,23.770344438911305
climap,-31.5,32.607,0.019,0.0,0.146,0.01,0.058,0.0,0.029,0.049,0.068,0.01,0.01,0.01,0.0,0.0,0.029,0.068,0.0,0.0,0.01,0.35,0.0,0.019,0.087,0.01,0.02,,,,,,,,,,,,,,,,,,21.215683551342604
climap,-32.11,36.01,0.018,0.005,0.154,0.005,0.034,0.0,0.029,0.049,0.135,0.005,0.0,0.005,0.003,0.003,0.044,0.047,0.0,0.0,0.0,0.297,0.0,0.044,0.099,0.018,0.005,,,,,,,,,,,,,,,,,,18.351624690247974
climap,-13.22,65.617,0.019,0.026,0.292,0.011,0.082,0.0,0.041,0.026,0.037,0.011,0.0,0.026,0.0,0.0,0.007,0.112,0.004,0.004,0.019,0.0,0.0,0.015,0.255,0.007,0.004,,,,,,,,,,,,,,,,,,22.976824996100078
climap,0.563,-13.65,0.008,0.0,0.112,0.0,0.063,0.0,0.021,0.008,0.037,0.008,0.0,0.005,0.005,0.003,0.086,0.287,0.0,0.0,0.003,0.225,0.029,0.003,0.057,0.0,0.042,,,,,,,,,,,,,,,,,,22.29396590515686
climap,-5.038,-10.19,0.054,0.003,0.118,0.0,0.11,0.0,0.031,0.008,0.077,0.036,0.003,0.0,0.0,0.005,0.031,0.228,0.0,0.0,0.003,0.205,0.043,0.0,0.036,0.0,0.013,,,,,,,,,,,,,,,,,,22.56813179975349
climap,-5.412,-0.363,0.043,0.0,0.271,0.003,0.152,0.0,0.018,0.009,0.027,0.0,0.003,0.0,0.0,0.003,0.04,0.219,0.0,0.0,0.015,0.122,0.03,0.003,0.043,0.0,0.0,,,,,,,,,,,,,,,,,,22.408188758936934
climap,-1.342,-11.92,0.005,0.0,0.051,0.0,0.014,0.0,0.0,0.005,0.089,0.003,0.0,0.0,0.0,0.0,0.086,0.289,0.0,0.0,0.003,0.314,0.03,0.0,0.065,0.0,0.046,,,,,,,,,,,,,,,,,,21.96728235194506
climap,56.983,-12.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.025,0.902,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.7281371642722485
climap,42.383,-21.967,0.004,0.0,0.022,0.0,0.0,0.0,0.0,0.002,0.226,0.022,0.0,0.0,0.071,0.093,0.137,0.16,0.0,0.0,0.0,0.113,0.0,0.067,0.08,0.0,0.002,,,,,,,,,,,,,,,,,,12.65345506856482
climap,46.917,-18.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.015,0.971,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,,,,,,,,,,,,,,,,,,9.072128467428257
climap,25.867,-19.05,0.005,0.0,0.079,0.008,0.0,0.0,0.016,0.005,0.186,0.0,0.0,0.0,0.005,0.005,0.232,0.098,0.0,0.0,0.0,0.158,0.003,0.014,0.068,0.0,0.115,,,,,,,,,,,,,,,,,,16.635859420973706
climap,19.6,-19.1,0.011,0.002,0.032,0.005,0.011,0.0,0.011,0.0,0.397,0.0,0.0,0.007,0.02,0.014,0.214,0.102,0.0,0.0,0.0,0.106,0.0,0.007,0.061,0.0,0.0,,,,,,,,,,,,,,,,,,19.764250647545023
climap,31.833,-18.267,0.006,0.0,0.148,0.0,0.005,0.0,0.005,0.011,0.242,0.075,0.0,0.0,0.0,0.003,0.097,0.059,0.0,0.0,0.0,0.256,0.0,0.005,0.03,0.0,0.059,,,,,,,,,,,,,,,,,,15.955185747697191
climap,35.05,-11.62,0.012,0.0,0.062,0.014,0.024,0.0,0.01,0.043,0.107,0.129,0.0,0.005,0.055,0.005,0.112,0.086,0.0,0.0,0.0,0.069,0.0,0.095,0.15,0.007,0.017,,,,,,,,,,,,,,,,,,14.869844981022874
climap,37.233,-33.13,0.0,0.0,0.035,0.017,0.0,0.0,0.006,0.005,0.158,0.122,0.006,0.006,0.079,0.006,0.09,0.101,0.0,0.0,0.0,0.09,0.005,0.084,0.165,0.0,0.022,,,,,,,,,,,,,,,,,,16.1546788231473
climap,8.65,58.567,0.004,0.0,0.166,0.014,0.025,0.0,0.021,0.0,0.099,0.025,0.0,0.011,0.0,0.0,0.032,0.148,0.0,0.011,0.049,0.0,0.028,0.004,0.364,0.0,0.0,,,,,,,,,,,,,,,,,,23.57993087092135
climap,10.25,57.183,0.004,0.007,0.078,0.007,0.021,0.0,0.032,0.0,0.099,0.021,0.007,0.014,0.0,0.004,0.025,0.34,0.0,0.025,0.096,0.004,0.018,0.021,0.177,0.0,0.0,,,,,,,,,,,,,,,,,,22.782960725835693
climap,-29.63,32.867,0.021,0.003,0.182,0.01,0.048,0.0,0.038,0.062,0.027,0.003,0.003,0.021,0.0,0.0,0.024,0.093,0.0,0.0,0.021,0.285,0.003,0.031,0.117,0.003,0.003,,,,,,,,,,,,,,,,,,
climap,-28.43,43.783,0.014,0.0,0.209,0.034,0.041,0.0,0.014,0.044,0.078,0.01,0.003,0.051,0.014,0.0,0.03,0.034,0.0,0.0,0.0,0.142,0.0,0.03,0.22,0.007,0.027,,,,,,,,,,,,,,,,,,20.554142310593747
climap,-33.17,-49.78,0.007,0.02,0.25,0.002,0.023,0.0,0.002,0.005,0.07,0.023,0.002,0.005,0.002,0.002,0.016,0.118,0.0,0.0,0.009,0.2,0.0,0.018,0.105,0.023,0.098,,,,,,,,,,,,,,,,,,18.705502106977654
climap,0.2,-39.9,0.0,0.022,0.217,0.003,0.239,0.0,0.0,0.01,0.013,0.0,0.0,0.01,0.0,0.0,0.0,0.271,0.0,0.0,0.0,0.01,0.035,0.003,0.035,0.0,0.134,,,,,,,,,,,,,,,,,,22.971638534169248
climap,0.2,-39.9,0.0,0.005,0.328,0.0,0.175,0.0,0.014,0.007,0.007,0.002,0.0,0.005,0.0,0.0,0.002,0.182,0.0,0.0,0.0,0.012,0.026,0.005,0.137,0.0,0.094,,,,,,,,,,,,,,,,,,22.971638534169248
climap,0.2,-39.9,0.006,0.011,0.236,0.006,0.14,0.0,0.017,0.017,0.006,0.011,0.0,0.011,0.006,0.0,0.011,0.382,0.0,0.0,0.0,0.011,0.011,0.006,0.062,0.0,0.051,,,,,,,,,,,,,,,,,,22.971638534169248
climap,15.4,-43.4,0.005,0.027,0.454,0.032,0.176,0.002,0.018,0.02,0.0,0.009,0.0,0.027,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.007,0.009,0.007,0.126,0.0,0.031,,,,,,,,,,,,,,,,,,20.70640636830757
climap,5.067,-36.8,0.003,0.0,0.357,0.006,0.373,0.003,0.003,0.003,0.0,0.0,0.006,0.013,0.0,0.0,0.0,0.14,0.0,0.025,0.01,0.003,0.019,0.0,0.01,0.0,0.025,,,,,,,,,,,,,,,,,,23.303024846806583
climap,5.067,-36.8,0.006,0.008,0.346,0.0,0.358,0.0,0.034,0.003,0.008,0.006,0.011,0.011,0.0,0.0,0.008,0.115,0.006,0.008,0.006,0.008,0.0,0.0,0.031,0.0,0.025,,,,,,,,,,,,,,,,,,23.303024846806583
climap,-19.37,-11.43,0.02,0.004,0.241,0.063,0.081,0.0,0.01,0.016,0.018,0.162,0.004,0.014,0.0,0.0,0.008,0.01,0.0,0.0,0.0,0.172,0.026,0.022,0.049,0.002,0.076,,,,,,,,,,,,,,,,,,18.096331329269717
climap,32.75,-41.9,0.0,0.012,0.296,0.003,0.012,0.0,0.015,0.015,0.044,0.095,0.0,0.0,0.0,0.003,0.083,0.071,0.0,0.0,0.0,0.29,0.0,0.012,0.027,0.0,0.024,,,,,,,,,,,,,,,,,,19.748555867496805
climap,11.75,-80.43,0.027,0.021,0.545,0.024,0.066,0.0,0.075,0.0,0.009,0.006,0.0,0.012,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.027,0.006,0.003,0.117,0.003,0.039,,,,,,,,,,,,,,,,,,22.865799337290394
climap,-53.58,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.973,0.0,0.003,0.0,0.0,0.0,0.01,0.0,0.003,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06547473405110397
climap,-2.85,-126.2,0.0,0.0,0.095,0.0,0.005,0.0,0.005,0.0,0.055,0.0,0.0,0.01,0.0,0.0,0.189,0.378,0.015,0.0,0.149,0.0,0.015,0.0,0.085,0.0,0.0,,,,,,,,,,,,,,,,,,21.398194409681548
climap,3.167,-118.5,0.0,0.005,0.029,0.0,0.043,0.0,0.014,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.053,0.737,0.01,0.0,0.072,0.0,0.005,0.0,0.019,0.0,0.0,,,,,,,,,,,,,,,,,,21.766863199383092
climap,15.033,-80.23,0.022,0.04,0.413,0.022,0.105,0.0,0.083,0.004,0.011,0.007,0.0,0.04,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.018,0.007,0.011,0.159,0.0,0.036,,,,,,,,,,,,,,,,,,
climap,8.117,73.25,0.004,0.004,0.207,0.056,0.048,0.0,0.011,0.03,0.111,0.004,0.0,0.033,0.0,0.0,0.0,0.122,0.022,0.037,0.019,0.0,0.011,0.019,0.263,0.0,0.0,,,,,,,,,,,,,,,,,,25.27068338853743
climap,6.7,59.333,0.003,0.003,0.215,0.007,0.02,0.0,0.013,0.01,0.121,0.027,0.0,0.02,0.003,0.003,0.013,0.128,0.013,0.024,0.02,0.0,0.007,0.01,0.327,0.003,0.007,,,,,,,,,,,,,,,,,,24.4165031204347
climap,6.867,60.667,0.009,0.003,0.22,0.016,0.022,0.0,0.041,0.013,0.116,0.009,0.0,0.035,0.009,0.003,0.044,0.164,0.009,0.035,0.06,0.0,0.025,0.013,0.148,0.006,0.0,,,,,,,,,,,,,,,,,,24.59653765189613
climap,13.233,-78.37,0.014,0.01,0.622,0.01,0.077,0.0,0.056,0.0,0.007,0.01,0.003,0.024,0.0,0.0,0.0,0.038,0.0,0.0,0.003,0.021,0.007,0.0,0.073,0.003,0.017,,,,,,,,,,,,,,,,,,22.505910992533256
climap,-5.333,40.433,0.007,0.007,0.273,0.007,0.037,0.0,0.03,0.022,0.059,0.015,0.007,0.055,0.0,0.0,0.033,0.17,0.0,0.007,0.041,0.004,0.022,0.007,0.196,0.0,0.0,,,,,,,,,,,,,,,,,,23.82749185732429
climap,-6.983,41.183,0.026,0.022,0.223,0.022,0.055,0.004,0.047,0.026,0.099,0.015,0.004,0.036,0.0,0.0,0.036,0.099,0.004,0.007,0.026,0.0,0.0,0.007,0.241,0.0,0.004,,,,,,,,,,,,,,,,,,23.840210530004917
climap,-10.23,43.817,0.011,0.028,0.318,0.007,0.032,0.0,0.014,0.018,0.074,0.011,0.0,0.0,0.0,0.0,0.039,0.145,0.0,0.007,0.049,0.004,0.011,0.0,0.223,0.0,0.011,,,,,,,,,,,,,,,,,,23.693230037926554
climap,11.8,-79.07,0.022,0.029,0.469,0.029,0.087,0.0,0.102,0.0,0.011,0.007,0.0,0.018,0.0,0.0,0.004,0.058,0.0,0.0,0.0,0.022,0.0,0.0,0.116,0.0,0.026,,,,,,,,,,,,,,,,,,22.820474555227307
climap,-30.58,13.283,0.013,0.0,0.021,0.0,0.0,0.0,0.024,0.003,0.122,0.058,0.0,0.003,0.021,0.027,0.401,0.154,0.0,0.0,0.0,0.098,0.0,0.0,0.021,0.008,0.027,,,,,,,,,,,,,,,,,,15.092415109067652
climap,-24.57,4.833,0.027,0.0,0.064,0.032,0.002,0.0,0.022,0.017,0.108,0.039,0.0,0.012,0.02,0.005,0.064,0.219,0.0,0.0,0.0,0.2,0.0,0.02,0.084,0.007,0.057,,,,,,,,,,,,,,,,,,15.670919664292166
climap,-3.317,4.65,0.031,0.0,0.233,0.0,0.078,0.0,0.016,0.006,0.13,0.009,0.0,0.0,0.0,0.006,0.059,0.146,0.0,0.0,0.009,0.174,0.019,0.022,0.062,0.0,0.0,,,,,,,,,,,,,,,,,,22.609398858149618
climap,-1.283,5.533,0.024,0.0,0.293,0.002,0.056,0.004,0.011,0.013,0.041,0.004,0.0,0.004,0.002,0.0,0.056,0.267,0.0,0.0,0.009,0.113,0.056,0.011,0.03,0.0,0.002,,,,,,,,,,,,,,,,,,22.64933894538511
climap,-3.583,-83.93,0.001,0.0,0.002,0.0,0.003,0.0,0.001,0.0,0.276,0.0,0.001,0.001,0.044,0.056,0.227,0.202,0.0,0.0,0.0,0.178,0.001,0.0,0.008,0.0,0.0,,,,,,,,,,,,,,,,,,21.525048537443517
climap,-3.583,-83.93,0.006,0.0,0.002,0.0,0.003,0.0,0.008,0.008,0.242,0.0,0.001,0.001,0.032,0.025,0.094,0.373,0.0,0.0,0.001,0.183,0.004,0.0,0.019,0.0,0.0,,,,,,,,,,,,,,,,,,21.525048537443517
climap,2.0,-5.25,0.014,0.002,0.406,0.0,0.073,0.0,0.014,0.0,0.054,0.0,0.0,0.002,0.0,0.002,0.028,0.278,0.0,0.0,0.002,0.042,0.019,0.005,0.052,0.0,0.005,,,,,,,,,,,,,,,,,,23.396821355463647
climap,31.167,-45.13,0.011,0.0,0.288,0.005,0.013,0.0,0.013,0.003,0.084,0.043,0.0,0.0,0.005,0.003,0.078,0.008,0.0,0.0,0.0,0.342,0.003,0.003,0.057,0.0,0.04,,,,,,,,,,,,,,,,,,20.484172157239932
climap,-17.02,-113.5,0.0,0.174,0.007,0.0,0.03,0.016,0.007,0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.003,0.076,0.214,0.0,0.332,0.0,0.026,0.0,0.099,0.0,0.003,,,,,,,,,,,,,,,,,,21.174563590720528
climap,-17.0,-114.2,0.001,0.039,0.266,0.028,0.061,0.001,0.021,0.007,0.043,0.0,0.001,0.008,0.0,0.0,0.0,0.016,0.053,0.002,0.057,0.003,0.002,0.0,0.394,0.0,0.0,,,,,,,,,,,,,,,,,,21.529977226535138
climap,-16.93,-121.2,0.001,0.067,0.342,0.033,0.06,0.002,0.018,0.008,0.027,0.001,0.001,0.005,0.0,0.0,0.0,0.002,0.023,0.005,0.016,0.0,0.002,0.0,0.386,0.0,0.0,,,,,,,,,,,,,,,,,,22.54487053133474
climap,-16.65,-124.4,0.001,0.068,0.364,0.008,0.051,0.005,0.02,0.011,0.013,0.0,0.001,0.003,0.0,0.0,0.0,0.006,0.035,0.008,0.025,0.001,0.004,0.0,0.374,0.0,0.001,,,,,,,,,,,,,,,,,,22.935268556825974
climap,-0.867,172.0,0.0,0.032,0.102,0.004,0.106,0.0,0.042,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.007,0.144,0.007,0.0,0.306,0.0,0.014,0.0,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,24.64557087156309
climap,47.95,168.78,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.061,0.888,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.4986144807469914
climap,-21.8,69.233,0.017,0.003,0.476,0.031,0.088,0.0,0.051,0.01,0.007,0.027,0.007,0.048,0.0,0.003,0.003,0.01,0.003,0.003,0.003,0.017,0.0,0.003,0.15,0.0,0.038,,,,,,,,,,,,,,,,,,20.754139799296986
climap,-22.3,68.0,0.009,0.009,0.468,0.028,0.099,0.0,0.017,0.054,0.019,0.005,0.009,0.031,0.0,0.0,0.002,0.009,0.0,0.002,0.0,0.014,0.005,0.002,0.161,0.0,0.054,,,,,,,,,,,,,,,,,,20.567692209276256
climap,-28.22,-10.03,0.026,0.006,0.216,0.037,0.012,0.0,0.017,0.014,0.02,0.127,0.009,0.023,0.0,0.009,0.017,0.02,0.0,0.0,0.0,0.17,0.003,0.049,0.107,0.026,0.093,,,,,,,,,,,,,,,,,,17.46903275664273
climap,-4.233,-34.63,0.0,0.0,0.332,0.0,0.187,0.0,0.035,0.012,0.0,0.0,0.006,0.003,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.038,0.023,0.0,0.14,0.0,0.105,,,,,,,,,,,,,,,,,,23.35342954131342
climap,-2.483,-36.42,0.002,0.0,0.524,0.011,0.207,0.0,0.029,0.004,0.002,0.013,0.0,0.007,0.0,0.0,0.007,0.104,0.0,0.0,0.004,0.0,0.015,0.002,0.066,0.0,0.002,,,,,,,,,,,,,,,,,,23.365174473201556
climap,22.133,-41.5,0.008,0.008,0.551,0.06,0.063,0.0,0.042,0.013,0.005,0.016,0.005,0.037,0.0,0.003,0.0,0.005,0.0,0.0,0.005,0.003,0.003,0.024,0.102,0.0,0.047,,,,,,,,,,,,,,,,,,19.322204694267477
climap,23.367,-43.65,0.0,0.013,0.57,0.067,0.053,0.0,0.045,0.011,0.005,0.019,0.003,0.021,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.005,0.008,0.003,0.147,0.005,0.021,,,,,,,,,,,,,,,,,,19.676431200805645
climap,37.683,163.03,0.002,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.005,0.04,0.174,0.015,0.0,0.0,0.002,0.556,0.0,0.0,0.109,0.0,0.025,,,,,,,,,,,,,,,,,,10.722368575957574
climap,-1.217,-89.68,0.005,0.001,0.027,0.001,0.003,0.0,0.001,0.0,0.432,0.0,0.0,0.003,0.033,0.003,0.176,0.152,0.0,0.0,0.0,0.143,0.001,0.001,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,20.019428752668944
climap,-3.8,-92.08,0.003,0.0,0.003,0.0,0.002,0.0,0.002,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.112,0.476,0.0,0.0,0.007,0.203,0.002,0.0,0.062,0.0,0.0,,,,,,,,,,,,,,,,,,19.72727359008882
climap,-17.47,-5.183,0.032,0.003,0.103,0.0,0.058,0.0,0.021,0.003,0.026,0.024,0.0,0.0,0.0,0.005,0.029,0.103,0.0,0.0,0.005,0.349,0.021,0.003,0.037,0.0,0.177,,,,,,,,,,,,,,,,,,17.827978535545004
climap,-13.1,-9.333,0.006,0.006,0.295,0.014,0.048,0.0,0.025,0.025,0.017,0.139,0.003,0.017,0.0,0.0,0.023,0.071,0.0,0.0,0.0,0.085,0.025,0.017,0.144,0.0,0.04,,,,,,,,,,,,,,,,,,19.941557940321164
climap,-13.1,-9.333,0.007,0.007,0.268,0.023,0.092,0.0,0.033,0.023,0.046,0.121,0.007,0.003,0.0,0.0,0.007,0.092,0.0,0.0,0.0,0.062,0.029,0.003,0.134,0.003,0.042,,,,,,,,,,,,,,,,,,19.941557940321164
climap,-12.67,-9.817,0.004,0.012,0.27,0.022,0.087,0.0,0.02,0.02,0.02,0.126,0.004,0.006,0.003,0.0,0.001,0.103,0.0,0.0,0.003,0.107,0.038,0.009,0.091,0.001,0.051,,,,,,,,,,,,,,,,,,20.377950485365048
climap,-10.07,-12.82,0.008,0.017,0.268,0.017,0.095,0.0,0.042,0.011,0.036,0.047,0.006,0.061,0.0,0.0,0.006,0.142,0.0,0.0,0.003,0.078,0.02,0.017,0.075,0.0,0.05,,,,,,,,,,,,,,,,,,21.478513917245735
