Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Relative Abundance
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,N. pachyderma,0.5146
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,N. incompta,0.0879
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,N. dutertrei,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. conglomerata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. hexagonus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,P. obliquiloculata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. inflata,0.0377
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. truncatulinoides,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. crassaformis,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. hirsuta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. scitula,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,D. anfracta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. cultrata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. tumida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,C. nitida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. glutinata,0.0753
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. eastropacia,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,T. iota,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.23,G. uvula,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,O. universa,0.0055
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. conglobatus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. ruber ruber,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. ruber albus,0.011
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. tenellus,0.0221
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,T. sacculifer,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,S. dehiscens,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. adamsi,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. siphonifera,0.0055
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. calida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. bulloides,0.0773
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. falconensis,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,B. digitata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. rubescens,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,T. humilis,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,T. quinqueloba,0.0331
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,N. pachyderma,0.5856
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,N. incompta,0.2099
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,N. dutertrei,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. conglomerata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. hexagonus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,P. obliquiloculata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. inflata,0.0166
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. truncatulinoides,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. crassaformis,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. hirsuta,0.0055
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. scitula,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,D. anfracta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. cultrata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. tumida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,C. nitida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. glutinata,0.0276
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. eastropacia,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,T. iota,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.28,G. uvula,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,O. universa,0.0085
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. conglobatus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. ruber ruber,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. ruber albus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. tenellus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,T. sacculifer,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,S. dehiscens,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. adamsi,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. siphonifera,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. calida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. bulloides,0.0975
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. falconensis,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,B. digitata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. rubescens,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,T. humilis,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,T. quinqueloba,0.0339
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,N. pachyderma,0.6695
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,N. incompta,0.1398
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,N. dutertrei,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. conglomerata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. hexagonus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,P. obliquiloculata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. inflata,0.0042
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. truncatulinoides,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. crassaformis,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. hirsuta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. scitula,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,D. anfracta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. cultrata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. tumida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,C. nitida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. glutinata,0.0381
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. eastropacia,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,T. iota,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.33,G. uvula,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,O. universa,0.0049
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. conglobatus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. ruber ruber,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. ruber albus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. tenellus,0.0099
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,T. sacculifer,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,S. dehiscens,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. adamsi,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. siphonifera,0.0099
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. calida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. bulloides,0.064
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. falconensis,0.0049
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,B. digitata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. rubescens,0.0049
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,T. humilis,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,T. quinqueloba,0.0246
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,N. pachyderma,0.6404
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,N. incompta,0.1626
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,N. dutertrei,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. conglomerata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. hexagonus,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,P. obliquiloculata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. inflata,0.0148
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. truncatulinoides,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. crassaformis,
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. hirsuta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. scitula,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,D. anfracta,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. cultrata,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. tumida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,C. nitida,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. glutinata,0.0394
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. eastropacia,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,T. iota,0
GeoB1706-2,,-19.5617,11.175,-980,South Atlantic,1.38,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,O. universa,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. ruber albus,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. siphonifera,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. bulloides,0.08
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. falconensis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,T. humilis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,T. quinqueloba,0.042
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,N. pachyderma,0.708
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,N. incompta,0.115
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,N. dutertrei,0.042
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. conglomerata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. hexagonus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,P. obliquiloculata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. inflata,0.007
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. truncatulinoides,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. crassaformis,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. hirsuta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. scitula,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,D. anfracta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. cultrata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. tumida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,C. nitida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. glutinata,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. eastropacia,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,T. iota,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.73,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,O. universa,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. ruber albus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. siphonifera,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. bulloides,0.141
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. falconensis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,T. humilis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,T. quinqueloba,0.043
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,N. pachyderma,0.616
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,N. incompta,0.118
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,N. dutertrei,0.067
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. conglomerata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. hexagonus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,P. obliquiloculata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. inflata,0.008
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. truncatulinoides,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. crassaformis,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. hirsuta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. scitula,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,D. anfracta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. cultrata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. tumida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,C. nitida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. glutinata,0.004
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. eastropacia,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,T. iota,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.78,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,O. universa,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. ruber albus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. siphonifera,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. bulloides,0.087
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. falconensis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,T. humilis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,T. quinqueloba,0.04
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,N. pachyderma,0.661
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,N. incompta,0.144
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,N. dutertrei,0.051
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. conglomerata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. hexagonus,0.004
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,P. obliquiloculata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. inflata,0.007
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. truncatulinoides,0.004
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. crassaformis,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. hirsuta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. scitula,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,D. anfracta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. cultrata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. tumida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,C. nitida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. glutinata,0.004
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. eastropacia,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,T. iota,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.83,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,O. universa,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. ruber albus,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. siphonifera,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. bulloides,0.049
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. falconensis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,T. humilis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,T. quinqueloba,0.063
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,N. pachyderma,0.616
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,N. incompta,0.131
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,N. dutertrei,0.101
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. conglomerata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. hexagonus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,P. obliquiloculata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. inflata,0.019
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. truncatulinoides,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. crassaformis,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. hirsuta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. scitula,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,D. anfracta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. cultrata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. tumida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,C. nitida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. glutinata,0.011
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. eastropacia,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,T. iota,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.88,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,O. universa,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. ruber albus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. siphonifera,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. bulloides,0.089
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. falconensis,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,T. humilis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,T. quinqueloba,0.086
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,N. pachyderma,0.583
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,N. incompta,0.08
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,N. dutertrei,0.101
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. conglomerata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. hexagonus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,P. obliquiloculata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. inflata,0.04
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. truncatulinoides,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. crassaformis,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. hirsuta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. scitula,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,D. anfracta,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. cultrata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. tumida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,C. nitida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. glutinata,0.009
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. eastropacia,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,T. iota,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.93,G. uvula,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,O. universa,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. conglobatus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. ruber ruber,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. ruber albus,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. tenellus,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,T. sacculifer,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,S. dehiscens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. adamsi,
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. siphonifera,0.003
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. calida,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. bulloides,0.084
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. falconensis,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,B. digitata,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,G. rubescens,0
GeoB1711-4,,-23.315,12.3767,-1967,South Atlantic,1.98,T. humilis,0
