Event,Latitude,Longitude,Elevation,Depth sed,Species,Absolute Abundance
A180-48,15.317,-18.1,-1450,5.29,G. calida,
A180-48,15.317,-18.1,-1450,5.29,G. bulloides,
A180-48,15.317,-18.1,-1450,5.29,G. falconensis,
A180-48,15.317,-18.1,-1450,5.29,B. digitata,
A180-48,15.317,-18.1,-1450,5.29,G. rubescens,
A180-48,15.317,-18.1,-1450,5.29,T. quinqueloba,
A180-48,15.317,-18.1,-1450,5.29,N. pachyderma,
A180-48,15.317,-18.1,-1450,5.29,N. incompta,
A180-48,15.317,-18.1,-1450,5.29,N. dutertrei,
A180-48,15.317,-18.1,-1450,5.29,G. conglomerata,
A180-48,15.317,-18.1,-1450,5.29,G. hexagonus,
A180-48,15.317,-18.1,-1450,5.29,P. obliquiloculata,
A180-48,15.317,-18.1,-1450,5.29,G. inflata,
A180-48,15.317,-18.1,-1450,5.29,G. crassaformis,
A180-48,15.317,-18.1,-1450,5.29,G. hirsuta,
A180-48,15.317,-18.1,-1450,5.29,G. scitula,
A180-48,15.317,-18.1,-1450,5.29,G. glutinata,
A180-48,15.317,-18.1,-1450,5.29,G. truncatulinoides,
A180-56,12.235,-17.767,-2597,1,O. universa,
A180-56,12.235,-17.767,-2597,1,G. conglobatus,
A180-56,12.235,-17.767,-2597,1,G. ruber albus,
A180-56,12.235,-17.767,-2597,1,G. tenellus,
A180-56,12.235,-17.767,-2597,1,T. sacculifer,
A180-56,12.235,-17.767,-2597,1,S. dehiscens,
A180-56,12.235,-17.767,-2597,1,G. siphonifera,
A180-56,12.235,-17.767,-2597,1,G. calida,
A180-56,12.235,-17.767,-2597,1,G. bulloides,
A180-56,12.235,-17.767,-2597,1,G. falconensis,
A180-56,12.235,-17.767,-2597,1,B. digitata,
A180-56,12.235,-17.767,-2597,1,G. rubescens,
A180-56,12.235,-17.767,-2597,1,T. quinqueloba,
A180-56,12.235,-17.767,-2597,1,N. pachyderma,
A180-56,12.235,-17.767,-2597,1,N. incompta,
A180-56,12.235,-17.767,-2597,1,N. dutertrei,
A180-56,12.235,-17.767,-2597,1,G. conglomerata,
A180-56,12.235,-17.767,-2597,1,G. hexagonus,
A180-56,12.235,-17.767,-2597,1,P. obliquiloculata,
A180-56,12.235,-17.767,-2597,1,G. inflata,
A180-56,12.235,-17.767,-2597,1,G. crassaformis,
A180-56,12.235,-17.767,-2597,1,G. hirsuta,
A180-56,12.235,-17.767,-2597,1,G. scitula,
A180-56,12.235,-17.767,-2597,1,G. glutinata,
A180-56,12.235,-17.767,-2597,1,G. truncatulinoides,
A180-72,0.6,-21.783,-3841,0.46,O. universa,
A180-72,0.6,-21.783,-3841,0.46,G. conglobatus,
A180-72,0.6,-21.783,-3841,0.46,G. ruber albus,
A180-72,0.6,-21.783,-3841,0.46,G. tenellus,
A180-72,0.6,-21.783,-3841,0.46,T. sacculifer,
A180-72,0.6,-21.783,-3841,0.46,S. dehiscens,
A180-72,0.6,-21.783,-3841,0.46,G. siphonifera,
A180-72,0.6,-21.783,-3841,0.46,G. calida,
A180-72,0.6,-21.783,-3841,0.46,G. bulloides,
A180-72,0.6,-21.783,-3841,0.46,G. falconensis,
A180-72,0.6,-21.783,-3841,0.46,B. digitata,
A180-72,0.6,-21.783,-3841,0.46,G. rubescens,
A180-72,0.6,-21.783,-3841,0.46,T. quinqueloba,
A180-72,0.6,-21.783,-3841,0.46,N. pachyderma,
A180-72,0.6,-21.783,-3841,0.46,N. incompta,
A180-72,0.6,-21.783,-3841,0.46,N. dutertrei,
A180-72,0.6,-21.783,-3841,0.46,G. conglomerata,
A180-72,0.6,-21.783,-3841,0.46,G. hexagonus,
A180-72,0.6,-21.783,-3841,0.46,P. obliquiloculata,
A180-72,0.6,-21.783,-3841,0.46,G. inflata,
A180-72,0.6,-21.783,-3841,0.46,G. crassaformis,
A180-72,0.6,-21.783,-3841,0.46,G. hirsuta,
A180-72,0.6,-21.783,-3841,0.46,G. scitula,
A180-72,0.6,-21.783,-3841,0.46,G. glutinata,
A180-72,0.6,-21.783,-3841,0.46,G. truncatulinoides,
A180-73,0.167,-23,-3749,0.6,O. universa,
A180-73,0.167,-23,-3749,0.6,G. conglobatus,
A180-73,0.167,-23,-3749,0.6,G. ruber albus,
A180-73,0.167,-23,-3749,0.6,G. tenellus,
A180-73,0.167,-23,-3749,0.6,T. sacculifer,
A180-73,0.167,-23,-3749,0.6,S. dehiscens,
A180-73,0.167,-23,-3749,0.6,G. siphonifera,
A180-73,0.167,-23,-3749,0.6,G. calida,
A180-73,0.167,-23,-3749,0.6,G. bulloides,
A180-73,0.167,-23,-3749,0.6,G. falconensis,
A180-73,0.167,-23,-3749,0.6,B. digitata,
A180-73,0.167,-23,-3749,0.6,G. rubescens,
A180-73,0.167,-23,-3749,0.6,T. quinqueloba,
A180-73,0.167,-23,-3749,0.6,N. pachyderma,
A180-73,0.167,-23,-3749,0.6,N. incompta,
A180-73,0.167,-23,-3749,0.6,N. dutertrei,
A180-73,0.167,-23,-3749,0.6,G. conglomerata,
A180-73,0.167,-23,-3749,0.6,G. hexagonus,
A180-73,0.167,-23,-3749,0.6,P. obliquiloculata,
A180-73,0.167,-23,-3749,0.6,G. inflata,
A180-73,0.167,-23,-3749,0.6,G. crassaformis,
A180-73,0.167,-23,-3749,0.6,G. hirsuta,
A180-73,0.167,-23,-3749,0.6,G. scitula,
A180-73,0.167,-23,-3749,0.6,G. glutinata,
A180-73,0.167,-23,-3749,0.6,G. truncatulinoides,
A180-73,0.167,-23,-3749,0.6,O. universa,
A180-73,0.167,-23,-3749,0.6,G. conglobatus,
A180-73,0.167,-23,-3749,0.6,G. ruber albus,
A180-73,0.167,-23,-3749,0.6,G. tenellus,
A180-73,0.167,-23,-3749,0.6,T. sacculifer,
A180-73,0.167,-23,-3749,0.6,S. dehiscens,
A180-73,0.167,-23,-3749,0.6,G. siphonifera,
A180-73,0.167,-23,-3749,0.6,G. calida,
A180-73,0.167,-23,-3749,0.6,G. bulloides,
A180-73,0.167,-23,-3749,0.6,G. falconensis,
A180-73,0.167,-23,-3749,0.6,B. digitata,
A180-73,0.167,-23,-3749,0.6,G. rubescens,
A180-73,0.167,-23,-3749,0.6,T. quinqueloba,
A180-73,0.167,-23,-3749,0.6,N. pachyderma,
A180-73,0.167,-23,-3749,0.6,N. incompta,
A180-73,0.167,-23,-3749,0.6,N. dutertrei,
A180-73,0.167,-23,-3749,0.6,G. conglomerata,
A180-73,0.167,-23,-3749,0.6,G. hexagonus,
A180-73,0.167,-23,-3749,0.6,P. obliquiloculata,
A180-73,0.167,-23,-3749,0.6,G. inflata,
A180-73,0.167,-23,-3749,0.6,G. crassaformis,
A180-73,0.167,-23,-3749,0.6,G. hirsuta,
A180-73,0.167,-23,-3749,0.6,G. scitula,
A180-73,0.167,-23,-3749,0.6,G. glutinata,
A180-73,0.167,-23,-3749,0.6,G. truncatulinoides,
A180-74,-0.05,-24.167,-3329,0.5,O. universa,0
A180-74,-0.05,-24.167,-3329,0.5,G. conglobatus,0
A180-74,-0.05,-24.167,-3329,0.5,G. ruber albus,86
A180-74,-0.05,-24.167,-3329,0.5,G. tenellus,1
A180-74,-0.05,-24.167,-3329,0.5,T. sacculifer,31
A180-74,-0.05,-24.167,-3329,0.5,S. dehiscens,0
A180-74,-0.05,-24.167,-3329,0.5,G. siphonifera,5
A180-74,-0.05,-24.167,-3329,0.5,G. calida,1
A180-74,-0.05,-24.167,-3329,0.5,G. bulloides,31
A180-74,-0.05,-24.167,-3329,0.5,G. falconensis,12
A180-74,-0.05,-24.167,-3329,0.5,B. digitata,0
A180-74,-0.05,-24.167,-3329,0.5,G. rubescens,0
A180-74,-0.05,-24.167,-3329,0.5,T. quinqueloba,1
A180-74,-0.05,-24.167,-3329,0.5,N. pachyderma,1
A180-74,-0.05,-24.167,-3329,0.5,N. incompta,29
A180-74,-0.05,-24.167,-3329,0.5,N. dutertrei,198
A180-74,-0.05,-24.167,-3329,0.5,G. conglomerata,0
A180-74,-0.05,-24.167,-3329,0.5,G. hexagonus,0
A180-74,-0.05,-24.167,-3329,0.5,P. obliquiloculata,1
A180-74,-0.05,-24.167,-3329,0.5,G. inflata,55
A180-74,-0.05,-24.167,-3329,0.5,G. crassaformis,8
A180-74,-0.05,-24.167,-3329,0.5,G. hirsuta,6
A180-74,-0.05,-24.167,-3329,0.5,G. scitula,74
A180-74,-0.05,-24.167,-3329,0.5,G. glutinata,0
A180-74,-0.05,-24.167,-3329,0.5,G. truncatulinoides,55
A180-76,-0.767,-26.033,-3512,0.6,O. universa,
A180-76,-0.767,-26.033,-3512,0.6,G. conglobatus,
A180-76,-0.767,-26.033,-3512,0.6,G. ruber albus,
A180-76,-0.767,-26.033,-3512,0.6,G. tenellus,
A180-76,-0.767,-26.033,-3512,0.6,T. sacculifer,
A180-76,-0.767,-26.033,-3512,0.6,S. dehiscens,
A180-76,-0.767,-26.033,-3512,0.6,G. siphonifera,
A180-76,-0.767,-26.033,-3512,0.6,G. calida,
A180-76,-0.767,-26.033,-3512,0.6,G. bulloides,
A180-76,-0.767,-26.033,-3512,0.6,G. falconensis,
A180-76,-0.767,-26.033,-3512,0.6,B. digitata,
A180-76,-0.767,-26.033,-3512,0.6,G. rubescens,
A180-76,-0.767,-26.033,-3512,0.6,T. quinqueloba,
A180-76,-0.767,-26.033,-3512,0.6,N. pachyderma,
A180-76,-0.767,-26.033,-3512,0.6,N. incompta,
A180-76,-0.767,-26.033,-3512,0.6,N. dutertrei,
A180-76,-0.767,-26.033,-3512,0.6,G. conglomerata,
A180-76,-0.767,-26.033,-3512,0.6,G. hexagonus,
A180-76,-0.767,-26.033,-3512,0.6,P. obliquiloculata,
A180-76,-0.767,-26.033,-3512,0.6,G. inflata,
A180-76,-0.767,-26.033,-3512,0.6,G. crassaformis,
A180-76,-0.767,-26.033,-3512,0.6,G. hirsuta,
A180-76,-0.767,-26.033,-3512,0.6,G. scitula,
A180-76,-0.767,-26.033,-3512,0.6,G. glutinata,
A180-76,-0.767,-26.033,-3512,0.6,G. truncatulinoides,
A180-9,39.45,-45.95,-4060,0.6,O. universa,
A180-9,39.45,-45.95,-4060,0.6,G. conglobatus,
A180-9,39.45,-45.95,-4060,0.6,G. ruber albus,
A180-9,39.45,-45.95,-4060,0.6,G. tenellus,
A180-9,39.45,-45.95,-4060,0.6,T. sacculifer,
A180-9,39.45,-45.95,-4060,0.6,S. dehiscens,
A180-9,39.45,-45.95,-4060,0.6,G. siphonifera,
A180-9,39.45,-45.95,-4060,0.6,G. calida,
A180-9,39.45,-45.95,-4060,0.6,G. bulloides,
A180-9,39.45,-45.95,-4060,0.6,G. falconensis,
A180-9,39.45,-45.95,-4060,0.6,B. digitata,
A180-9,39.45,-45.95,-4060,0.6,G. rubescens,
A180-9,39.45,-45.95,-4060,0.6,T. quinqueloba,
A180-9,39.45,-45.95,-4060,0.6,N. pachyderma,
A180-9,39.45,-45.95,-4060,0.6,N. incompta,
A180-9,39.45,-45.95,-4060,0.6,N. dutertrei,
A180-9,39.45,-45.95,-4060,0.6,G. conglomerata,
A180-9,39.45,-45.95,-4060,0.6,G. hexagonus,
A180-9,39.45,-45.95,-4060,0.6,P. obliquiloculata,
A180-9,39.45,-45.95,-4060,0.6,G. inflata,
A180-9,39.45,-45.95,-4060,0.6,G. crassaformis,
A180-9,39.45,-45.95,-4060,0.6,G. hirsuta,
A180-9,39.45,-45.95,-4060,0.6,G. scitula,
A180-9,39.45,-45.95,-4060,0.6,G. glutinata,
A180-9,39.45,-45.95,-4060,0.6,G. truncatulinoides,
ELT45.027-PC,-43.308,105.548,-3823,0.3,O. universa,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. conglobatus,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. ruber albus,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. tenellus,
ELT45.027-PC,-43.308,105.548,-3823,0.3,T. sacculifer,
ELT45.027-PC,-43.308,105.548,-3823,0.3,S. dehiscens,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. siphonifera,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. calida,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. bulloides,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. falconensis,
ELT45.027-PC,-43.308,105.548,-3823,0.3,B. digitata,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. rubescens,
ELT45.027-PC,-43.308,105.548,-3823,0.3,T. quinqueloba,
ELT45.027-PC,-43.308,105.548,-3823,0.3,N. pachyderma,
ELT45.027-PC,-43.308,105.548,-3823,0.3,N. incompta,
ELT45.027-PC,-43.308,105.548,-3823,0.3,N. dutertrei,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. conglomerata,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. hexagonus,
ELT45.027-PC,-43.308,105.548,-3823,0.3,P. obliquiloculata,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. inflata,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. crassaformis,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. hirsuta,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. scitula,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. glutinata,
ELT45.027-PC,-43.308,105.548,-3823,0.3,G. truncatulinoides,
ELT45.029-PC,-44.877,106.518,-3867,0.39,O. universa,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. conglobatus,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. ruber albus,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. tenellus,
ELT45.029-PC,-44.877,106.518,-3867,0.39,T. sacculifer,
ELT45.029-PC,-44.877,106.518,-3867,0.39,S. dehiscens,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. siphonifera,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. calida,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. bulloides,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. falconensis,
ELT45.029-PC,-44.877,106.518,-3867,0.39,B. digitata,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. rubescens,
ELT45.029-PC,-44.877,106.518,-3867,0.39,T. quinqueloba,
ELT45.029-PC,-44.877,106.518,-3867,0.39,N. pachyderma,
ELT45.029-PC,-44.877,106.518,-3867,0.39,N. incompta,
ELT45.029-PC,-44.877,106.518,-3867,0.39,N. dutertrei,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. conglomerata,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. hexagonus,
ELT45.029-PC,-44.877,106.518,-3867,0.39,P. obliquiloculata,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. inflata,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. crassaformis,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. hirsuta,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. scitula,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. glutinata,
ELT45.029-PC,-44.877,106.518,-3867,0.39,G. truncatulinoides,
ELT45.078-PC,-45.037,114.348,-4084,0.31,O. universa,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. conglobatus,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. ruber albus,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. tenellus,
ELT45.078-PC,-45.037,114.348,-4084,0.31,T. sacculifer,
ELT45.078-PC,-45.037,114.348,-4084,0.31,S. dehiscens,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. siphonifera,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. calida,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. bulloides,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. falconensis,
ELT45.078-PC,-45.037,114.348,-4084,0.31,B. digitata,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. rubescens,
ELT45.078-PC,-45.037,114.348,-4084,0.31,T. quinqueloba,
ELT45.078-PC,-45.037,114.348,-4084,0.31,N. pachyderma,
ELT45.078-PC,-45.037,114.348,-4084,0.31,N. incompta,
ELT45.078-PC,-45.037,114.348,-4084,0.31,N. dutertrei,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. conglomerata,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. hexagonus,
ELT45.078-PC,-45.037,114.348,-4084,0.31,P. obliquiloculata,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. inflata,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. crassaformis,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. hirsuta,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. scitula,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. glutinata,
ELT45.078-PC,-45.037,114.348,-4084,0.31,G. truncatulinoides,
ELT48.003-PC,-41.02,100.012,-3982,0.22,O. universa,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. conglobatus,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. ruber albus,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. tenellus,
ELT48.003-PC,-41.02,100.012,-3982,0.22,T. sacculifer,
ELT48.003-PC,-41.02,100.012,-3982,0.22,S. dehiscens,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. siphonifera,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. calida,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. bulloides,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. falconensis,
ELT48.003-PC,-41.02,100.012,-3982,0.22,B. digitata,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. rubescens,
ELT48.003-PC,-41.02,100.012,-3982,0.22,T. quinqueloba,
ELT48.003-PC,-41.02,100.012,-3982,0.22,N. pachyderma,
ELT48.003-PC,-41.02,100.012,-3982,0.22,N. incompta,
ELT48.003-PC,-41.02,100.012,-3982,0.22,N. dutertrei,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. conglomerata,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. hexagonus,
ELT48.003-PC,-41.02,100.012,-3982,0.22,P. obliquiloculata,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. inflata,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. crassaformis,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. hirsuta,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. scitula,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. glutinata,
ELT48.003-PC,-41.02,100.012,-3982,0.22,G. truncatulinoides,
ELT48.011-PC,-29.66,97.527,-3496,0.32,O. universa,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. conglobatus,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. ruber albus,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. tenellus,
ELT48.011-PC,-29.66,97.527,-3496,0.32,T. sacculifer,
ELT48.011-PC,-29.66,97.527,-3496,0.32,S. dehiscens,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. siphonifera,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. calida,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. bulloides,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. falconensis,
ELT48.011-PC,-29.66,97.527,-3496,0.32,B. digitata,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. rubescens,
ELT48.011-PC,-29.66,97.527,-3496,0.32,T. quinqueloba,
ELT48.011-PC,-29.66,97.527,-3496,0.32,N. pachyderma,
ELT48.011-PC,-29.66,97.527,-3496,0.32,N. incompta,
ELT48.011-PC,-29.66,97.527,-3496,0.32,N. dutertrei,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. conglomerata,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. hexagonus,
ELT48.011-PC,-29.66,97.527,-3496,0.32,P. obliquiloculata,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. inflata,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. crassaformis,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. hirsuta,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. scitula,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. glutinata,
ELT48.011-PC,-29.66,97.527,-3496,0.32,G. truncatulinoides,
ELT48.022-PC,-39.895,85.41,-3410,0.82,O. universa,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. conglobatus,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. ruber albus,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. tenellus,
ELT48.022-PC,-39.895,85.41,-3410,0.82,T. sacculifer,
ELT48.022-PC,-39.895,85.41,-3410,0.82,S. dehiscens,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. siphonifera,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. calida,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. bulloides,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. falconensis,
ELT48.022-PC,-39.895,85.41,-3410,0.82,B. digitata,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. rubescens,
ELT48.022-PC,-39.895,85.41,-3410,0.82,T. quinqueloba,
ELT48.022-PC,-39.895,85.41,-3410,0.82,N. pachyderma,
ELT48.022-PC,-39.895,85.41,-3410,0.82,N. incompta,
ELT48.022-PC,-39.895,85.41,-3410,0.82,N. dutertrei,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. conglomerata,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. hexagonus,
ELT48.022-PC,-39.895,85.41,-3410,0.82,P. obliquiloculata,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. inflata,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. crassaformis,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. hirsuta,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. scitula,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. glutinata,
ELT48.022-PC,-39.895,85.41,-3410,0.82,G. truncatulinoides,
ELT48.023-PC,-39.515,83.723,-3551,0.32,O. universa,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. conglobatus,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. ruber albus,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. tenellus,
ELT48.023-PC,-39.515,83.723,-3551,0.32,T. sacculifer,
ELT48.023-PC,-39.515,83.723,-3551,0.32,S. dehiscens,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. siphonifera,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. calida,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. bulloides,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. falconensis,
ELT48.023-PC,-39.515,83.723,-3551,0.32,B. digitata,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. rubescens,
ELT48.023-PC,-39.515,83.723,-3551,0.32,T. quinqueloba,
ELT48.023-PC,-39.515,83.723,-3551,0.32,N. pachyderma,
ELT48.023-PC,-39.515,83.723,-3551,0.32,N. incompta,
ELT48.023-PC,-39.515,83.723,-3551,0.32,N. dutertrei,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. conglomerata,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. hexagonus,
ELT48.023-PC,-39.515,83.723,-3551,0.32,P. obliquiloculata,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. inflata,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. crassaformis,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. hirsuta,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. scitula,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. glutinata,
ELT48.023-PC,-39.515,83.723,-3551,0.32,G. truncatulinoides,
ELT48.027-PC,-38.542,79.898,-3312,0.62,O. universa,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. conglobatus,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. ruber albus,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. tenellus,
ELT48.027-PC,-38.542,79.898,-3312,0.62,T. sacculifer,
ELT48.027-PC,-38.542,79.898,-3312,0.62,S. dehiscens,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. siphonifera,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. calida,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. bulloides,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. falconensis,
ELT48.027-PC,-38.542,79.898,-3312,0.62,B. digitata,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. rubescens,
ELT48.027-PC,-38.542,79.898,-3312,0.62,T. quinqueloba,
ELT48.027-PC,-38.542,79.898,-3312,0.62,N. pachyderma,
ELT48.027-PC,-38.542,79.898,-3312,0.62,N. incompta,
ELT48.027-PC,-38.542,79.898,-3312,0.62,N. dutertrei,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. conglomerata,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. hexagonus,
ELT48.027-PC,-38.542,79.898,-3312,0.62,P. obliquiloculata,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. inflata,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. crassaformis,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. hirsuta,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. scitula,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. glutinata,
ELT48.027-PC,-38.542,79.898,-3312,0.62,G. truncatulinoides,
EN066-10GGC,6.67,-21.9,-3527,0.305,O. universa,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. conglobatus,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. ruber albus,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. tenellus,
EN066-10GGC,6.67,-21.9,-3527,0.305,T. sacculifer,
EN066-10GGC,6.67,-21.9,-3527,0.305,S. dehiscens,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. siphonifera,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. calida,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. bulloides,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. falconensis,
EN066-10GGC,6.67,-21.9,-3527,0.305,B. digitata,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. rubescens,
EN066-10GGC,6.67,-21.9,-3527,0.305,T. quinqueloba,
EN066-10GGC,6.67,-21.9,-3527,0.305,N. pachyderma,
EN066-10GGC,6.67,-21.9,-3527,0.305,N. incompta,
EN066-10GGC,6.67,-21.9,-3527,0.305,N. dutertrei,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. conglomerata,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. hexagonus,
EN066-10GGC,6.67,-21.9,-3527,0.305,P. obliquiloculata,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. inflata,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. crassaformis,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. hirsuta,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. scitula,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. glutinata,
EN066-10GGC,6.67,-21.9,-3527,0.305,G. truncatulinoides,
GIK12392-1,25.172,-16.845,-2575,1.725,O. universa,
GIK12392-1,25.172,-16.845,-2575,1.725,G. conglobatus,
GIK12392-1,25.172,-16.845,-2575,1.725,G. ruber albus,
GIK12392-1,25.172,-16.845,-2575,1.725,G. tenellus,
GIK12392-1,25.172,-16.845,-2575,1.725,T. sacculifer,
GIK12392-1,25.172,-16.845,-2575,1.725,S. dehiscens,
