Latitude,Longitude,Event,Elevation [m],Depth [m],Species,Relative Abundance
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. inflata,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.38,N. incompta,0.23
-23.315,12.3767,GeoB1711-4,-1967,2.38,N. pachyderma,0.563
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. ruber albus,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. scitula,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.38,O. universa,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. aequilateralis,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. calida,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. falconensis,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. glutinata,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. hirsuta,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. menardii,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,H. pelagica,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,T. quinqueloba,0.05
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. ruber ruber,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,T. sacculifer,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. tumida,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. tenellus,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. truncatulinoides,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. conglobatus,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. conglomerata,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,S. dehiscens,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. digitata,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,T. humilis,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,C. nitida,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. rubescens,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. hexagonus,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. uvula,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,P. obliquiloculata,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,D. anfracta,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,G. theyeri,0
-23.315,12.3767,GeoB1711-4,-1967,2.38,T. iota,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. bulloides,0.06
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. crassaformis,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,N. dutertrei,0.02
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. inflata,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.43,N. incompta,0.181
-23.315,12.3767,GeoB1711-4,-1967,2.43,N. pachyderma,0.704
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. ruber albus,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. scitula,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.43,O. universa,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. aequilateralis,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. calida,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. falconensis,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. glutinata,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. hirsuta,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. menardii,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,H. pelagica,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,T. quinqueloba,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. ruber ruber,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,T. sacculifer,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. tumida,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. tenellus,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. truncatulinoides,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. conglobatus,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. conglomerata,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,S. dehiscens,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. digitata,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,T. humilis,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,C. nitida,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. rubescens,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. hexagonus,0.005
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. uvula,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,P. obliquiloculata,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,D. anfracta,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,G. theyeri,0
-23.315,12.3767,GeoB1711-4,-1967,2.43,T. iota,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. bulloides,0.086
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. crassaformis,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,N. dutertrei,0.092
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. inflata,0.006
-23.315,12.3767,GeoB1711-4,-1967,2.48,N. incompta,0.194
-23.315,12.3767,GeoB1711-4,-1967,2.48,N. pachyderma,0.556
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. ruber albus,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. scitula,0.003
-23.315,12.3767,GeoB1711-4,-1967,2.48,O. universa,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. aequilateralis,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. calida,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. falconensis,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. glutinata,0.016
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. hirsuta,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. menardii,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,H. pelagica,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,T. quinqueloba,0.032
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. ruber ruber,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,T. sacculifer,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. tumida,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. tenellus,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. truncatulinoides,0.01
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. conglobatus,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. conglomerata,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,S. dehiscens,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. digitata,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,T. humilis,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,C. nitida,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. rubescens,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. hexagonus,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. uvula,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,P. obliquiloculata,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,D. anfracta,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,G. theyeri,0
-23.315,12.3767,GeoB1711-4,-1967,2.48,T. iota,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. bulloides,0.142
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. crassaformis,0.004
-23.315,12.3767,GeoB1711-4,-1967,2.53,N. dutertrei,0.042
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. inflata,0.015
-23.315,12.3767,GeoB1711-4,-1967,2.53,N. incompta,0.195
-23.315,12.3767,GeoB1711-4,-1967,2.53,N. pachyderma,0.559
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. ruber albus,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. scitula,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,O. universa,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. aequilateralis,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. calida,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. falconensis,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. glutinata,0.008
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. hirsuta,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. menardii,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,H. pelagica,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,T. quinqueloba,0.031
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. ruber ruber,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,T. sacculifer,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. tumida,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. tenellus,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. truncatulinoides,0.004
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. conglobatus,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. conglomerata,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,S. dehiscens,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. digitata,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,T. humilis,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,C. nitida,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. rubescens,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. hexagonus,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. uvula,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,P. obliquiloculata,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,D. anfracta,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,G. theyeri,0
-23.315,12.3767,GeoB1711-4,-1967,2.53,T. iota,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. bulloides,0.1223
-29.45,11.75,GeoB1722-1,-3973,0.23,G. crassaformis,0.0016
-29.45,11.75,GeoB1722-1,-3973,0.23,N. dutertrei,0.0226
-29.45,11.75,GeoB1722-1,-3973,0.23,G. inflata,0.2535
-29.45,11.75,GeoB1722-1,-3973,0.23,N. incompta,0.3909
-29.45,11.75,GeoB1722-1,-3973,0.23,N. pachyderma,0.0173
-29.45,11.75,GeoB1722-1,-3973,0.23,G. ruber albus,0.0331
-29.45,11.75,GeoB1722-1,-3973,0.23,G. scitula,0.0064
-29.45,11.75,GeoB1722-1,-3973,0.23,O. universa,0.0073
-29.45,11.75,GeoB1722-1,-3973,0.23,G. aequilateralis,0.0104
-29.45,11.75,GeoB1722-1,-3973,0.23,G. calida,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. falconensis,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. glutinata,0.0473
-29.45,11.75,GeoB1722-1,-3973,0.23,G. hirsuta,0.009
-29.45,11.75,GeoB1722-1,-3973,0.23,G. menardii,0.0016
-29.45,11.75,GeoB1722-1,-3973,0.23,H. pelagica,0
-29.45,11.75,GeoB1722-1,-3973,0.23,T. quinqueloba,0.0016
-29.45,11.75,GeoB1722-1,-3973,0.23,G. ruber ruber,0
-29.45,11.75,GeoB1722-1,-3973,0.23,T. sacculifer,0.0047
-29.45,11.75,GeoB1722-1,-3973,0.23,G. tumida,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. tenellus,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. truncatulinoides,0.0448
-29.45,11.75,GeoB1722-1,-3973,0.23,G. conglobatus,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. conglomerata,0
-29.45,11.75,GeoB1722-1,-3973,0.23,S. dehiscens,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. digitata,0
-29.45,11.75,GeoB1722-1,-3973,0.23,T. humilis,0
-29.45,11.75,GeoB1722-1,-3973,0.23,C. nitida,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. rubescens,0.0126
-29.45,11.75,GeoB1722-1,-3973,0.23,G. hexagonus,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. uvula,0
-29.45,11.75,GeoB1722-1,-3973,0.23,P. obliquiloculata,0
-29.45,11.75,GeoB1722-1,-3973,0.23,D. anfracta,0
-29.45,11.75,GeoB1722-1,-3973,0.23,G. theyeri,0
-29.45,11.75,GeoB1722-1,-3973,0.23,T. iota,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. bulloides,0.0948
-29.45,11.75,GeoB1722-1,-3973,0.28,G. crassaformis,0.0016
-29.45,11.75,GeoB1722-1,-3973,0.28,N. dutertrei,0.0091
-29.45,11.75,GeoB1722-1,-3973,0.28,G. inflata,0.1375
-29.45,11.75,GeoB1722-1,-3973,0.28,N. incompta,0.6165
-29.45,11.75,GeoB1722-1,-3973,0.28,N. pachyderma,0.0155
-29.45,11.75,GeoB1722-1,-3973,0.28,G. ruber albus,0.0539
-29.45,11.75,GeoB1722-1,-3973,0.28,G. scitula,0
-29.45,11.75,GeoB1722-1,-3973,0.28,O. universa,0.0056
-29.45,11.75,GeoB1722-1,-3973,0.28,G. aequilateralis,0.003
-29.45,11.75,GeoB1722-1,-3973,0.28,G. calida,0.0039
-29.45,11.75,GeoB1722-1,-3973,0.28,G. falconensis,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. glutinata,0.0155
-29.45,11.75,GeoB1722-1,-3973,0.28,G. hirsuta,0.007
-29.45,11.75,GeoB1722-1,-3973,0.28,G. menardii,0
-29.45,11.75,GeoB1722-1,-3973,0.28,H. pelagica,0
-29.45,11.75,GeoB1722-1,-3973,0.28,T. quinqueloba,0.0103
-29.45,11.75,GeoB1722-1,-3973,0.28,G. ruber ruber,0
-29.45,11.75,GeoB1722-1,-3973,0.28,T. sacculifer,0.0017
-29.45,11.75,GeoB1722-1,-3973,0.28,G. tumida,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. tenellus,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. truncatulinoides,0.0071
-29.45,11.75,GeoB1722-1,-3973,0.28,G. conglobatus,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. conglomerata,0
-29.45,11.75,GeoB1722-1,-3973,0.28,S. dehiscens,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. digitata,0.0033
-29.45,11.75,GeoB1722-1,-3973,0.28,T. humilis,0
-29.45,11.75,GeoB1722-1,-3973,0.28,C. nitida,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. rubescens,0.0052
-29.45,11.75,GeoB1722-1,-3973,0.28,G. hexagonus,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. uvula,0
-29.45,11.75,GeoB1722-1,-3973,0.28,P. obliquiloculata,0
-29.45,11.75,GeoB1722-1,-3973,0.28,D. anfracta,0
-29.45,11.75,GeoB1722-1,-3973,0.28,G. theyeri,0
-29.45,11.75,GeoB1722-1,-3973,0.28,T. iota,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. bulloides,0.0415
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. crassaformis,0.01
-8.675,-11.845,GeoB1903-3,-3161,0.48,N. dutertrei,0.1304
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. inflata,0.086
-8.675,-11.845,GeoB1903-3,-3161,0.48,N. incompta,0.0387
-8.675,-11.845,GeoB1903-3,-3161,0.48,N. pachyderma,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. ruber albus,0.159
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. scitula,0.0172
-8.675,-11.845,GeoB1903-3,-3161,0.48,O. universa,0.0272
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. aequilateralis,0.0372
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. calida,0.0057
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. falconensis,0.0014
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. glutinata,0.1347
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. hirsuta,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. menardii,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,H. pelagica,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,T. quinqueloba,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. ruber ruber,0.0659
-8.675,-11.845,GeoB1903-3,-3161,0.48,T. sacculifer,0.1361
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. tumida,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. tenellus,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. truncatulinoides,0.0387
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. conglobatus,0.0115
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. conglomerata,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,S. dehiscens,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. digitata,0.0057
-8.675,-11.845,GeoB1903-3,-3161,0.48,T. humilis,0.0029
-8.675,-11.845,GeoB1903-3,-3161,0.48,C. nitida,0.0014
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. rubescens,0.0444
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. hexagonus,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. uvula,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,P. obliquiloculata,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,D. anfracta,0
-8.675,-11.845,GeoB1903-3,-3161,0.48,G. theyeri,0.0029
-8.675,-11.845,GeoB1903-3,-3161,0.48,T. iota,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. bulloides,0.0484
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. crassaformis,0.0247
-8.675,-11.845,GeoB1903-3,-3161,0.53,N. dutertrei,0.0931
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. inflata,0.1206
-8.675,-11.845,GeoB1903-3,-3161,0.53,N. incompta,0.1102
-8.675,-11.845,GeoB1903-3,-3161,0.53,N. pachyderma,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. ruber albus,0.132
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. scitula,0.0218
-8.675,-11.845,GeoB1903-3,-3161,0.53,O. universa,0.0247
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. aequilateralis,0.0313
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. calida,0.019
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. falconensis,0.0038
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. glutinata,0.0921
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. hirsuta,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. menardii,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,H. pelagica,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,T. quinqueloba,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. ruber ruber,0.038
-8.675,-11.845,GeoB1903-3,-3161,0.53,T. sacculifer,0.1453
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. tumida,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. tenellus,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. truncatulinoides,0.0446
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. conglobatus,0.0095
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. conglomerata,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,S. dehiscens,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. digitata,0.0047
-8.675,-11.845,GeoB1903-3,-3161,0.53,T. humilis,0.0019
-8.675,-11.845,GeoB1903-3,-3161,0.53,C. nitida,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. rubescens,0.0218
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. hexagonus,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. uvula,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,P. obliquiloculata,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,D. anfracta,0
-8.675,-11.845,GeoB1903-3,-3161,0.53,G. theyeri,0.0104
-8.675,-11.845,GeoB1903-3,-3161,0.53,T. iota,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. bulloides,0.0425
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. crassaformis,0.0326
-8.675,-11.845,GeoB1903-3,-3161,0.58,N. dutertrei,0.0698
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. inflata,0.0884
-8.675,-11.845,GeoB1903-3,-3161,0.58,N. incompta,0.1303
-8.675,-11.845,GeoB1903-3,-3161,0.58,N. pachyderma,0.0012
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. ruber albus,0.1629
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. scitula,0.0087
-8.675,-11.845,GeoB1903-3,-3161,0.58,O. universa,0.0227
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. aequilateralis,0.0297
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. calida,0.043
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. falconensis,0.0012
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. glutinata,0.0762
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. hirsuta,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. menardii,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,H. pelagica,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,T. quinqueloba,0.0035
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. ruber ruber,0.043
-8.675,-11.845,GeoB1903-3,-3161,0.58,T. sacculifer,0.1367
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. tumida,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. tenellus,0.0012
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. truncatulinoides,0.0268
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. conglobatus,0.0116
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. conglomerata,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,S. dehiscens,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. digitata,0.0017
-8.675,-11.845,GeoB1903-3,-3161,0.58,T. humilis,0.0012
-8.675,-11.845,GeoB1903-3,-3161,0.58,C. nitida,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. rubescens,0.064
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. hexagonus,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. uvula,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,P. obliquiloculata,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,D. anfracta,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,G. theyeri,0
-8.675,-11.845,GeoB1903-3,-3161,0.58,T. iota,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. bulloides,0.0931
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. crassaformis,0.0063
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,N. dutertrei,0.003
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. inflata,0.0898
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,N. incompta,0.0101
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,N. pachyderma,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. ruber albus,0.3256
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. scitula,0.0239
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,O. universa,0.0107
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. aequilateralis,0.0316
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. calida,0.0033
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. falconensis,0.0024
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. glutinata,0.1397
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. hirsuta,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. menardii,0.0075
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,H. pelagica,9e-04
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,T. quinqueloba,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. ruber ruber,0.0227
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,T. sacculifer,0.0647
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. tumida,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. tenellus,0.031
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. truncatulinoides,0.0519
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. conglobatus,0.006
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. conglomerata,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,S. dehiscens,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. digitata,0.0024
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,T. humilis,0.0024
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,C. nitida,0.0012
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. rubescens,0.062
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. hexagonus,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. uvula,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,P. obliquiloculata,0.0072
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,D. anfracta,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,G. theyeri,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.38,T. iota,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. bulloides,0.0326
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. crassaformis,0.0123
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,N. dutertrei,2e-04
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. inflata,0.0784
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,N. incompta,0.0075
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,N. pachyderma,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. ruber albus,0.3757
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. scitula,0.01
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,O. universa,0.0111
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. aequilateralis,0.0263
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. calida,0.0232
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. falconensis,0.0042
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. glutinata,0.0443
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. hirsuta,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. menardii,0.0054
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,H. pelagica,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,T. quinqueloba,0
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. ruber ruber,0.0542
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,T. sacculifer,0.1045
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. tumida,8e-04
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. tenellus,0.005
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. truncatulinoides,0.0449
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. conglobatus,0.0061
-17.1433,-13.9867,GeoB1905-3,-2974,0.43,G. conglomerata,0
