Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Absolute Abundance
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,N. pachyderma,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,N. dutertrei,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,N. incompta,86
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. inflata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. scitula,14
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. glutinata,20
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6,G. uvula,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,O. universa,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. conglobatus,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. ruber ruber,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. ruber albus,8
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. tenellus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,T. sacculifer,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,S. dehiscens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. adamsi,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. siphonifera,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. calida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. bulloides,136
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. falconensis,10
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,B. digitata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. rubescens,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,T. humilis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,T. quinqueloba,52
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,N. pachyderma,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,N. dutertrei,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,N. incompta,83
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. inflata,2
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. scitula,17
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. glutinata,34
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.05,G. uvula,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,O. universa,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. conglobatus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. ruber ruber,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. ruber albus,11
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. tenellus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,T. sacculifer,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,S. dehiscens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. adamsi,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. siphonifera,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. calida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. bulloides,132
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. falconensis,7
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,B. digitata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. rubescens,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,T. humilis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,T. quinqueloba,53
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,N. pachyderma,3
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,N. dutertrei,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,N. incompta,73
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. inflata,2
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. scitula,16
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. glutinata,29
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.1,G. uvula,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,O. universa,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. conglobatus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. ruber ruber,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. ruber albus,5
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. tenellus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,T. sacculifer,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,S. dehiscens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. adamsi,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. siphonifera,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. calida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. bulloides,133
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. falconensis,9
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,B. digitata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. rubescens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,T. humilis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,T. quinqueloba,42
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,N. pachyderma,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,N. dutertrei,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,N. incompta,83
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. inflata,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. scitula,12
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. glutinata,24
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.15,G. uvula,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,O. universa,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. conglobatus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. ruber ruber,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. ruber albus,2
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. tenellus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,T. sacculifer,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,S. dehiscens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. adamsi,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. siphonifera,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. calida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. bulloides,93
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. falconensis,6
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,B. digitata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. rubescens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,T. humilis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,T. quinqueloba,96
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,N. pachyderma,2
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,N. dutertrei,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,N. incompta,36
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. inflata,7
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. scitula,21
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. glutinata,33
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.2,G. uvula,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,O. universa,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. conglobatus,1
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. ruber ruber,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. ruber albus,7
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. tenellus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,T. sacculifer,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,S. dehiscens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. adamsi,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. siphonifera,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. calida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. bulloides,151
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. falconensis,14
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,B. digitata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. rubescens,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,T. humilis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,T. quinqueloba,42
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,N. pachyderma,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,N. dutertrei,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,N. incompta,43
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. conglomerata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. hexagonus,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,P. obliquiloculata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. inflata,3
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. truncatulinoides,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. crassaformis,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. hirsuta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. scitula,10
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,D. anfracta,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. tumida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. cultrata,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,C. nitida,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. glutinata,30
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. eastropacia,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,T. iota,0
MD90-917,Piston,41.298,17.613,1010,Mediterranean,6.25,G. uvula,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,O. universa,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. conglobatus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. ruber ruber,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. ruber albus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. tenellus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,T. sacculifer,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,S. dehiscens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. adamsi,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. siphonifera,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. calida,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. bulloides,43
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. falconensis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,B. digitata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. rubescens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,T. humilis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,T. quinqueloba,116
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,N. pachyderma,5
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,N. dutertrei,5
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,N. incompta,247
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. conglomerata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. hexagonus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,P. obliquiloculata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. inflata,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. truncatulinoides,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. crassaformis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. hirsuta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. scitula,7
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,D. anfracta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. tumida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. cultrata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,C. nitida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. glutinata,15
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. eastropacia,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,T. iota,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.5,G. uvula,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,O. universa,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. conglobatus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. ruber ruber,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. ruber albus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. tenellus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,T. sacculifer,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,S. dehiscens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. adamsi,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. siphonifera,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. calida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. bulloides,46
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. falconensis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,B. digitata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. rubescens,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,T. humilis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,T. quinqueloba,65
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,N. pachyderma,7
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,N. dutertrei,14
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,N. incompta,320
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. conglomerata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. hexagonus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,P. obliquiloculata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. inflata,5
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. truncatulinoides,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. crassaformis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. hirsuta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. scitula,4
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,D. anfracta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. tumida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. cultrata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,C. nitida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. glutinata,14
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. eastropacia,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,T. iota,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.6,G. uvula,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,O. universa,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. conglobatus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. ruber ruber,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. ruber albus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. tenellus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,T. sacculifer,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,S. dehiscens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. adamsi,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. siphonifera,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. calida,2
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. bulloides,29
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. falconensis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,B. digitata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. rubescens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,T. humilis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,T. quinqueloba,67
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,N. pachyderma,13
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,N. dutertrei,9
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,N. incompta,309
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. conglomerata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. hexagonus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,P. obliquiloculata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. inflata,4
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. truncatulinoides,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. crassaformis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. hirsuta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. scitula,10
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,D. anfracta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. tumida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. cultrata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,C. nitida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. glutinata,16
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. eastropacia,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,T. iota,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.7,G. uvula,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,O. universa,3
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. conglobatus,1
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. ruber ruber,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. ruber albus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. tenellus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,T. sacculifer,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,S. dehiscens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. adamsi,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. siphonifera,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. calida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. bulloides,30
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. falconensis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,B. digitata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. rubescens,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,T. humilis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,T. quinqueloba,35
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,N. pachyderma,6
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,N. dutertrei,3
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,N. incompta,180
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. conglomerata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. hexagonus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,P. obliquiloculata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. inflata,2
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. truncatulinoides,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. crassaformis,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. hirsuta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. scitula,5
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,D. anfracta,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. tumida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. cultrata,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,C. nitida,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. glutinata,9
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. eastropacia,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,T. iota,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.8,G. uvula,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.9,O. universa,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.9,G. conglobatus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.9,G. ruber ruber,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.9,G. ruber albus,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,2.9,G. tenellus,0
