Campaign,Event,Latitude,Longitude,Date/Time,Elevation [m],Depth [m],T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Species,Relative Abundance
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,N. dutertrei,0
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,G. falconensis,0.01
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,G. glutinata,0
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,G. hirsuta,0
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,T. humilis,0.003
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,G. inflata,0.006999999999999999
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,G. cultrata,0
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,C. nitida,0
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,P. obliquiloculata,0.135
V23,V23-100,21.3,-22.68,09/11/1966,-4579,0.42,0.7,1,5.6,0,3.1,1.7,1,0.7,2,1,1,0,10.8,N. pachyderma,0.031
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. bulloides,0.018000000000000002
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. falconensis,0.006
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. glutinata,0.006
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. inflata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.35,6.3,0,0,0,0,0,0,0,0,0,0,0,3.3,N. pachyderma,0.875
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. bulloides,0.062
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. glutinata,0.006999999999999999
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. inflata,0.006999999999999999
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.45,8.6,0,0,0,0,0,0.4,0,0,0,0,0,8.3,N. pachyderma,0.775
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. bulloides,0.031
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. glutinata,0.002
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. inflata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.55,13.2,0,0,0,0,0,1.2,0,0,0,0,0,1.4,N. pachyderma,0.84
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. bulloides,0.039
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. glutinata,0.006
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. inflata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.65,14.4,0,0,0,0,0,0.9,0,0,0,0,0,2.1,N. pachyderma,0.823
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. bulloides,0.023
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. glutinata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. inflata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.75,5.6,0,0,0,0,0,2.1,0,0,0,0,0,1.8,N. pachyderma,0.866
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. bulloides,0.053
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. glutinata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. inflata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.85,20.2,0,0,0,0,0,0.8,0,0,0,0,0,2,N. pachyderma,0.7829999999999999
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. siphonifera,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. bulloides,0.035
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. cavernula,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. conglobatus,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. crassaformis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,S. dehiscens,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,B. digitata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,N. dutertrei,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. falconensis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. glutinata,0.003
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. hirsuta,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,T. humilis,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. inflata,0.003
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,G. cultrata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,C. nitida,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,P. obliquiloculata,0
V23,V23-81,54.25,-16.83,18/10/1966,-2393,2.95,8,0,0,0,0,0,0.6,0,0,0,0,0,2,N. pachyderma,0.885
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. siphonifera,0.022000000000000002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. bulloides,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. cavernula,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. conglobatus,0.005
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. crassaformis,0.019
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,S. dehiscens,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,B. digitata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,N. dutertrei,0.065
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. falconensis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. glutinata,0.031
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. hirsuta,0.005
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,T. humilis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. inflata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,G. cultrata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,C. nitida,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,P. obliquiloculata,0.002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0,5.6,50.2,0,17.9,4.8,0,0.2,2,0,0.2,0,0,N. pachyderma,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. siphonifera,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. bulloides,0.008
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. cavernula,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. conglobatus,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. crassaformis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,S. dehiscens,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,B. digitata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,N. dutertrei,0.002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. falconensis,0.002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. glutinata,0.17600000000000002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. hirsuta,0.002
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,T. humilis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. inflata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,G. cultrata,0.324
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,C. nitida,0.063
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,P. obliquiloculata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.6,0.2,0,0,0,3.7,0,0,0,0,35.9,0,0,0,N. pachyderma,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. siphonifera,0.003
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. bulloides,0.017
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. cavernula,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. conglobatus,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. crassaformis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,S. dehiscens,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,B. digitata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,N. dutertrei,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. falconensis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. glutinata,0.174
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. hirsuta,0.006
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,T. humilis,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. inflata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,G. cultrata,0.27
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,C. nitida,0.083
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,P. obliquiloculata,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.65,0,0,0,0.6,7.2,0,0,0,0,28.9,0,0,0,N. pachyderma,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.7,0,1.5,38.4,1.3,20.1,6.2,0,1.5,10.900000000000002,0,0.3,0,0,G. siphonifera,0.027999999999999997
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.7,0,1.5,38.4,1.3,20.1,6.2,0,1.5,10.900000000000002,0,0.3,0,0,G. bulloides,0.003
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.7,0,1.5,38.4,1.3,20.1,6.2,0,1.5,10.900000000000002,0,0.3,0,0,G. cavernula,0
V25,V25-56,-3.55,-35.23,24/02/1968,-3512,0.7,0,1.5,38.4,1.3,20.1,6.2,0,1.5,10.900000000000002,0,0.3,0,0,G. conglobatus,0.008
