Event,Latitude,Longitude,Elevation,Depth,Species,Absolute Abundance
V28-115,13.933,-72.37,-2109,297,T. truncatulinoides,4
V28-115,13.933,-72.37,-2109,297,G. crassaformis,7
V28-115,13.933,-72.37,-2109,297,G. hirsuta,0
V28-115,13.933,-72.37,-2109,297,G. scitula,0
V28-115,13.933,-72.37,-2109,297,D. anfracta,0
V28-115,13.933,-72.37,-2109,297,G. cultrata,37
V28-115,13.933,-72.37,-2109,297,G. tumida,19
V28-115,13.933,-72.37,-2109,297,C. nitida,0
V28-115,13.933,-72.37,-2109,297,G. glutinata,12
V28-115,13.933,-72.37,-2109,297,T. iota,0
V28-115,13.933,-72.37,-2109,297,G. uvula,0
V28-115,13.933,-72.37,-2109,297,B. pumilio,0
V28-115,13.933,-72.37,-2109,297,H. pelagica,0
V28-115,13.933,-72.37,-2109,297,H. digitata,0
V28-116,13.367,-74.3,-4027,298,O. universa,4
V28-116,13.367,-74.3,-4027,298,G. conglobatus,1
V28-116,13.367,-74.3,-4027,298,G. ruber ruber,0
V28-116,13.367,-74.3,-4027,298,G. ruber albus,0
V28-116,13.367,-74.3,-4027,298,G. tenellus,0
V28-116,13.367,-74.3,-4027,298,T. sacculifer,2
V28-116,13.367,-74.3,-4027,298,S. dehiscens,1
V28-116,13.367,-74.3,-4027,298,G. adamsi,0
V28-116,13.367,-74.3,-4027,298,G. aequilateralis,1
V28-116,13.367,-74.3,-4027,298,G. calida,0
V28-116,13.367,-74.3,-4027,298,G. bulloides,0
V28-116,13.367,-74.3,-4027,298,G. falconensis,0
V28-116,13.367,-74.3,-4027,298,G. digitata,0
V28-116,13.367,-74.3,-4027,298,G. rubescens,0
V28-116,13.367,-74.3,-4027,298,T. humilis,0
V28-116,13.367,-74.3,-4027,298,T. quinqueloba,0
V28-116,13.367,-74.3,-4027,298,N. pachyderma,0
V28-116,13.367,-74.3,-4027,298,N. incompta,0
V28-116,13.367,-74.3,-4027,298,N. dutertrei,10
V28-116,13.367,-74.3,-4027,298,G. conglomerata,0
V28-116,13.367,-74.3,-4027,298,G. hexagonus,0
V28-116,13.367,-74.3,-4027,298,P. obliquiloculata,2
V28-116,13.367,-74.3,-4027,298,G. inflata,3
V28-116,13.367,-74.3,-4027,298,T. truncatulinoides,1
V28-116,13.367,-74.3,-4027,298,G. crassaformis,1
V28-116,13.367,-74.3,-4027,298,G. hirsuta,0
V28-116,13.367,-74.3,-4027,298,G. scitula,0
V28-116,13.367,-74.3,-4027,298,D. anfracta,0
V28-116,13.367,-74.3,-4027,298,G. cultrata,5
V28-116,13.367,-74.3,-4027,298,G. tumida,5
V28-116,13.367,-74.3,-4027,298,C. nitida,0
V28-116,13.367,-74.3,-4027,298,G. glutinata,3
V28-116,13.367,-74.3,-4027,298,T. iota,0
V28-116,13.367,-74.3,-4027,298,G. uvula,0
V28-116,13.367,-74.3,-4027,298,B. pumilio,0
V28-116,13.367,-74.3,-4027,298,H. pelagica,0
V28-116,13.367,-74.3,-4027,298,H. digitata,0
V28-119,17.033,-76.6,-1781,299,O. universa,5
V28-119,17.033,-76.6,-1781,299,G. conglobatus,10
V28-119,17.033,-76.6,-1781,299,G. ruber ruber,28
V28-119,17.033,-76.6,-1781,299,G. ruber albus,161
V28-119,17.033,-76.6,-1781,299,G. tenellus,11
V28-119,17.033,-76.6,-1781,299,T. sacculifer,22
V28-119,17.033,-76.6,-1781,299,S. dehiscens,0
V28-119,17.033,-76.6,-1781,299,G. adamsi,0
V28-119,17.033,-76.6,-1781,299,G. aequilateralis,32
V28-119,17.033,-76.6,-1781,299,G. calida,0
V28-119,17.033,-76.6,-1781,299,G. bulloides,2
V28-119,17.033,-76.6,-1781,299,G. falconensis,1
V28-119,17.033,-76.6,-1781,299,G. digitata,1
V28-119,17.033,-76.6,-1781,299,G. rubescens,6
V28-119,17.033,-76.6,-1781,299,T. humilis,0
V28-119,17.033,-76.6,-1781,299,T. quinqueloba,0
V28-119,17.033,-76.6,-1781,299,N. pachyderma,1
V28-119,17.033,-76.6,-1781,299,N. incompta,1
V28-119,17.033,-76.6,-1781,299,N. dutertrei,10
V28-119,17.033,-76.6,-1781,299,G. conglomerata,0
V28-119,17.033,-76.6,-1781,299,G. hexagonus,0
V28-119,17.033,-76.6,-1781,299,P. obliquiloculata,0
V28-119,17.033,-76.6,-1781,299,G. inflata,11
V28-119,17.033,-76.6,-1781,299,T. truncatulinoides,13
V28-119,17.033,-76.6,-1781,299,G. crassaformis,7
V28-119,17.033,-76.6,-1781,299,G. hirsuta,0
V28-119,17.033,-76.6,-1781,299,G. scitula,2
V28-119,17.033,-76.6,-1781,299,D. anfracta,0
V28-119,17.033,-76.6,-1781,299,G. cultrata,0
V28-119,17.033,-76.6,-1781,299,G. tumida,1
V28-119,17.033,-76.6,-1781,299,C. nitida,0
V28-119,17.033,-76.6,-1781,299,G. glutinata,46
V28-119,17.033,-76.6,-1781,299,T. iota,0
V28-119,17.033,-76.6,-1781,299,G. uvula,0
V28-119,17.033,-76.6,-1781,299,B. pumilio,0
V28-119,17.033,-76.6,-1781,299,H. pelagica,0
V28-119,17.033,-76.6,-1781,299,H. digitata,0
V28-126,10.983,-81.15,-3162,300,O. universa,8
V28-126,10.983,-81.15,-3162,300,G. conglobatus,3
V28-126,10.983,-81.15,-3162,300,G. ruber ruber,0
V28-126,10.983,-81.15,-3162,300,G. ruber albus,0
V28-126,10.983,-81.15,-3162,300,G. tenellus,0
V28-126,10.983,-81.15,-3162,300,T. sacculifer,96
V28-126,10.983,-81.15,-3162,300,S. dehiscens,2
V28-126,10.983,-81.15,-3162,300,G. adamsi,0
V28-126,10.983,-81.15,-3162,300,G. aequilateralis,18
V28-126,10.983,-81.15,-3162,300,G. calida,0
V28-126,10.983,-81.15,-3162,300,G. bulloides,0
V28-126,10.983,-81.15,-3162,300,G. falconensis,0
V28-126,10.983,-81.15,-3162,300,G. digitata,0
V28-126,10.983,-81.15,-3162,300,G. rubescens,1
V28-126,10.983,-81.15,-3162,300,T. humilis,0
V28-126,10.983,-81.15,-3162,300,T. quinqueloba,0
V28-126,10.983,-81.15,-3162,300,N. pachyderma,0
V28-126,10.983,-81.15,-3162,300,N. incompta,0
V28-126,10.983,-81.15,-3162,300,N. dutertrei,28
V28-126,10.983,-81.15,-3162,300,G. conglomerata,0
V28-126,10.983,-81.15,-3162,300,G. hexagonus,0
V28-126,10.983,-81.15,-3162,300,P. obliquiloculata,1
V28-126,10.983,-81.15,-3162,300,G. inflata,0
V28-126,10.983,-81.15,-3162,300,T. truncatulinoides,1
V28-126,10.983,-81.15,-3162,300,G. crassaformis,1
V28-126,10.983,-81.15,-3162,300,G. hirsuta,0
V28-126,10.983,-81.15,-3162,300,G. scitula,0
V28-126,10.983,-81.15,-3162,300,D. anfracta,0
V28-126,10.983,-81.15,-3162,300,G. cultrata,39
V28-126,10.983,-81.15,-3162,300,G. tumida,13
V28-126,10.983,-81.15,-3162,300,C. nitida,1
V28-126,10.983,-81.15,-3162,300,G. glutinata,18
V28-126,10.983,-81.15,-3162,300,T. iota,0
V28-126,10.983,-81.15,-3162,300,G. uvula,0
V28-126,10.983,-81.15,-3162,300,B. pumilio,0
V28-126,10.983,-81.15,-3162,300,H. pelagica,0
V28-126,10.983,-81.15,-3162,300,H. digitata,0
V28-129,11.117,-80.4,-3400,301,O. universa,17
V28-129,11.117,-80.4,-3400,301,G. conglobatus,8
V28-129,11.117,-80.4,-3400,301,G. ruber ruber,29
V28-129,11.117,-80.4,-3400,301,G. ruber albus,110
V28-129,11.117,-80.4,-3400,301,G. tenellus,15
V28-129,11.117,-80.4,-3400,301,T. sacculifer,23
V28-129,11.117,-80.4,-3400,301,S. dehiscens,0
V28-129,11.117,-80.4,-3400,301,G. adamsi,0
V28-129,11.117,-80.4,-3400,301,G. aequilateralis,23
V28-129,11.117,-80.4,-3400,301,G. calida,0
V28-129,11.117,-80.4,-3400,301,G. bulloides,1
V28-129,11.117,-80.4,-3400,301,G. falconensis,1
V28-129,11.117,-80.4,-3400,301,G. digitata,0
V28-129,11.117,-80.4,-3400,301,G. rubescens,0
V28-129,11.117,-80.4,-3400,301,T. humilis,0
V28-129,11.117,-80.4,-3400,301,T. quinqueloba,0
V28-129,11.117,-80.4,-3400,301,N. pachyderma,0
V28-129,11.117,-80.4,-3400,301,N. incompta,1
V28-129,11.117,-80.4,-3400,301,N. dutertrei,23
V28-129,11.117,-80.4,-3400,301,G. conglomerata,0
V28-129,11.117,-80.4,-3400,301,G. hexagonus,0
V28-129,11.117,-80.4,-3400,301,P. obliquiloculata,0
V28-129,11.117,-80.4,-3400,301,G. inflata,5
V28-129,11.117,-80.4,-3400,301,T. truncatulinoides,16
V28-129,11.117,-80.4,-3400,301,G. crassaformis,2
V28-129,11.117,-80.4,-3400,301,G. hirsuta,0
V28-129,11.117,-80.4,-3400,301,G. scitula,0
V28-129,11.117,-80.4,-3400,301,D. anfracta,0
V28-129,11.117,-80.4,-3400,301,G. cultrata,0
V28-129,11.117,-80.4,-3400,301,G. tumida,0
V28-129,11.117,-80.4,-3400,301,C. nitida,0
V28-129,11.117,-80.4,-3400,301,G. glutinata,33
V28-129,11.117,-80.4,-3400,301,T. iota,0
V28-129,11.117,-80.4,-3400,301,G. uvula,0
V28-129,11.117,-80.4,-3400,301,B. pumilio,0
V28-129,11.117,-80.4,-3400,301,H. pelagica,0
V28-129,11.117,-80.4,-3400,301,H. digitata,0
V28-22,72.433,-13.65,-1284,302,O. universa,0
V28-22,72.433,-13.65,-1284,302,G. conglobatus,0
V28-22,72.433,-13.65,-1284,302,G. ruber ruber,0
V28-22,72.433,-13.65,-1284,302,G. ruber albus,0
V28-22,72.433,-13.65,-1284,302,G. tenellus,0
V28-22,72.433,-13.65,-1284,302,T. sacculifer,0
V28-22,72.433,-13.65,-1284,302,S. dehiscens,0
V28-22,72.433,-13.65,-1284,302,G. adamsi,0
V28-22,72.433,-13.65,-1284,302,G. aequilateralis,0
V28-22,72.433,-13.65,-1284,302,G. calida,0
V28-22,72.433,-13.65,-1284,302,G. bulloides,0
V28-22,72.433,-13.65,-1284,302,G. falconensis,0
V28-22,72.433,-13.65,-1284,302,G. digitata,0
V28-22,72.433,-13.65,-1284,302,G. rubescens,0
V28-22,72.433,-13.65,-1284,302,T. humilis,0
V28-22,72.433,-13.65,-1284,302,T. quinqueloba,1
V28-22,72.433,-13.65,-1284,302,N. pachyderma,459
V28-22,72.433,-13.65,-1284,302,N. incompta,9
V28-22,72.433,-13.65,-1284,302,N. dutertrei,0
V28-22,72.433,-13.65,-1284,302,G. conglomerata,0
V28-22,72.433,-13.65,-1284,302,G. hexagonus,0
V28-22,72.433,-13.65,-1284,302,P. obliquiloculata,0
V28-22,72.433,-13.65,-1284,302,G. inflata,0
V28-22,72.433,-13.65,-1284,302,T. truncatulinoides,0
V28-22,72.433,-13.65,-1284,302,G. crassaformis,0
V28-22,72.433,-13.65,-1284,302,G. hirsuta,0
V28-22,72.433,-13.65,-1284,302,G. scitula,0
V28-22,72.433,-13.65,-1284,302,D. anfracta,0
V28-22,72.433,-13.65,-1284,302,G. cultrata,0
V28-22,72.433,-13.65,-1284,302,G. tumida,0
V28-22,72.433,-13.65,-1284,302,C. nitida,0
V28-22,72.433,-13.65,-1284,302,G. glutinata,0
V28-22,72.433,-13.65,-1284,302,T. iota,0
V28-22,72.433,-13.65,-1284,302,G. uvula,0
V28-22,72.433,-13.65,-1284,302,B. pumilio,0
V28-22,72.433,-13.65,-1284,302,H. pelagica,0
V28-22,72.433,-13.65,-1284,302,H. digitata,0
V28-28,73.483,-0.833,-2288,303,O. universa,0
V28-28,73.483,-0.833,-2288,303,G. conglobatus,0
V28-28,73.483,-0.833,-2288,303,G. ruber ruber,0
V28-28,73.483,-0.833,-2288,303,G. ruber albus,0
V28-28,73.483,-0.833,-2288,303,G. tenellus,0
V28-28,73.483,-0.833,-2288,303,T. sacculifer,0
V28-28,73.483,-0.833,-2288,303,S. dehiscens,0
V28-28,73.483,-0.833,-2288,303,G. adamsi,0
V28-28,73.483,-0.833,-2288,303,G. aequilateralis,0
V28-28,73.483,-0.833,-2288,303,G. calida,0
V28-28,73.483,-0.833,-2288,303,G. bulloides,0
V28-28,73.483,-0.833,-2288,303,G. falconensis,0
V28-28,73.483,-0.833,-2288,303,G. digitata,0
V28-28,73.483,-0.833,-2288,303,G. rubescens,0
V28-28,73.483,-0.833,-2288,303,T. humilis,0
V28-28,73.483,-0.833,-2288,303,T. quinqueloba,0
V28-28,73.483,-0.833,-2288,303,N. pachyderma,329
V28-28,73.483,-0.833,-2288,303,N. incompta,2
V28-28,73.483,-0.833,-2288,303,N. dutertrei,0
V28-28,73.483,-0.833,-2288,303,G. conglomerata,0
V28-28,73.483,-0.833,-2288,303,G. hexagonus,0
V28-28,73.483,-0.833,-2288,303,P. obliquiloculata,0
V28-28,73.483,-0.833,-2288,303,G. inflata,0
V28-28,73.483,-0.833,-2288,303,T. truncatulinoides,0
V28-28,73.483,-0.833,-2288,303,G. crassaformis,0
V28-28,73.483,-0.833,-2288,303,G. hirsuta,0
V28-28,73.483,-0.833,-2288,303,G. scitula,0
V28-28,73.483,-0.833,-2288,303,D. anfracta,0
V28-28,73.483,-0.833,-2288,303,G. cultrata,0
V28-28,73.483,-0.833,-2288,303,G. tumida,0
V28-28,73.483,-0.833,-2288,303,C. nitida,0
V28-28,73.483,-0.833,-2288,303,G. glutinata,0
V28-28,73.483,-0.833,-2288,303,T. iota,0
V28-28,73.483,-0.833,-2288,303,G. uvula,0
V28-28,73.483,-0.833,-2288,303,B. pumilio,0
V28-28,73.483,-0.833,-2288,303,H. pelagica,0
V28-28,73.483,-0.833,-2288,303,H. digitata,0
V28-28,73.483,-0.833,-2288,304,O. universa,0
V28-28,73.483,-0.833,-2288,304,G. conglobatus,0
V28-28,73.483,-0.833,-2288,304,G. ruber ruber,0
V28-28,73.483,-0.833,-2288,304,G. ruber albus,2
V28-28,73.483,-0.833,-2288,304,G. tenellus,0
V28-28,73.483,-0.833,-2288,304,T. sacculifer,0
V28-28,73.483,-0.833,-2288,304,S. dehiscens,0
V28-28,73.483,-0.833,-2288,304,G. adamsi,0
V28-28,73.483,-0.833,-2288,304,G. aequilateralis,0
V28-28,73.483,-0.833,-2288,304,G. calida,0
V28-28,73.483,-0.833,-2288,304,G. bulloides,0
V28-28,73.483,-0.833,-2288,304,G. falconensis,0
V28-28,73.483,-0.833,-2288,304,G. digitata,0
V28-28,73.483,-0.833,-2288,304,G. rubescens,0
V28-28,73.483,-0.833,-2288,304,T. humilis,0
V28-28,73.483,-0.833,-2288,304,T. quinqueloba,0
V28-28,73.483,-0.833,-2288,304,N. pachyderma,618
V28-28,73.483,-0.833,-2288,304,N. incompta,11
V28-28,73.483,-0.833,-2288,304,N. dutertrei,0
V28-28,73.483,-0.833,-2288,304,G. conglomerata,0
V28-28,73.483,-0.833,-2288,304,G. hexagonus,0
V28-28,73.483,-0.833,-2288,304,P. obliquiloculata,0
V28-28,73.483,-0.833,-2288,304,G. inflata,0
V28-28,73.483,-0.833,-2288,304,T. truncatulinoides,0
V28-28,73.483,-0.833,-2288,304,G. crassaformis,0
V28-28,73.483,-0.833,-2288,304,G. hirsuta,0
V28-28,73.483,-0.833,-2288,304,G. scitula,0
V28-28,73.483,-0.833,-2288,304,D. anfracta,0
V28-28,73.483,-0.833,-2288,304,G. cultrata,0
V28-28,73.483,-0.833,-2288,304,G. tumida,0
V28-28,73.483,-0.833,-2288,304,C. nitida,0
V28-28,73.483,-0.833,-2288,304,G. glutinata,1
V28-28,73.483,-0.833,-2288,304,T. iota,0
V28-28,73.483,-0.833,-2288,304,G. uvula,0
V28-28,73.483,-0.833,-2288,304,B. pumilio,0
V28-28,73.483,-0.833,-2288,304,H. pelagica,0
V28-28,73.483,-0.833,-2288,304,H. digitata,0
V28-29,72.183,5.267,-2547,305,O. universa,0
V28-29,72.183,5.267,-2547,305,G. conglobatus,0
V28-29,72.183,5.267,-2547,305,G. ruber ruber,0
V28-29,72.183,5.267,-2547,305,G. ruber albus,0
V28-29,72.183,5.267,-2547,305,G. tenellus,0
V28-29,72.183,5.267,-2547,305,T. sacculifer,0
V28-29,72.183,5.267,-2547,305,S. dehiscens,0
V28-29,72.183,5.267,-2547,305,G. adamsi,0
V28-29,72.183,5.267,-2547,305,G. aequilateralis,0
V28-29,72.183,5.267,-2547,305,G. calida,0
V28-29,72.183,5.267,-2547,305,G. bulloides,7
V28-29,72.183,5.267,-2547,305,G. falconensis,0
V28-29,72.183,5.267,-2547,305,G. digitata,0
V28-29,72.183,5.267,-2547,305,G. rubescens,0
V28-29,72.183,5.267,-2547,305,T. humilis,0
V28-29,72.183,5.267,-2547,305,T. quinqueloba,144
V28-29,72.183,5.267,-2547,305,N. pachyderma,452
V28-29,72.183,5.267,-2547,305,N. incompta,21
V28-29,72.183,5.267,-2547,305,N. dutertrei,0
V28-29,72.183,5.267,-2547,305,G. conglomerata,0
V28-29,72.183,5.267,-2547,305,G. hexagonus,0
V28-29,72.183,5.267,-2547,305,P. obliquiloculata,0
V28-29,72.183,5.267,-2547,305,G. inflata,3
V28-29,72.183,5.267,-2547,305,T. truncatulinoides,0
V28-29,72.183,5.267,-2547,305,G. crassaformis,0
V28-29,72.183,5.267,-2547,305,G. hirsuta,0
V28-29,72.183,5.267,-2547,305,G. scitula,0
V28-29,72.183,5.267,-2547,305,D. anfracta,0
V28-29,72.183,5.267,-2547,305,G. cultrata,0
V28-29,72.183,5.267,-2547,305,G. tumida,0
V28-29,72.183,5.267,-2547,305,C. nitida,0
V28-29,72.183,5.267,-2547,305,G. glutinata,2
V28-29,72.183,5.267,-2547,305,T. iota,0
V28-29,72.183,5.267,-2547,305,G. uvula,0
V28-29,72.183,5.267,-2547,305,B. pumilio,0
V28-29,72.183,5.267,-2547,305,H. pelagica,0
V28-29,72.183,5.267,-2547,305,H. digitata,0
V28-29,72.183,5.267,-2547,306,O. universa,0
V28-29,72.183,5.267,-2547,306,G. conglobatus,0
V28-29,72.183,5.267,-2547,306,G. ruber ruber,0
V28-29,72.183,5.267,-2547,306,G. ruber albus,0
V28-29,72.183,5.267,-2547,306,G. tenellus,0
V28-29,72.183,5.267,-2547,306,T. sacculifer,0
V28-29,72.183,5.267,-2547,306,S. dehiscens,0
V28-29,72.183,5.267,-2547,306,G. adamsi,0
V28-29,72.183,5.267,-2547,306,G. aequilateralis,0
V28-29,72.183,5.267,-2547,306,G. calida,0
V28-29,72.183,5.267,-2547,306,G. bulloides,9
V28-29,72.183,5.267,-2547,306,G. falconensis,0
V28-29,72.183,5.267,-2547,306,G. digitata,0
V28-29,72.183,5.267,-2547,306,G. rubescens,0
V28-29,72.183,5.267,-2547,306,T. humilis,0
V28-29,72.183,5.267,-2547,306,T. quinqueloba,102
V28-29,72.183,5.267,-2547,306,N. pachyderma,264
V28-29,72.183,5.267,-2547,306,N. incompta,28
V28-29,72.183,5.267,-2547,306,N. dutertrei,0
V28-29,72.183,5.267,-2547,306,G. conglomerata,0
V28-29,72.183,5.267,-2547,306,G. hexagonus,0
V28-29,72.183,5.267,-2547,306,P. obliquiloculata,0
V28-29,72.183,5.267,-2547,306,G. inflata,0
V28-29,72.183,5.267,-2547,306,T. truncatulinoides,0
V28-29,72.183,5.267,-2547,306,G. crassaformis,0
V28-29,72.183,5.267,-2547,306,G. hirsuta,0
V28-29,72.183,5.267,-2547,306,G. scitula,0
V28-29,72.183,5.267,-2547,306,D. anfracta,0
V28-29,72.183,5.267,-2547,306,G. cultrata,0
V28-29,72.183,5.267,-2547,306,G. tumida,0
V28-29,72.183,5.267,-2547,306,C. nitida,0
V28-29,72.183,5.267,-2547,306,G. glutinata,2
V28-29,72.183,5.267,-2547,306,T. iota,0
V28-29,72.183,5.267,-2547,306,G. uvula,0
V28-29,72.183,5.267,-2547,306,B. pumilio,0
V28-29,72.183,5.267,-2547,306,H. pelagica,0
V28-29,72.183,5.267,-2547,306,H. digitata,0
V28-30,71.167,-1.617,-2915,307,O. universa,0
V28-30,71.167,-1.617,-2915,307,G. conglobatus,0
V28-30,71.167,-1.617,-2915,307,G. ruber ruber,0
V28-30,71.167,-1.617,-2915,307,G. ruber albus,0
V28-30,71.167,-1.617,-2915,307,G. tenellus,0
V28-30,71.167,-1.617,-2915,307,T. sacculifer,0
V28-30,71.167,-1.617,-2915,307,S. dehiscens,0
V28-30,71.167,-1.617,-2915,307,G. adamsi,0
V28-30,71.167,-1.617,-2915,307,G. aequilateralis,0
V28-30,71.167,-1.617,-2915,307,G. calida,0
V28-30,71.167,-1.617,-2915,307,G. bulloides,3
V28-30,71.167,-1.617,-2915,307,G. falconensis,0
V28-30,71.167,-1.617,-2915,307,G. digitata,0
V28-30,71.167,-1.617,-2915,307,G. rubescens,0
V28-30,71.167,-1.617,-2915,307,T. humilis,0
V28-30,71.167,-1.617,-2915,307,T. quinqueloba,40
V28-30,71.167,-1.617,-2915,307,N. pachyderma,618
V28-30,71.167,-1.617,-2915,307,N. incompta,22
V28-30,71.167,-1.617,-2915,307,N. dutertrei,0
V28-30,71.167,-1.617,-2915,307,G. conglomerata,0
V28-30,71.167,-1.617,-2915,307,G. hexagonus,0
V28-30,71.167,-1.617,-2915,307,P. obliquiloculata,0
V28-30,71.167,-1.617,-2915,307,G. inflata,0
V28-30,71.167,-1.617,-2915,307,T. truncatulinoides,0
V28-30,71.167,-1.617,-2915,307,G. crassaformis,0
V28-30,71.167,-1.617,-2915,307,G. hirsuta,0
V28-30,71.167,-1.617,-2915,307,G. scitula,0
V28-30,71.167,-1.617,-2915,307,D. anfracta,0
V28-30,71.167,-1.617,-2915,307,G. cultrata,0
V28-30,71.167,-1.617,-2915,307,G. tumida,0
V28-30,71.167,-1.617,-2915,307,C. nitida,0
V28-30,71.167,-1.617,-2915,307,G. glutinata,0
V28-30,71.167,-1.617,-2915,307,T. iota,0
V28-30,71.167,-1.617,-2915,307,G. uvula,0
V28-30,71.167,-1.617,-2915,307,B. pumilio,0
V28-30,71.167,-1.617,-2915,307,H. pelagica,0
V28-30,71.167,-1.617,-2915,307,H. digitata,0
V28-30,71.167,-1.617,-2915,308,O. universa,0
V28-30,71.167,-1.617,-2915,308,G. conglobatus,0
V28-30,71.167,-1.617,-2915,308,G. ruber ruber,0
V28-30,71.167,-1.617,-2915,308,G. ruber albus,0
V28-30,71.167,-1.617,-2915,308,G. tenellus,0
V28-30,71.167,-1.617,-2915,308,T. sacculifer,0
V28-30,71.167,-1.617,-2915,308,S. dehiscens,0
V28-30,71.167,-1.617,-2915,308,G. adamsi,0
V28-30,71.167,-1.617,-2915,308,G. aequilateralis,0
V28-30,71.167,-1.617,-2915,308,G. calida,0
V28-30,71.167,-1.617,-2915,308,G. bulloides,5
V28-30,71.167,-1.617,-2915,308,G. falconensis,0
V28-30,71.167,-1.617,-2915,308,G. digitata,0
V28-30,71.167,-1.617,-2915,308,G. rubescens,0
V28-30,71.167,-1.617,-2915,308,T. humilis,0
V28-30,71.167,-1.617,-2915,308,T. quinqueloba,14
V28-30,71.167,-1.617,-2915,308,N. pachyderma,300
V28-30,71.167,-1.617,-2915,308,N. incompta,15
V28-30,71.167,-1.617,-2915,308,N. dutertrei,0
V28-30,71.167,-1.617,-2915,308,G. conglomerata,0
V28-30,71.167,-1.617,-2915,308,G. hexagonus,0
V28-30,71.167,-1.617,-2915,308,P. obliquiloculata,0
V28-30,71.167,-1.617,-2915,308,G. inflata,0
V28-30,71.167,-1.617,-2915,308,T. truncatulinoides,0
V28-30,71.167,-1.617,-2915,308,G. crassaformis,0
V28-30,71.167,-1.617,-2915,308,G. hirsuta,0
V28-30,71.167,-1.617,-2915,308,G. scitula,0
V28-30,71.167,-1.617,-2915,308,D. anfracta,0
V28-30,71.167,-1.617,-2915,308,G. cultrata,0
V28-30,71.167,-1.617,-2915,308,G. tumida,0
V28-30,71.167,-1.617,-2915,308,C. nitida,0
V28-30,71.167,-1.617,-2915,308,G. glutinata,1
V28-30,71.167,-1.617,-2915,308,T. iota,0
V28-30,71.167,-1.617,-2915,308,G. uvula,0
V28-30,71.167,-1.617,-2915,308,B. pumilio,0
V28-30,71.167,-1.617,-2915,308,H. pelagica,0
V28-30,71.167,-1.617,-2915,308,H. digitata,0
V28-33,62.9,0.583,-1170,309,O. universa,0
V28-33,62.9,0.583,-1170,309,G. conglobatus,0
V28-33,62.9,0.583,-1170,309,G. ruber ruber,0
V28-33,62.9,0.583,-1170,309,G. ruber albus,0
V28-33,62.9,0.583,-1170,309,G. tenellus,0
V28-33,62.9,0.583,-1170,309,T. sacculifer,0
V28-33,62.9,0.583,-1170,309,S. dehiscens,0
V28-33,62.9,0.583,-1170,309,G. adamsi,0
V28-33,62.9,0.583,-1170,309,G. aequilateralis,0
V28-33,62.9,0.583,-1170,309,G. calida,0
V28-33,62.9,0.583,-1170,309,G. bulloides,8
V28-33,62.9,0.583,-1170,309,G. falconensis,0
V28-33,62.9,0.583,-1170,309,G. digitata,0
V28-33,62.9,0.583,-1170,309,G. rubescens,0
V28-33,62.9,0.583,-1170,309,T. humilis,0
V28-33,62.9,0.583,-1170,309,T. quinqueloba,7
V28-33,62.9,0.583,-1170,309,N. pachyderma,279
V28-33,62.9,0.583,-1170,309,N. incompta,108
V28-33,62.9,0.583,-1170,309,N. dutertrei,0
V28-33,62.9,0.583,-1170,309,G. conglomerata,0
V28-33,62.9,0.583,-1170,309,G. hexagonus,0
V28-33,62.9,0.583,-1170,309,P. obliquiloculata,0
V28-33,62.9,0.583,-1170,309,G. inflata,2
V28-33,62.9,0.583,-1170,309,T. truncatulinoides,0
V28-33,62.9,0.583,-1170,309,G. crassaformis,0
V28-33,62.9,0.583,-1170,309,G. hirsuta,0
V28-33,62.9,0.583,-1170,309,G. scitula,0
V28-33,62.9,0.583,-1170,309,D. anfracta,0
V28-33,62.9,0.583,-1170,309,G. cultrata,0
V28-33,62.9,0.583,-1170,309,G. tumida,0
V28-33,62.9,0.583,-1170,309,C. nitida,0
V28-33,62.9,0.583,-1170,309,G. glutinata,15
V28-33,62.9,0.583,-1170,309,T. iota,0
V28-33,62.9,0.583,-1170,309,G. uvula,0
V28-33,62.9,0.583,-1170,309,B. pumilio,0
V28-33,62.9,0.583,-1170,309,H. pelagica,0
V28-33,62.9,0.583,-1170,309,H. digitata,0
V28-34,64.833,-3.583,-3217,310,O. universa,0
V28-34,64.833,-3.583,-3217,310,G. conglobatus,0
V28-34,64.833,-3.583,-3217,310,G. ruber ruber,0
V28-34,64.833,-3.583,-3217,310,G. ruber albus,0
V28-34,64.833,-3.583,-3217,310,G. tenellus,0
V28-34,64.833,-3.583,-3217,310,T. sacculifer,0
V28-34,64.833,-3.583,-3217,310,S. dehiscens,0
V28-34,64.833,-3.583,-3217,310,G. adamsi,0
V28-34,64.833,-3.583,-3217,310,G. aequilateralis,0
V28-34,64.833,-3.583,-3217,310,G. calida,0
V28-34,64.833,-3.583,-3217,310,G. bulloides,2
V28-34,64.833,-3.583,-3217,310,G. falconensis,0
V28-34,64.833,-3.583,-3217,310,G. digitata,0
V28-34,64.833,-3.583,-3217,310,G. rubescens,0
V28-34,64.833,-3.583,-3217,310,T. humilis,0
V28-34,64.833,-3.583,-3217,310,T. quinqueloba,81
V28-34,64.833,-3.583,-3217,310,N. pachyderma,565
V28-34,64.833,-3.583,-3217,310,N. incompta,33
V28-34,64.833,-3.583,-3217,310,N. dutertrei,0
V28-34,64.833,-3.583,-3217,310,G. conglomerata,0
V28-34,64.833,-3.583,-3217,310,G. hexagonus,0
V28-34,64.833,-3.583,-3217,310,P. obliquiloculata,0
V28-34,64.833,-3.583,-3217,310,G. inflata,0
V28-34,64.833,-3.583,-3217,310,T. truncatulinoides,0
